,,,,,,,,,,,,,,,,Ultraserv Automated Services
,,,,,,,,,,,,,,,,"16722 Parkside Ave, "
,,,,,,,,,,,,,,,,"Cerritos, CA, 90703"
Sales By Products Report,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Start Date,,,,End Date,,,,,,,,,,,Report Date,
2025-09-01,,,,2025-09-30,,,,,,,,,,,12-02-2025 20:51:57 PST,
,,,,,,,,,,,,,,,,
Micromarket,Product,Category,Cost,Selling Price,Total Sold,Total Sales,Sales Tax,Container Deposit,Other Tax,Other Fees,COGS,Subsidy,Gift Amount,Gross Sales,Total COGS,
Ultraserv Lounge Market,Cheetos Flamin Hot,Chips,0.71,0.86,2,1.72,0,0,0,0,1.42,,0,1.72,1.42,
HIE - Manchester Market,Cheetos Flamin Hot,Chips,0.71,4.25,6,25.5,0,0,0,0,4.26,,0,25.5,4.26,
Comfort Inn - Anaheim,Cheetos Flamin Hot,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
Ramada Anaheim Convention Center,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
HIE - Twentynine Palms Market,Cheetos Flamin Hot,Chips,0.71,2.1,2,4.2,0,0,0,0,1.42,,0,4.2,1.42,
HIE - Twentynine Palms Market,Cheetos Flamin Hot,Chips,0.71,3.5,5,17.5,0,0,0,0,3.55,,0,17.5,3.55,
Altura HOC 1st Floor Market,Cheetos Flamin Hot,Chips,0.71,1.69,25,42.25,0,0,0,0,17.75,,0,42.25,17.75,
Ramada National City Market,Cheetos Flamin Hot,Chips,0.71,3.5,4,14,0,0,0,0,2.84,,0,14,2.84,
First Service Residential HQ Market,Cheetos Flamin Hot,Chips,0.71,0.99,20,19.8,0,0,0,0,14.2,,0,19.8,14.2,
First Service Residential Shared Services Market,Cheetos Flamin Hot,Chips,0.71,0.89,2,1.78,0,0,0,0,1.42,,0,1.78,1.42,
Behr Main Den 1st Market,Cheetos Flamin Hot,Chips,0.71,0.56,8,4.48,0,0,0,0,5.68,4.48,0,4.48,5.68,
Behr Cub Den Market,Cheetos Flamin Hot,Chips,0.71,0.56,17,9.52,0,0,0,0,12.07,9.52,0,9.52,12.07,
Behr Garry Market,Cheetos Flamin Hot,Chips,0.71,0.56,29,16.24,0,0,0,0,20.59,16.24,0,16.24,20.59,
Behr Midway Coatings Cantina Market,Cheetos Flamin Hot,Chips,0.71,0.56,10,5.6,0,0,0,0,7.1,5.6,0,5.6,7.1,
Behr Standard Market,Cheetos Flamin Hot,Chips,0.71,0.56,24,13.44,0,0,0,0,17.04,13.44,0,13.44,17.04,
Behr Yale Market,Cheetos Flamin Hot,Chips,0.71,0.56,15,8.4,0,0,0,0,10.65,8.4,0,8.4,10.65,
Holiday Inn Ontario Airport Market,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Holiday Inn Ontario Airport Market,Cheetos Flamin Hot,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
HIE - Rancho Cucamonga Market,Cheetos Flamin Hot,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
SureStay by Best Western Ontario Airport,Cheetos Flamin Hot,Chips,0.71,3.75,5,18.75,0,0,0,0,3.55,,0,18.75,3.55,
Surestay Twentynine Palms Market,Cheetos Flamin Hot,Chips,0.71,2.1,6,12.6,0,0,0,0,4.26,,0,12.6,4.26,
Surestay Twentynine Palms Market,Cheetos Flamin Hot,Chips,0.71,3.5,1,3.5,0,0,0,0,0.71,,0,3.5,0.71,
Travelodge Commerce Market,Cheetos Flamin Hot,Chips,0.71,2.25,8,18,0,0,0,0,5.68,,0,18,5.68,
Travelodge Commerce Market,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Bobrick Market,Cheetos Flamin Hot,Chips,0.71,1.05,11,11.55,0,0,0,0,7.81,,0,11.55,7.81,
Holiday Inn Express San Clemente,Cheetos Flamin Hot,Chips,0.71,3.75,19,71.25,0,0,0,0,13.49,,0,71.25,13.49,
Miyako LA Downtown Market,Cheetos Flamin Hot,Chips,0.71,3.75,5,18.75,0,0,0,0,3.55,,0,18.75,3.55,
WorldMark - Oceanside Market,Cheetos Flamin Hot,Chips,0.71,2.25,2,4.5,0,0,0,0,1.42,,0,4.5,1.42,
WorldMark - Oceanside Market,Cheetos Flamin Hot,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
Comfort Suites - San Clemente,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Comfort Inn - Huntington Beach,Cheetos Flamin Hot,Chips,0.71,3.75,6,22.5,0,0,0,0,4.26,,0,22.5,4.26,
Marina Inn Market,Cheetos Flamin Hot,Chips,0.71,3.75,13,48.75,0,0,0,0,9.23,,0,48.75,9.23,
Best Western - Glendora Market,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
Holiday Inn Express Pasadena Market,Cheetos Flamin Hot,Chips,0.71,3.75,7,26.25,0,0,0,0,4.97,,0,26.25,4.97,
Clarion Hotel Market,Cheetos Flamin Hot,Chips,0.71,4.25,17,72.25,0,0,0,0,12.07,,0,72.25,12.07,
Days Inn & Suites Anaheim,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Days Inn & Suites Anaheim,Cheetos Flamin Hot,Chips,0.71,3.75,7,26.25,0,0,0,0,4.97,,0,26.25,4.97,
WorldMark Indio Activities Center Market,Cheetos Flamin Hot,Chips,0.71,3.75,21,78.75,0,0,0,0,14.91,,265.31,78.75,14.91,
Travelodge LAX South,Cheetos Flamin Hot,Chips,0.71,3.75,5,18.75,0,0,0,0,3.55,,0,18.75,3.55,
Best Western Plus Thousand Oaks Inn,Cheetos Flamin Hot,Chips,0.71,2.1,2,4.2,0,0,0,0,1.42,,0,4.2,1.42,
Best Western Plus Thousand Oaks Inn,Cheetos Flamin Hot,Chips,0.71,3.5,8,28,0,0,0,0,5.68,,0,28,5.68,
Comfort Inn - Moreno Valley,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
WorldMark Mission Valley,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Holiday Inn Diamond Bar-Pomona,Cheetos Flamin Hot,Chips,0.71,2.1,2,4.2,0,0,0,0,1.42,,0,4.2,1.42,
Holiday Inn Diamond Bar-Pomona,Cheetos Flamin Hot,Chips,0.71,3.5,3,10.5,0,0,0,0,2.13,,0,10.5,2.13,
Motel 6 Buena Park,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0,0,0,0,2.13,,0,11.25,2.13,
Best Western Diamond Bar,Cheetos Flamin Hot,Chips,0.71,3.75,5,18.75,0,0,0,0,3.55,,0,18.75,3.55,
Best Western Plus LAX Market,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Kings Inn Anaheim Market,Cheetos Flamin Hot,Chips,0.71,3.75,9,33.75,0,0,0,0,6.39,,0,33.75,6.39,
Best Western Plus Pavilions,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
Best Western Plus Park Place Anaheim,Cheetos Flamin Hot,Chips,0.71,3.75,21,78.75,0,0,0,0,14.91,,0,78.75,14.91,
Best Western Plus Stovall's Inn,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Best Western Plus Stovall's Inn,Cheetos Flamin Hot,Chips,0.71,3.75,14,52.5,0,0,0,0,9.94,,0,52.5,9.94,
MainStay Suites Moreno Valley,Cheetos Flamin Hot,Chips,0.71,3.75,5,18.75,0,0,0,0,3.55,,0,18.75,3.55,
Vistar Fontana,Cheetos Flamin Hot,Chips,0.71,1.49,14,20.86,0,0,0,0,9.94,,0,20.86,9.94,
Baymont by Wyndham Monterey Park,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Baymont by Wyndham Monterey Park,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0,0,0,0,2.13,,0,11.25,2.13,
Crowne Plaza San Pedro,Cheetos Flamin Hot,Chips,0.71,2.55,2,5.1,0,0,0,0,1.42,,0,5.1,1.42,
Crowne Plaza San Pedro,Cheetos Flamin Hot,Chips,0.71,4.25,23,97.75,0,0,0,0,16.33,,0,97.75,16.33,
La Quinta Inn & Suites Pomona,Cheetos Flamin Hot,Chips,0.71,2.1,1,2.1,0,0,0,0,0.71,,0,2.1,0.71,
La Quinta Inn & Suites Pomona,Cheetos Flamin Hot,Chips,0.71,3.5,6,21,0,0,0,0,4.26,,0,21,4.26,
SureStay Plus Hotel By Best Western Upland Market,Cheetos Flamin Hot,Chips,0.71,3.75,7,26.25,0,0,0,0,4.97,,0,26.25,4.97,
Holiday Inn Express & Suites Hesperia Market,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
Hawthorn Suites by Wyndham Victorville Market,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0,0,0,0,2.13,,0,11.25,2.13,
Best Western Hesperia Victorville Suites,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Best Western Hesperia Victorville Suites,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0,0,0,0,2.13,,0,11.25,2.13,
Motel 6 Anaheim Maingate Market,Cheetos Flamin Hot,Chips,0.71,4.25,15,63.75,0,0,0,0,10.65,,0,63.75,10.65,
Holiday Inn Express & Suites Barstow,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Crowne Plaza Costa Mesa Orange County,Cheetos Flamin Hot,Chips,0.71,3.75,18,67.5,0,0,0,0,12.78,,0,67.5,12.78,
Holiday Inn Oceanside Camp Pendleton Area,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Four Points Sheraton - Ventura,Cheetos Flamin Hot,Chips,0.71,3.75,9,33.75,0,0,0,0,6.39,,0,33.75,6.39,
Holiday Inn Express & Suites Ventura,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Holiday Inn Express Port Hueneme,Cheetos Flamin Hot,Chips,0.71,3.75,5,18.75,0,0,0,0,3.55,,0,18.75,3.55,
Staybridge Suites Oxnard River Ridge,Cheetos Flamin Hot,Chips,0.71,3.75,17,63.75,0,0,0,0,12.07,,0,63.75,12.07,
Staybridge Suites Palmdale,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0,0,0,0,2.13,,0,11.25,2.13,
WorldMark Big Bear,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
WorldMark Palm Springs,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
WorldMark Palm Springs,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Comfort Inn - Encinitas Near Legoland,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Best Western Plus Meridian Market,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Best Western Plus Meridian Market,Cheetos Flamin Hot,Chips,0.71,3.75,11,41.25,0,0,0,0,7.81,,0,41.25,7.81,
Holiday Inn Oxnard-Ventura,Cheetos Flamin Hot,Chips,0.71,2.4,1,2.4,0,0,0,0,0.71,,0,2.4,0.71,
Holiday Inn Oxnard-Ventura,Cheetos Flamin Hot,Chips,0.71,4,37,148,0,0,0,0,26.27,,0,148,26.27,
Embassy Suites by Hilton Anaheim North,Cheetos Flamin Hot,Chips,0.71,4.25,1,4.25,0,0,0,0,0.71,,0,4.25,0.71,
San Manuel Service Center,Cheetos Flamin Hot,Chips,0.71,1.49,16,23.84,0,0,0,0,11.36,,0,23.84,11.36,
Club Wyndham Oceanside Pier Resort,Cheetos Flamin Hot,Chips,0.71,2.25,5,11.25,0,0,0,0,3.55,,0,11.25,3.55,
Club Wyndham Oceanside Pier Resort,Cheetos Flamin Hot,Chips,0.71,3.75,12,45,0,0,0,0,8.52,,28.25,45,8.52,
Motel 6 Carson,Cheetos Flamin Hot,Chips,0.71,3.75,11,41.25,0,0,0,0,7.81,,0,41.25,7.81,
Ramada by Wyndham Barstow,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Best Western Norwalk Inn,Cheetos Flamin Hot,Chips,0.71,3.75,5,18.75,0,0,0,0,3.55,,0,18.75,3.55,
Holiday Inn Santa Ana,Cheetos Flamin Hot,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
Inn at the Park,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Club Wyndham Harbour Lights,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
WorldMark San Diego Balboa Park,Cheetos Flamin Hot,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
BLVD Hotel & Spa,Cheetos Flamin Hot,Chips,0.71,4,5,20,0,0,0,0,3.55,,0,20,3.55,
Dolphin's Cove,Cheetos Flamin Hot,Chips,0.71,3.75,7,26.25,0,0,0,0,4.97,,0,26.25,4.97,
Long Beach Convention & Entertainment Center,Cheetos Flamin Hot,Chips,0.71,1.59,7,11.13,0,0,0,0,4.97,,0,11.13,4.97,
Best Western Plus West Covina Inn,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Best Western Plus Heritage Inn Rancho Cucamonga,Cheetos Flamin Hot,Chips,0.71,3.75,12,45,0,0,0,0,8.52,,0,45,8.52,
Embassy Suites by Hilton Palm Desert,Cheetos Flamin Hot,Chips,0.71,4.25,2,8.5,0,0,0,0,1.42,,0,8.5,1.42,
Holiday Inn Express & Suites Chatsworth,Cheetos Flamin Hot,Chips,0.71,3.75,6,22.5,0,0,0,0,4.26,,0,22.5,4.26,
Holiday Inn El Monte,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Queens Inn Anaheim,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
WorldMark Palm Springs Plaza Resort & Spa,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Comfort Inn - Gaslamp Convention Center,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0,0,0,0,2.13,,0,11.25,2.13,
SureStay Hotel by Best Western Beverly Hills,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
SureStay Hotel by Best Western Beverly Hills,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
Comfort Inn & Suites Near Universal N. Hollywood,Cheetos Flamin Hot,Chips,0.71,3.75,9,33.75,0,0,0,0,6.39,,0,33.75,6.39,
Holiday Inn Hotel & Suites Monterey Park,Cheetos Flamin Hot,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
Holiday Inn Express & Suites Corona,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0,0,0,0,2.13,,0,11.25,2.13,
Ayres Hotel Anaheim,Cheetos Flamin Hot,Chips,0.71,2.4,1,2.4,0,0,0,0,0.71,,0,2.4,0.71,
Ayres Hotel Anaheim,Cheetos Flamin Hot,Chips,0.71,4,15,60,0,0,0,0,10.65,,0,60,10.65,
Ayres Hotel Fountain Valley,Cheetos Flamin Hot,Chips,0.71,2.4,1,2.4,0,0,0,0,0.71,,0,2.4,0.71,
Ayres Hotel Fountain Valley,Cheetos Flamin Hot,Chips,0.71,4,6,24,0,0,0,0,4.26,,0,24,4.26,
Del Sol Inn Anaheim,Cheetos Flamin Hot,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
Motel 6 Westminster North,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Motel 6 Westminster North,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Executive Residency by Best Western Victorville,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
Holiday Inn & Suites Barstow,Cheetos Flamin Hot,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
La Quinta Inn & Suites by Wyndham Thousand Oaks,Cheetos Flamin Hot,Chips,0.71,3.75,6,22.5,0,0,0,0,4.26,,0,22.5,4.26,
Holiday Inn Express & Suites San Dimas,Cheetos Flamin Hot,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Holiday Inn Express & Suites San Dimas,Cheetos Flamin Hot,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
Ramada by Wyndham Hawthorne-LA Stadium,Cheetos Flamin Hot,Chips,0.71,3.75,9,33.75,0,0,0,0,6.39,,0,33.75,6.39,
Ayres Hotel Seal Beach,Cheetos Flamin Hot,Chips,0.71,2.4,2,4.8,0,0,0,0,1.42,,0,4.8,1.42,
Ayres Hotel Seal Beach,Cheetos Flamin Hot,Chips,0.71,4,10,40,0,0,0,0,7.1,,0,40,7.1,
Peacock Suites,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0.87,0,0,0,2.13,,0,12.12,3,
Crowne Plaza San Diego-Mission Valley,Cheetos Flamin Hot,Chips,0.71,4.25,16,68,0,0,0,0,11.36,,0,68,11.36,
Comfort Suites Oceanside Camp Pendleton,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
City24 Hotel- Little Italy Mission Hills,Cheetos Flamin Hot,Chips,0.71,3.75,5,18.75,0,0,0,0,3.55,,0,18.75,3.55,
Ayres Suites Yorba Linda,Cheetos Flamin Hot,Chips,0.71,4,5,20,0,0,0,0,3.55,,0,20,3.55,
Best Western Oceanside Inn,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
Holiday Inn & Suites Anaheim,Cheetos Flamin Hot,Chips,0.71,2.55,1,2.55,0,0,0,0,0.71,,0,2.55,0.71,
Holiday Inn & Suites Anaheim,Cheetos Flamin Hot,Chips,0.71,4.25,24,102,0,0,0,0,17.04,,0,102,17.04,
Quality Inn Placentia Anaheim Fullerton,Cheetos Flamin Hot,Chips,0.71,3.75,9,33.75,0,0,0,0,6.39,,0,33.75,6.39,
Quality Inn & Suites Camarillo-Oxnard,Cheetos Flamin Hot,Chips,0.71,4,8,32,0,0,0,0,5.68,,0,32,5.68,
Lincoln Hotel Monterey Park,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0,0,0,0,2.13,,0,11.25,2.13,
Motel 6 Carlsbad,Cheetos Flamin Hot,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
La Quinta Inn and Suites La Habra,Cheetos Flamin Hot,Chips,0.71,3.75,10,37.5,0,0,0,0,7.1,,0,37.5,7.1,
Ayres Hotel Chino Hills,Cheetos Flamin Hot,Chips,0.71,4,7,28,0,0,0,0,4.97,,0,28,4.97,
Ayres Hotel and Spa Mission Viejo,Cheetos Flamin Hot,Chips,0.71,4,5,20,0,0,0,0,3.55,,0,20,3.55,
Anaheim Desert Inn and Suites,Cheetos Flamin Hot,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Comfort Suites Barstow,Cheetos Flamin Hot,Chips,0.71,3.75,3,11.25,0,0,0,0,2.13,,0,11.25,2.13,
Ayres Hotel Manhattan Beach Hawthorne,Cheetos Flamin Hot,Chips,0.71,4,1,4,0,0,0,0,0.71,,0,4,0.71,
The Anza A Calabasas Hotel,Cheetos Flamin Hot,Chips,0.71,2.7,3,8.1,0,0,0,0,2.13,,0,8.1,2.13,
The Anza A Calabasas Hotel,Cheetos Flamin Hot,Chips,0.71,4.5,7,31.5,0,0,0,0,4.97,,0,31.5,4.97,
Best Western Plus LA Mid-Town Hotel,Cheetos Flamin Hot,Chips,0.71,3.75,6,22.5,0,0,0,0,4.26,,0,22.5,4.26,
E-Central Downtown Los Angeles Hotel,Cheetos Flamin Hot,Chips,0.71,4.5,20,90,0,0,0,0,14.2,,0,90,14.2,
The Hotel Amarano Burbank-Hollywood,Cheetos Flamin Hot,Chips,0.71,4.5,2,9,0,0,0,0,1.42,,0,9,1.42,
Best Western Plus Redondo Beach Inn,Cheetos Flamin Hot,Chips,0.71,4,3,12,0,0,0,0,2.13,,0,12,2.13,
HIE - Manchester Market,Cheetos Flamin Hot Limon,Chips,0.71,4.25,12,51,0,0,0,0,8.52,,0,51,8.52,
Comfort Inn - Anaheim,Cheetos Flamin Hot Limon,Chips,0.71,3.75,9,33.75,0,0,0,0,6.39,,0,33.75,6.39,
Ramada Anaheim Convention Center,Cheetos Flamin Hot Limon,Chips,0.71,3.75,6,22.5,0,0,0,0,4.26,,0,22.5,4.26,
Ramada National City Market,Cheetos Flamin Hot Limon,Chips,0.71,3.5,5,17.5,0,0,0,0,3.55,,0,17.5,3.55,
First Service Residential HQ Market,Cheetos Flamin Hot Limon,Chips,0.71,0.99,25,24.75,0,0,0,0,17.75,,0,24.75,17.75,
First Service Residential Shared Services Market,Cheetos Flamin Hot Limon,Chips,0.71,0.89,6,5.34,0,0,0,0,4.26,,0,5.34,4.26,
Behr Main Den 1st Market,Cheetos Flamin Hot Limon,Chips,0.71,0.56,20,11.2,0,0,0,0,14.2,11.2,0,11.2,14.2,
Behr Standard Market,Cheetos Flamin Hot Limon,Chips,0.71,0.56,17,9.52,0,0,0,0,12.07,9.52,0,9.52,12.07,
Behr Yale Market,Cheetos Flamin Hot Limon,Chips,0.71,0.56,7,3.92,0,0,0,0,4.97,3.92,0,3.92,4.97,
Holiday Inn Ontario Airport Market,Cheetos Flamin Hot Limon,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Holiday Inn Ontario Airport Market,Cheetos Flamin Hot Limon,Chips,0.71,3.75,9,33.75,0,0,0,0,6.39,,0,33.75,6.39,
SureStay by Best Western Ontario Airport,Cheetos Flamin Hot Limon,Chips,0.71,3.75,6,22.5,0,0,0,0,4.26,,0,22.5,4.26,
Travelodge Commerce Market,Cheetos Flamin Hot Limon,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Bobrick Market,Cheetos Flamin Hot Limon,Chips,0.71,0.89,23,20.47,0,0,0,0,16.33,,0,20.47,16.33,
Holiday Inn Express San Clemente,Cheetos Flamin Hot Limon,Chips,0.71,3.75,11,41.25,0,0,0,0,7.81,,0,41.25,7.81,
Holiday Inn Express - Lake Forest Market,Cheetos Flamin Hot Limon,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
Holiday Inn Express Pasadena Market,Cheetos Flamin Hot Limon,Chips,0.71,3.75,8,30,0,0,0,0,5.68,,0,30,5.68,
Clarion Hotel Market,Cheetos Flamin Hot Limon,Chips,0.71,4.25,21,89.25,0,0,0,0,14.91,,0,89.25,14.91,
Days Inn & Suites Anaheim,Cheetos Flamin Hot Limon,Chips,0.71,3.75,1,3.75,0,0,0,0,0.71,,0,3.75,0.71,
WorldMark Indio Activities Center Market,Cheetos Flamin Hot Limon,Chips,0.71,3.75,24,90,0,0,0,0,17.04,,286.26,90,17.04,
WorldMark Mission Valley,Cheetos Flamin Hot Limon,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Holiday Inn Diamond Bar-Pomona,Cheetos Flamin Hot Limon,Chips,0.71,3.5,6,21,0,0,0,0,4.26,,0,21,4.26,
Kings Inn Anaheim Market,Cheetos Flamin Hot Limon,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Kings Inn Anaheim Market,Cheetos Flamin Hot Limon,Chips,0.71,3.75,10,37.5,0,0,0,0,7.1,,0,37.5,7.1,
Best Western Plus Pavilions,Cheetos Flamin Hot Limon,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Best Western Plus Park Place Anaheim,Cheetos Flamin Hot Limon,Chips,0.71,3.75,22,82.5,0,0,0,0,15.62,,0,82.5,15.62,
Best Western Plus Stovall's Inn,Cheetos Flamin Hot Limon,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Best Western Plus Stovall's Inn,Cheetos Flamin Hot Limon,Chips,0.71,3.75,21,78.75,0,0,0,0,14.91,,0,78.75,14.91,
Vistar Fontana,Cheetos Flamin Hot Limon,Chips,0.71,1.49,23,34.27,0,0,0,0,16.33,,0,34.27,16.33,
Baymont by Wyndham Monterey Park,Cheetos Flamin Hot Limon,Chips,0.71,2.25,2,4.5,0,0,0,0,1.42,,0,4.5,1.42,
Baymont by Wyndham Monterey Park,Cheetos Flamin Hot Limon,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Crowne Plaza San Pedro,Cheetos Flamin Hot Limon,Chips,0.71,4.25,7,29.75,0,0,0,0,4.97,,0,29.75,4.97,
La Quinta Inn & Suites Pomona,Cheetos Flamin Hot Limon,Chips,0.71,3.5,5,17.5,0,0,0,0,3.55,,0,17.5,3.55,
SureStay Plus Hotel By Best Western Upland Market,Cheetos Flamin Hot Limon,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Holiday Inn Express & Suites Hesperia Market,Cheetos Flamin Hot Limon,Chips,0.71,3.75,6,22.5,0,0,0,0,4.26,,0,22.5,4.26,
Hawthorn Suites by Wyndham Victorville Market,Cheetos Flamin Hot Limon,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Best Western Hesperia Victorville Suites,Cheetos Flamin Hot Limon,Chips,0.71,2.25,1,2.25,0,0,0,0,0.71,,0,2.25,0.71,
Best Western Hesperia Victorville Suites,Cheetos Flamin Hot Limon,Chips,0.71,3.75,2,7.5,0,0,0,0,1.42,,0,7.5,1.42,
Motel 6 Anaheim Maingate Market,Cheetos Flamin Hot Limon,Chips,0.71,4.25,21,89.25,0,0,0,0,14.91,,0,89.25,14.91,
Crowne Plaza Costa Mesa Orange County,Cheetos Flamin Hot Limon,Chips,0.71,3.75,15,56.25,0,0,0,0,10.65,,0,56.25,10.65,
Holiday Inn Oceanside Camp Pendleton Area,Cheetos Flamin Hot Limon,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Four Points Sheraton - Ventura,Cheetos Flamin Hot Limon,Chips,0.71,3.75,12,45,0,0,0,0,8.52,,0,45,8.52,
Holiday Inn Express & Suites Ventura,Cheetos Flamin Hot Limon,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
Holiday Inn Express Port Hueneme,Cheetos Flamin Hot Limon,Chips,0.71,3.75,10,37.5,0,0,0,0,7.1,,0,37.5,7.1,
Staybridge Suites Oxnard River Ridge,Cheetos Flamin Hot Limon,Chips,0.71,3.75,4,15,0,0,0,0,2.84,,0,15,2.84,
