Customer,Product Code,Product Description,Location,Trans.#,Trans.Date,Transfer Type,Qty,Price,Cost,Amount
,AVR19514,Anker USB-C to Lightning 10ft Cable,Stock,,10/15/2025,Quantity Adjustment,2.0,,19.219,
,AVR19514,Anker USB-C to Lightning 10ft Cable,Stock,,10/16/2025,Quantity Adjustment,4.0,,28.8285,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/13/2025,Quantity Adjustment,4.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/02/2025,Quantity Adjustment,5.0,,5.31,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/03/2025,Quantity Adjustment,510.0,,2702.79,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/20/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/02/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/01/2025,Quantity Adjustment,3.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/13/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/29/2025,Quantity Adjustment,1.0,,5.31,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/29/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/29/2025,Quantity Adjustment,1.0,,5.31,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/29/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/29/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/07/2025,Quantity Adjustment,4.0,,21.24,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/29/2025,Quantity Adjustment,5.0,,21.24,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/07/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/07/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/30/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/14/2025,Quantity Adjustment,1.0,,5.31,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/08/2025,Quantity Adjustment,1.0,,5.31,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/08/2025,Quantity Adjustment,1.0,,5.31,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/24/2025,Quantity Adjustment,5.0,,21.24,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/08/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/24/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/09/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/15/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/17/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/16/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/16/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/09/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/27/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/27/2025,Quantity Adjustment,1.0,,5.31,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/20/2025,Quantity Adjustment,1.0,,5.31,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/01/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/20/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/01/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/01/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/20/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/21/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/21/2025,Quantity Adjustment,1.0,,5.31,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/06/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/07/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/28/2025,Quantity Adjustment,3.0,,15.93,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/28/2025,Quantity Adjustment,3.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/06/2025,Quantity Adjustment,2.0,,10.62,
,AVR19515,Anker USB-C to USB-C 10ft Cable,Stock,,10/10/2025,Quantity Adjustment,4.0,,15.93,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/02/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/13/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/02/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/27/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/29/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/07/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/14/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/14/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/08/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/24/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/24/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/29/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/08/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/09/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/15/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/15/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/15/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/15/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/15/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/16/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/17/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/16/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/09/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/16/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/27/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/20/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/20/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/01/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/20/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/21/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/21/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/21/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/06/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/22/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/22/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/06/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/22/2025,Quantity Adjustment,1.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/28/2025,Quantity Adjustment,2.0,,18.04,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/28/2025,Quantity Adjustment,2.0,,9.02,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/07/2025,Quantity Adjustment,3.0,,27.06,
,AVR19517,Anker Power Port 32W Wall Charger,Stock,,10/10/2025,Quantity Adjustment,2.0,,18.04,
,AVR19525,Smart Water Aluminum Bottle 18oz,Stock,,10/06/2025,Quantity Adjustment,63.0,,123.8361,
,AVR19525,Smart Water Aluminum Bottle 18oz,Stock,,10/02/2025,Quantity Adjustment,24.0,,48.7224,
,AVR19525,Smart Water Aluminum Bottle 18oz,Stock,,10/02/2025,Quantity Adjustment,9.0,,16.2408,
,AVR19525,Smart Water Aluminum Bottle 18oz,Stock,,10/30/2025,Quantity Adjustment,13.0,,26.3913,
,AVR19525,Smart Water Aluminum Bottle 18oz,Stock,,10/16/2025,Quantity Adjustment,14.0,,28.4214,
,AVR19525,Smart Water Aluminum Bottle 18oz,Stock,,10/16/2025,Quantity Adjustment,10.0,,20.301,
,AVR19528,Powerade Mountain Berry Blast 16oz,Stock,,10/10/2025,Quantity Adjustment,,,352.5936,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/02/2025,Quantity Adjustment,4.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/13/2025,Quantity Adjustment,2.0,,15.44,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/02/2025,Quantity Adjustment,1.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/29/2025,Quantity Adjustment,1.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/23/2025,Quantity Adjustment,3.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/29/2025,Quantity Adjustment,5.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/03/2025,Quantity Adjustment,2.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/30/2025,Quantity Adjustment,2.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/14/2025,Quantity Adjustment,1.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/08/2025,Quantity Adjustment,3.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/08/2025,Quantity Adjustment,2.0,,15.44,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/24/2025,Quantity Adjustment,3.0,,23.16,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/09/2025,Quantity Adjustment,3.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/15/2025,Quantity Adjustment,2.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/15/2025,Quantity Adjustment,4.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/15/2025,Quantity Adjustment,3.0,,23.16,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/28/2025,Quantity Adjustment,1.0,,7.72,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/27/2025,Quantity Adjustment,3.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/20/2025,Quantity Adjustment,2.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/01/2025,Quantity Adjustment,1.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/20/2025,Quantity Adjustment,1.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/20/2025,Quantity Adjustment,1.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/21/2025,Quantity Adjustment,5.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/01/2025,Quantity Adjustment,5.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/21/2025,Quantity Adjustment,3.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/21/2025,Quantity Adjustment,1.0,,7.72,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/01/2025,Quantity Adjustment,3.0,,23.16,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/06/2025,Quantity Adjustment,1.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/22/2025,Quantity Adjustment,1.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/07/2025,Quantity Adjustment,2.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/07/2025,Quantity Adjustment,3.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/07/2025,Quantity Adjustment,1.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/06/2025,Quantity Adjustment,4.0,,,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/07/2025,Quantity Adjustment,1.0,,7.72,
,AVR19716,Anker USB-C to Lightning 6ft Cable,Stock,,10/10/2025,Quantity Adjustment,2.0,,15.44,
,AVR19900,Tampax Pocket Radiant Tampon (3pk),Stock,,10/01/2025,Quantity Adjustment,2.0,,2.1788,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/22/2025,Quantity Adjustment,1.0,,-1.0479,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/21/2025,Quantity Adjustment,3.0,,3.1437,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/23/2025,Quantity Adjustment,35.0,,34.5807,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/15/2025,Quantity Adjustment,1.0,,1.0479,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/02/2025,Quantity Adjustment,18.0,,18.8622,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/09/2025,Quantity Adjustment,4.0,,4.1916,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/15/2025,Quantity Adjustment,23.0,,24.1017,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/15/2025,Quantity Adjustment,9.0,,9.4311,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/26/2025,Quantity Adjustment,25.0,,26.1975,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/10/2025,Quantity Adjustment,18.0,,18.8622,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/23/2025,Quantity Adjustment,7.0,,6.2874,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/29/2025,Quantity Adjustment,11.0,,9.4311,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/14/2025,Quantity Adjustment,16.0,,15.7185,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/14/2025,Quantity Adjustment,9.0,,9.4311,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/08/2025,Quantity Adjustment,13.0,,12.5748,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/24/2025,Quantity Adjustment,19.0,,18.8622,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/09/2025,Quantity Adjustment,24.0,,25.1496,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/16/2025,Quantity Adjustment,18.0,,18.8622,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/22/2025,Quantity Adjustment,30.0,,29.3412,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/28/2025,Quantity Adjustment,11.0,,11.5269,
,AVR19999,Pepsi Zero Sugar 20oz,Stock,,10/28/2025,Quantity Adjustment,4.0,,4.1916,
,AVR20000,Dole Lemonade 20oz,Stock,,10/07/2025,Quantity Adjustment,6.0,,6.5586,
,AVR20000,Dole Lemonade 20oz,Stock,,10/22/2025,Quantity Adjustment,13.0,,14.2103,
,AVR20000,Dole Lemonade 20oz,Stock,,10/23/2025,Quantity Adjustment,13.0,,13.1172,
,AVR20000,Dole Lemonade 20oz,Stock,,10/14/2025,Quantity Adjustment,24.0,,21.862,
,AVR20000,Dole Lemonade 20oz,Stock,,10/16/2025,Quantity Adjustment,22.0,,19.6758,
,AVR20000,Dole Lemonade 20oz,Stock,,10/09/2025,Quantity Adjustment,8.0,,7.6517,
,AVR20000,Dole Lemonade 20oz,Stock,,10/26/2025,Quantity Adjustment,20.0,,21.862,
,AVR20000,Dole Lemonade 20oz,Stock,,10/28/2025,Quantity Adjustment,8.0,,8.7448,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/23/2025,Quantity Adjustment,6.0,,,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/30/2025,Quantity Adjustment,5.0,,,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/30/2025,Quantity Adjustment,7.0,,11.1,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/14/2025,Quantity Adjustment,7.0,,,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/24/2025,Quantity Adjustment,6.0,,,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/09/2025,Quantity Adjustment,3.0,,,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/17/2025,Quantity Adjustment,6.0,,,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/16/2025,Quantity Adjustment,1.0,,,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/27/2025,Quantity Adjustment,5.0,,,
,AVR20024,Burt's Bees Cucumber & Mint Facial Towelettes,Stock,,10/28/2025,Quantity Adjustment,6.0,,,
,AVR20335,Lays Limon 1.5oz,Stock,,10/06/2025,Quantity Adjustment,5.0,,3.5625,
,AVR20335,Lays Limon 1.5oz,Stock,,10/13/2025,Quantity Adjustment,10.0,,5.7,
,AVR20335,Lays Limon 1.5oz,Stock,,10/06/2025,Quantity Adjustment,14.0,,9.975,
,AVR20335,Lays Limon 1.5oz,Stock,,10/13/2025,Quantity Adjustment,5.0,,2.85,
,AVR20335,Lays Limon 1.5oz,Stock,,10/13/2025,Quantity Adjustment,10.0,,7.125,
,AVR20335,Lays Limon 1.5oz,Stock,,10/08/2025,Quantity Adjustment,9.0,,6.4125,
,AVR20335,Lays Limon 1.5oz,Stock,,10/29/2025,Quantity Adjustment,6.0,,4.275,
,AVR20335,Lays Limon 1.5oz,Stock,,10/28/2025,Quantity Adjustment,3.0,,2.1375,
,AVR20335,Lays Limon 1.5oz,Stock,,10/29/2025,Quantity Adjustment,10.0,,5.7,
,AVR20335,Lays Limon 1.5oz,Stock,,10/29/2025,Quantity Adjustment,8.0,,5.7,
,AVR20335,Lays Limon 1.5oz,Stock,,10/30/2025,Quantity Adjustment,4.0,,2.85,
,AVR20335,Lays Limon 1.5oz,Stock,,10/30/2025,Quantity Adjustment,4.0,,2.85,
,AVR20335,Lays Limon 1.5oz,Stock,,10/14/2025,Quantity Adjustment,2.0,,1.425,
,AVR20335,Lays Limon 1.5oz,Stock,,10/08/2025,Quantity Adjustment,7.0,,4.9875,
,AVR20335,Lays Limon 1.5oz,Stock,,10/08/2025,Quantity Adjustment,3.0,,2.1375,
,AVR20335,Lays Limon 1.5oz,Stock,,10/15/2025,Quantity Adjustment,11.0,,7.8375,
,AVR20335,Lays Limon 1.5oz,Stock,,10/15/2025,Quantity Adjustment,7.0,,4.9875,
,AVR20335,Lays Limon 1.5oz,Stock,,10/16/2025,Quantity Adjustment,4.0,,2.85,
,AVR20335,Lays Limon 1.5oz,Stock,,10/27/2025,Quantity Adjustment,9.0,,5.7,
,AVR20335,Lays Limon 1.5oz,Stock,,10/27/2025,Quantity Adjustment,14.0,,9.975,
,AVR20335,Lays Limon 1.5oz,Stock,,10/01/2025,Quantity Adjustment,6.0,,4.275,
,AVR20335,Lays Limon 1.5oz,Stock,,10/20/2025,Quantity Adjustment,6.0,,4.275,
,AVR20335,Lays Limon 1.5oz,Stock,,10/20/2025,Quantity Adjustment,6.0,,4.275,
,AVR20335,Lays Limon 1.5oz,Stock,,10/20/2025,Quantity Adjustment,8.0,,5.7,
,AVR20335,Lays Limon 1.5oz,Stock,,10/01/2025,Quantity Adjustment,9.0,,6.4125,
,AVR20335,Lays Limon 1.5oz,Stock,,10/21/2025,Quantity Adjustment,10.0,,7.125,
,AVR20335,Lays Limon 1.5oz,Stock,,10/22/2025,Quantity Adjustment,8.0,,5.7,
,AVR20335,Lays Limon 1.5oz,Stock,,10/22/2025,Quantity Adjustment,5.0,,3.5625,
,AVR20335,Lays Limon 1.5oz,Stock,,10/07/2025,Quantity Adjustment,10.0,,7.125,
,AVR20335,Lays Limon 1.5oz,Stock,,10/06/2025,Quantity Adjustment,5.0,,3.5625,
,AVR20335,Lays Limon 1.5oz,Stock,,10/20/2025,Quantity Adjustment,10.0,,7.125,
,AVR20335,Lays Limon 1.5oz,Stock,,10/21/2025,Quantity Adjustment,10.0,,7.125,
,AVR20335,Lays Limon 1.5oz,Stock,,10/15/2025,Quantity Adjustment,7.0,,4.9875,
,AVR20336,Boulder Avocado Oil Kettle Chips,Stock,,10/16/2025,Quantity Adjustment,3.0,,2.2623,
,AVR20336,Boulder Avocado Oil Kettle Chips,Stock,,10/13/2025,Quantity Adjustment,11.0,,8.2951,
,AVR20336,Boulder Avocado Oil Kettle Chips,Stock,,10/01/2025,Quantity Adjustment,11.0,,7.541,
,AVR20336,Boulder Avocado Oil Kettle Chips,Stock,,10/03/2025,Quantity Adjustment,35.0,,26.3935,
,AVR20336,Boulder Avocado Oil Kettle Chips,Stock,,10/30/2025,Quantity Adjustment,18.0,,8.2951,
,AVR20336,Boulder Avocado Oil Kettle Chips,Stock,,10/30/2025,Quantity Adjustment,4.0,,3.0164,
,AVR20336,Boulder Avocado Oil Kettle Chips,Stock,,10/09/2025,Quantity Adjustment,9.0,,5.2787,
,AVR20336,Boulder Avocado Oil Kettle Chips,Stock,,10/27/2025,Quantity Adjustment,12.0,,9.0492,
,AVR20365,Disney Aluminum Water Bottle RG Pop Mick Heads Silver,Stock,,10/09/2025,Quantity Adjustment,16.0,,88.0,
,AVR20367,Disney Aluminum Water Bottle RG Rubiks White,Stock,,10/09/2025,Quantity Adjustment,10.0,,55.0,
,AVR20368,Disney Aluminum Water Bottle RG Sunset Mickey and Minnie,Stock,,10/09/2025,Quantity Adjustment,1.0,,,
,AVR20368,Disney Aluminum Water Bottle RG Sunset Mickey and Minnie,Stock,,10/09/2025,Quantity Adjustment,9.0,,,
,AVR20369,Disney Hat Adult RG Stitch Collegiate,Stock,,10/09/2025,Quantity Adjustment,14.0,,,
,AVR20369,Disney Hat Adult RG Stitch Collegiate,Stock,,10/09/2025,Quantity Adjustment,4.0,,,
,AVR20369,Disney Hat Adult RG Stitch Collegiate,Stock,,10/09/2025,Quantity Adjustment,9.0,,60.75,
,AVR20373,Disney Hat Adult RG Baywatch Mickey Beach Sunrise,Stock,,10/09/2025,Quantity Adjustment,3.0,,,
,AVR20373,Disney Hat Adult RG Baywatch Mickey Beach Sunrise,Stock,,10/09/2025,Quantity Adjustment,5.0,,,
,AVR20374,Disney Hat Adult RG Mickey Logo Grey Shimmer,Stock,,10/09/2025,Quantity Adjustment,13.0,,,
,AVR20374,Disney Hat Adult RG Mickey Logo Grey Shimmer,Stock,,10/09/2025,Quantity Adjustment,10.0,,,
,AVR20374,Disney Hat Adult RG Mickey Logo Grey Shimmer,Stock,,10/09/2025,Quantity Adjustment,4.0,,,
,AVR20382,"Disney Plush Medium 15"" RG Mickey",Stock,,10/09/2025,Quantity Adjustment,6.0,,,
,AVR20383,"Disney Plush Medium 15"" RG Red Minnie",Stock,,10/09/2025,Quantity Adjustment,5.0,,,
,AVR20383,"Disney Plush Medium 15"" RG Red Minnie",Stock,,10/09/2025,Quantity Adjustment,2.0,,,
,AVR20386,"Disney Plush Small 11"" RG Mickey",Stock,,10/09/2025,Quantity Adjustment,2.0,,,
,AVR20388,"Disney Plush Small 11"" RG Stitch",Stock,,10/09/2025,Quantity Adjustment,7.0,,,
,AVR20393,Disney Key Chain RG Get Stitch,Stock,,10/09/2025,Quantity Adjustment,13.0,,,
,AVR20393,Disney Key Chain RG Get Stitch,Stock,,10/09/2025,Quantity Adjustment,7.0,,,
,AVR20393,Disney Key Chain RG Get Stitch,Stock,,10/09/2025,Quantity Adjustment,7.0,,14.0,
,AVR20396,Disney Key Chain RG Minnie Face Palm,Stock,,10/29/2025,Quantity Adjustment,11.0,,22.0,
,AVR20396,Disney Key Chain RG Minnie Face Palm,Stock,,10/09/2025,Quantity Adjustment,8.0,,,
,AVR20396,Disney Key Chain RG Minnie Face Palm,Stock,,10/09/2025,Quantity Adjustment,5.0,,,
,AVR20396,Disney Key Chain RG Minnie Face Palm,Stock,,10/09/2025,Quantity Adjustment,10.0,,20.0,
,AVR20396,Disney Key Chain RG Minnie Face Palm,Stock,,10/09/2025,Quantity Adjustment,9.0,,,
,AVR20396,Disney Key Chain RG Minnie Face Palm,Stock,,10/09/2025,Quantity Adjustment,9.0,,18.0,
,AVR20398,Disney Key Chain RG Mickey Face Palm,Stock,,10/29/2025,Quantity Adjustment,11.0,,,
,AVR20398,Disney Key Chain RG Mickey Face Palm,Stock,,10/09/2025,Quantity Adjustment,10.0,,,
,AVR20398,Disney Key Chain RG Mickey Face Palm,Stock,,10/09/2025,Quantity Adjustment,1.0,,2.0,
,AVR20398,Disney Key Chain RG Mickey Face Palm,Stock,,10/09/2025,Quantity Adjustment,10.0,,20.0,
,AVR20398,Disney Key Chain RG Mickey Face Palm,Stock,,10/09/2025,Quantity Adjustment,17.0,,,
,AVR20399,Disney Key Chain RG Disney Gang,Stock,,10/09/2025,Quantity Adjustment,6.0,,,
,AVR20399,Disney Key Chain RG Disney Gang,Stock,,10/09/2025,Quantity Adjustment,7.0,,,
