Micromarket,User Name,Date,Product Code,Product,Category,Change Type,Cost,Quantity,Total Product cost,Product price,Total Product Price,Site,TotalCost
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26229,FR SLB Triangle Tuna Salad Wheat,Fresh Food,Spoilage,1.92,1.0,1.92,8.99,8.99,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC16264,Dole Orange Juice,Bev Juice,Spoilage,1.54,2.0,3.08,5.75,11.5,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26221,FR SLB Thai Beef Pinwheels 9oz,Fresh Food,Spoilage,4.12,2.0,8.24,14.49,28.98,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Spoilage,2.72,1.0,2.72,8.99,8.99,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26226,FR SLB Triangle Turkey Wheat,Fresh Food,Spoilage,2.44,1.0,2.44,8.99,8.99,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Spoilage,4.69,5.0,23.45,16.49,82.45,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11156,Pepsi Diet 20 oz,Bev 20 Oz Bottle,Spoilage,1.05,5.0,5.24,6.0,30.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11025,Otis Muffin Chocolate Chip,Pastry,Spoilage,0.9,2.0,1.8,3.75,7.5,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR14655,Dr Pepper Zero 20oz,Bev 20 Oz Bottle,Spoilage,1.29,5.0,6.45,6.0,30.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11024,Otis Muffin Banana Nut,Pastry,Spoilage,0.88,5.0,4.4,3.75,18.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11026,Otis Muffin Wild Blueberry,Pastry,Spoilage,0.98,1.0,0.98,3.75,3.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC16275,Brisk 20oz,Bev 20 Oz Bottle,Spoilage,1.02,15.0,15.3,6.0,90.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC10925,Dolly Madison Chocolate Cupcakes,Pastry,Spoilage,0.79,1.0,0.79,3.75,3.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11024,Otis Muffin Banana Nut,Pastry,Spoilage,0.88,2.0,1.76,3.75,7.5,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11025,Otis Muffin Chocolate Chip,Pastry,Spoilage,0.9,1.0,0.9,3.75,3.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26230,FR SLB Triangle Egg Salad Wheat,Fresh Food,Spoilage,1.99,2.0,3.98,8.99,17.98,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Spoilage,4.69,5.0,23.45,16.49,82.45,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26225,FR SLB Sub Turkey & Cheese,Fresh Food,Spoilage,3.56,2.0,7.12,12.49,24.98,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26246,SS House Made Chicken Pesto on Ciabatta Sandwich,Fresh Food,Shrinkage,4.73,1.0,4.73,16.49,16.49,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26250,SS Better Bites Bistro Box,Fresh Food,Shrinkage,3.29,1.0,3.29,11.49,11.49,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26220,FR SLB Multigrain Turkey & Bacon Club,Fresh Food,Shrinkage,3.49,1.0,3.49,12.99,12.99,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10744,FR SLB Pasta Salad Mike's Tuna Mac Small,Fresh Food,Shrinkage,4.36,1.0,4.36,15.99,15.99,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26220,FR SLB Multigrain Turkey & Bacon Club,Fresh Food,Shrinkage,3.49,1.0,3.49,12.99,12.99,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10751,FR SLB Triangle Club Wheat,Fresh Food,Shrinkage,2.64,2.0,5.28,8.99,17.98,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR27340,FR Focaccia Grilled Veggie,Fresh Food,Spoilage,4.85,1.0,4.85,16.49,16.49,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR27343,SS Pineapple & Tajin,Fresh Food,Shrinkage,3.31,1.0,3.31,11.49,11.49,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26211,FR Snack Double & Cheese Cup,Fresh Food,Shrinkage,2.76,3.0,8.28,9.49,28.47,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26235,FTY Teriyaki Chicken With Fried Rice & Broccoli 10oz,Fresh Food,Shrinkage,4.1,1.0,4.1,14.49,14.49,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR20474,Lays Chile Lemon 2.25oz,Chips,Spoilage,1.33,1.0,1.33,6.25,6.25,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Shrinkage,2.72,1.0,2.72,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR27342,FTY Cheese Enchilada with Spanish Rice & Beans,Fresh Food,Shrinkage,4.1,1.0,4.1,14.49,14.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11068,Sour Patch Kids,Candy,Spoilage,1.17,2.0,2.34,4.25,8.5,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26249,SS Fruit & Cheese Bistro Box,Fresh Food,Shrinkage,3.96,2.0,7.92,13.99,27.98,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26240,FR Fruit Mixed,Fresh Food,Shrinkage,2.75,2.0,5.5,9.49,18.98,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10751,FR SLB Triangle Club Wheat,Fresh Food,Shrinkage,2.64,1.0,2.64,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10923,Dole Mandarin Oranges,Snack,Shrinkage,1.4,6.0,8.4,4.0,24.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC10751,FR SLB Triangle Club Wheat,Fresh Food,Spoilage,2.64,1.0,2.64,8.99,8.99,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC10812,Mountain Dew 20oz,Bev 20 Oz Bottle,Spoilage,1.04,9.0,9.36,6.0,54.0,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR19517,Anker Power Port 32W Wall Charger,Electronics,Shrinkage,9.02,2.0,18.04,20.99,41.98,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26246,SS House Made Chicken Pesto on Ciabatta Sandwich,Fresh Food,Spoilage,4.73,1.0,4.73,16.49,16.49,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26232,FR SLB Triangle PBJ White,Fresh Food,Spoilage,1.92,1.0,1.92,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10751,FR SLB Triangle Club Wheat,Fresh Food,Shrinkage,2.64,1.0,2.64,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Shrinkage,2.72,1.0,2.72,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,Snack,Shrinkage,1.37,1.0,1.37,5.25,5.25,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26226,FR SLB Triangle Turkey Wheat,Fresh Food,Shrinkage,2.44,3.0,7.32,8.99,26.97,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26240,FR Fruit Mixed,Fresh Food,Shrinkage,2.75,2.0,5.5,9.49,18.98,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26234,FR Parfait Mixed Berry,Fresh Food,Shrinkage,2.4,1.0,2.4,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26221,FR SLB Thai Beef Pinwheels 9oz,Fresh Food,Shrinkage,4.12,1.0,4.12,14.49,14.49,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR18526,Fairlife Chocolate Milk 14oz,Bev Other,Shrinkage,1.61,5.0,8.05,6.0,30.0,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26240,FR Fruit Mixed,Fresh Food,Shrinkage,2.75,1.0,2.75,9.49,9.49,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26232,FR SLB Triangle PBJ White,Fresh Food,Shrinkage,1.92,1.0,1.92,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26221,FR SLB Thai Beef Pinwheels 9oz,Fresh Food,Shrinkage,4.12,1.0,4.12,14.49,14.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11024,Otis Muffin Banana Nut,Pastry,Spoilage,0.88,1.0,0.88,3.75,3.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11025,Otis Muffin Chocolate Chip,Pastry,Spoilage,0.9,1.0,0.9,3.75,3.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11002,Motrin,Sundry Items,Spoilage,1.87,5.0,9.35,5.25,26.25,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR14655,Dr Pepper Zero 20oz,Bev 20 Oz Bottle,Spoilage,1.27,4.0,5.08,6.0,24.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26241,FR Onion Roll Pastrami Reuben,Fresh Food,Spoilage,3.57,3.0,10.71,12.49,37.47,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC10821,Pepsi 20oz,Bev 20 Oz Bottle,Spoilage,1.05,43.0,45.15,6.0,258.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR00146,Lays BBQ 2.25oz,Chips,Spoilage,1.33,11.0,14.63,6.25,68.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26226,FR SLB Triangle Turkey Wheat,Fresh Food,Spoilage,2.44,5.0,12.2,8.99,44.95,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Spoilage,4.69,1.0,4.69,16.49,16.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26229,FR SLB Triangle Tuna Salad Wheat,Fresh Food,Spoilage,1.92,4.0,7.68,8.99,35.96,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26225,FR SLB Sub Turkey & Cheese,Fresh Food,Spoilage,3.56,2.0,7.12,12.49,24.98,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26235,FTY Teriyaki Chicken With Fried Rice & Broccoli 10oz,Fresh Food,Spoilage,4.1,2.0,8.2,14.49,28.98,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26219,FR SLB EL Cubano 8oz,Fresh Food,Spoilage,3.92,1.0,3.92,13.99,13.99,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR27341,FR Harvest Chicken Salad with Balsamic Dressing,Fresh Food,Spoilage,4.94,1.0,4.94,16.49,16.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26240,FR Fruit Mixed,Fresh Food,Spoilage,2.75,1.0,2.75,9.49,9.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR00146,Lays BBQ 2.25oz,Chips,Spoilage,1.33,1.0,1.33,6.25,6.25,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,Snack,Shrinkage,1.5,1.0,1.5,5.25,5.25,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR27438,SS Kings Hawaiian Pretzel Bun Trio,Fresh Food,Shrinkage,5.6,1.0,5.6,17.99,17.99,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR19515,Anker USB-C to USB-C 10ft Cable,Electronics,Shrinkage,5.31,2.0,10.62,25.99,51.98,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR17147,Starry 20oz,Bev 20 Oz Bottle,Spoilage,1.04,6.0,6.24,6.0,36.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR17147,Starry 20oz,Bev 20 Oz Bottle,Spoilage,1.04,3.0,3.12,6.0,18.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26219,FR SLB EL Cubano 8oz,Fresh Food,Spoilage,3.92,1.0,3.92,13.99,13.99,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC10831,Starbucks Mocha Frappuccino RTD 9.5oz,Bev Coffee & Tea,Spoilage,1.35,8.0,10.8,6.5,52.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11008,Nature Valley Granola Peanut Butter,Healthy Bars,Spoilage,0.5,4.0,2.0,3.25,13.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC10884,Cereal Froot Loops,Cereal,Spoilage,1.32,1.0,1.32,5.0,5.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,Bev Coffee & Tea,Spoilage,1.35,2.0,2.7,6.5,13.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC16264,Dole Orange Juice,Bev Juice,Spoilage,1.54,1.0,1.54,5.75,5.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC10761,Lunchables Ham & Cheddar,Fresh,Spoilage,2.08,2.0,4.16,6.5,13.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Spoilage,4.69,3.0,14.07,16.49,49.47,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC10744,FR SLB Pasta Salad Mike's Tuna Mac Small,Fresh Food,Spoilage,4.36,1.0,4.36,15.99,15.99,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11024,Otis Muffin Banana Nut,Pastry,Spoilage,0.88,5.0,4.4,3.75,18.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11024,Otis Muffin Banana Nut,Pastry,Spoilage,0.88,1.0,0.88,3.75,3.75,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Spoilage,4.69,1.0,4.69,16.49,16.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Spoilage,4.69,1.0,4.69,16.49,16.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26230,FR SLB Triangle Egg Salad Wheat,Fresh Food,Spoilage,1.99,1.0,1.99,8.99,8.99,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR00149,Schweppe's Ginger Ale 20oz,Bev 20 Oz Bottle,Spoilage,1.05,2.0,2.1,6.0,12.0,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26234,FR Parfait Mixed Berry,Fresh Food,Shrinkage,2.4,1.0,2.4,8.99,8.99,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26246,SS House Made Chicken Pesto on Ciabatta Sandwich,Fresh Food,Spoilage,4.73,3.0,14.19,16.49,49.47,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR27342,FTY Cheese Enchilada with Spanish Rice & Beans,Fresh Food,Shrinkage,4.1,1.0,4.1,14.49,14.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26235,FTY Teriyaki Chicken With Fried Rice & Broccoli 10oz,Fresh Food,Spoilage,4.1,1.0,4.1,14.49,14.49,,
The Westin Long Beach,Rony Perez,2025-12-08,PC11156,Pepsi Diet 20 oz,Bev 20 Oz Bottle,Spoilage,1.04,1.0,1.04,6.0,6.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26226,FR SLB Triangle Turkey Wheat,Fresh Food,Spoilage,2.44,2.0,4.88,8.99,17.98,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26222,FR SLB Salad Chicken Caesar,Fresh Food,Spoilage,4.69,1.0,4.69,16.49,16.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26230,FR SLB Triangle Egg Salad Wheat,Fresh Food,Spoilage,1.99,4.0,7.96,8.99,35.96,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR27341,FR Harvest Chicken Salad with Balsamic Dressing,Fresh Food,Spoilage,4.94,4.0,19.76,16.49,65.96,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR27340,FR Focaccia Grilled Veggie,Fresh Food,Shrinkage,4.85,1.0,4.85,16.49,16.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR14655,Dr Pepper Zero 20oz,Bev 20 Oz Bottle,Spoilage,1.27,4.0,5.08,6.0,24.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26225,FR SLB Sub Turkey & Cheese,Fresh Food,Spoilage,3.56,1.0,3.56,12.49,12.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Spoilage,2.72,1.0,2.72,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26221,FR SLB Thai Beef Pinwheels 9oz,Fresh Food,Shrinkage,4.12,2.0,8.24,14.49,28.98,,
The Westin Long Beach,Rocardo Garcia,2025-12-08,AVR26250,SS Better Bites Bistro Box,Fresh Food,Spoilage,3.29,1.0,3.29,11.49,11.49,,
The Westin Long Beach,Rocardo Garcia,2025-12-08,AVR27341,FR Harvest Chicken Salad with Balsamic Dressing,Fresh Food,Spoilage,4.94,3.0,14.82,16.49,49.47,,
The Westin Long Beach,Rocardo Garcia,2025-12-08,AVR26249,SS Fruit & Cheese Bistro Box,Fresh Food,Spoilage,3.96,1.0,3.96,13.99,13.99,,
The Westin Long Beach,Rocardo Garcia,2025-12-08,AVR27342,FTY Cheese Enchilada with Spanish Rice & Beans,Fresh Food,Spoilage,4.1,1.0,4.1,14.49,14.49,,
The Westin Long Beach,Rocardo Garcia,2025-12-08,AVR27340,FR Focaccia Grilled Veggie,Fresh Food,Spoilage,4.85,1.0,4.85,16.49,16.49,,
The Westin Long Beach,Rocardo Garcia,2025-12-08,AVR26246,SS House Made Chicken Pesto on Ciabatta Sandwich,Fresh Food,Spoilage,4.73,1.0,4.73,16.49,16.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR27343,SS Pineapple & Tajin,Fresh Food,Spoilage,3.31,1.0,3.31,11.49,11.49,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR27449,SS House Made Chicken Salad on Croissant Sandwich,Fresh Food,Spoilage,4.94,2.0,9.88,16.49,32.98,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR27343,SS Pineapple & Tajin,Fresh Food,Spoilage,3.31,2.0,6.62,11.49,22.98,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR27342,FTY Cheese Enchilada with Spanish Rice & Beans,Fresh Food,Spoilage,4.1,1.0,4.1,14.49,14.49,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR27341,FR Harvest Chicken Salad with Balsamic Dressing,Fresh Food,Spoilage,4.94,2.0,9.88,16.49,32.98,,
The Westin Long Beach,Elmer Mancia,2025-12-08,AVR09658,Mountain Diet Dew 20oz,Bev 20 Oz Bottle,Spoilage,1.05,4.0,4.2,6.0,24.0,,
The Westin Long Beach,Elmer Mancia,2025-12-08,PC11038,Pringles Original,Chips,Spoilage,0.73,2.0,1.46,4.75,9.5,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10969,Kind Fruit and Nut Delight,Healthy Bars,Shrinkage,1.5,2.0,3.0,5.25,10.5,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10762,Lunchables Turkey & Cheddar,Fresh,Shrinkage,2.03,1.0,2.03,6.5,6.5,,
The Westin Long Beach,Rony Perez,2025-12-08,PC11039,Pringles Sour Cream & Onion,Chips,Shrinkage,0.75,3.0,2.25,4.75,14.25,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR00147,Doritos Nacho Cheese 2.5oz,Chips,Shrinkage,1.33,8.0,10.64,6.25,50.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10856,Altoids Peppermint Mints,Candy Gum & Mints,Shrinkage,2.4,1.0,2.4,6.0,6.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC11062,Skittles Sour,Candy,Shrinkage,1.17,2.0,2.34,4.25,8.5,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10875,Blue Diamond Almonds Whole Natural,Nuts,Shrinkage,0.88,2.0,1.76,4.5,9.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.28,5.0,6.4,6.0,30.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10730,Chobani Blueberry,Fresh,Shrinkage,1.4,1.0,1.4,4.5,4.5,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10788,Celsius Sparkling Orange 12oz,Bev Other,Shrinkage,2.13,7.0,14.91,6.75,47.25,,
The Westin Long Beach,Rony Perez,2025-12-08,PC11062,Skittles Sour,Candy,Shrinkage,1.17,5.0,5.85,4.25,21.25,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10793,Dr Pepper 20oz,Bev 20 Oz Bottle,Shrinkage,1.27,4.0,5.08,6.0,24.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10789,Celsius Sparkling Watermelon 12oz,Bev Other,Shrinkage,2.14,6.0,12.84,6.75,40.5,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26227,FR SLB Triangle Ham Wheat,Fresh Food,Shrinkage,2.72,2.0,5.44,8.99,17.98,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR00148,Doritos Cool Ranch 2.5oz,Chips,Shrinkage,1.27,4.0,5.08,6.25,25.0,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR14641,Hillshire Italian Dry Salame,Fresh,Shrinkage,2.36,3.0,7.08,8.5,25.5,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR18526,Fairlife Chocolate Milk 14oz,Bev Other,Shrinkage,1.61,1.0,1.61,6.0,6.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC11043,Reeses PB Cup,Candy,Shrinkage,1.24,3.0,3.72,4.25,12.75,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR16128,Secret Outlast Deodorant,Sundry Items,Shrinkage,3.12,1.0,3.12,5.25,5.25,,
The Westin Long Beach,Rony Perez,2025-12-08,PC16264,Dole Orange Juice,Bev Juice,Shrinkage,1.54,1.0,1.54,5.75,5.75,,
The Westin Long Beach,Eduardo Velasco,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.28,9.0,11.52,6.0,54.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10941,SnakClub Energizer Trail Mix Premium,Nuts,Shrinkage,2.37,3.0,7.11,6.75,20.25,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10935,Dove Vanilla Dark Chocolate Bar,Frozen Ice Cream,Shrinkage,1.81,2.0,3.62,6.25,12.5,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10831,Starbucks Mocha Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.35,3.0,4.05,6.5,19.5,,
The Westin Long Beach,Eduardo Velasco,2025-12-08,PC10971,Kit Kat King,Candy,Shrinkage,2.08,6.0,12.48,5.75,34.5,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10808,Monster 16oz,Bev Energy Drinks,Shrinkage,1.66,5.0,8.3,6.75,33.75,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR18526,Fairlife Chocolate Milk 14oz,Bev Other,Shrinkage,1.61,4.0,6.44,6.0,24.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10901,Cliff Bar White Chocolate Macadamia,Healthy Bars,Shrinkage,1.43,2.0,2.86,4.75,9.5,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26230,FR SLB Triangle Egg Salad Wheat,Fresh Food,Shrinkage,1.99,1.0,1.99,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,PC11039,Pringles Sour Cream & Onion,Chips,Shrinkage,0.74,1.0,0.74,4.75,4.75,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26230,FR SLB Triangle Egg Salad Wheat,Fresh Food,Shrinkage,1.99,1.0,1.99,8.99,8.99,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10907,Crest Tooth Paste and Brush,Sundry Items,Shrinkage,1.43,2.0,2.86,5.25,10.5,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR26212,FR ESL Buffalo Chicken Pinwheels 10.05oz,Fresh Food,Shrinkage,3.29,1.0,3.29,11.49,11.49,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10762,Lunchables Turkey & Cheddar,Fresh,Shrinkage,2.03,1.0,2.03,6.5,6.5,,
The Westin Long Beach,Rony Perez,2025-12-08,PC11064,Snickers Ice Cream Bar,Frozen Ice Cream,Shrinkage,1.1,4.0,4.4,5.25,21.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10901,Cliff Bar White Chocolate Macadamia,Healthy Bars,Shrinkage,1.45,1.0,1.45,4.75,4.75,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR15434,Cereal Cinnamon Toast Crunch,Cereal,Shrinkage,1.22,1.0,1.22,5.0,5.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10733,Chobani Strawberry,Fresh,Shrinkage,1.35,1.0,1.35,4.5,4.5,,
The Westin Long Beach,Rony Perez,2025-12-08,PC19076,San Pellegrino Sparkling Mineral Water 16.9oz,Bev Water,Shrinkage,1.28,3.0,3.84,6.0,18.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10789,Celsius Sparkling Watermelon 12oz,Bev Other,Shrinkage,2.14,12.0,25.68,6.75,81.0,,
The Westin Long Beach,Eduardo Velasco,2025-12-08,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,Bev 20 Oz Bottle,Shrinkage,2.75,4.0,11.0,6.75,27.0,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR00147,Doritos Nacho Cheese 2.5oz,Chips,Shrinkage,1.33,3.0,3.99,6.25,18.75,,
The Westin Long Beach,Eduardo Velasco,2025-12-08,PC10885,Cereal Frosted Flakes,Cereal,Shrinkage,1.32,1.0,1.32,5.0,5.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC21202,Starbucks Caramel Frappuccino RTD 9.5oz,Bev Coffee & Tea,Shrinkage,1.34,2.0,2.68,6.5,13.0,,
The Westin Long Beach,Eduardo Velasco,2025-12-08,PC00889,Snickers,Candy,Shrinkage,1.17,9.0,10.53,4.25,38.25,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR27452,Muscle Milk Vanilla 14oz,Bev Other,Shrinkage,2.97,12.0,35.64,8.0,96.0,,
The Westin Long Beach,Rony Perez,2025-12-08,AVR00140,Smartfood White Cheddar 1.75oz,Chips,Shrinkage,1.33,3.0,3.99,6.25,18.75,,
The Westin Long Beach,Rony Perez,2025-12-08,PC11025,Otis Muffin Chocolate Chip,Pastry,Shrinkage,0.9,3.0,2.7,3.75,11.25,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10946,Grandmas Chocolate Chip Cookie,Cookies & Crackers,Shrinkage,0.61,2.0,1.22,4.5,9.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10725,Life Water Premium 20oz,Bev Water,Shrinkage,1.34,14.0,18.76,6.5,91.0,,
The Westin Long Beach,Rony Perez,2025-12-08,PC10827,Red Bull Sugar Free 8.4oz,Bev Energy Drinks,Shrinkage,1.78,2.0,3.56,6.75,13.5,,
