Location,Product ID,Quantity_Start,Quantity_End,Total_Depletion,Sales_Quantity,Sales_Value,Known_Adjustments_Qty,Shrinkage_Qty,Implied_Unit_Price,Shrinkage_Value
Stock,PC11081,5.0,6.0,-1.0,0.0,0.0,0.0,-1.0,3.0773544973544973,-3.0773544973544973
Stock,PC16501,3.0,4.0,-1.0,0.0,0.0,0.0,-1.0,10.580571428571428,-10.580571428571428
Stock,PC21863,7.0,8.0,-1.0,0.0,0.0,0.0,-1.0,5.636627906976744,-5.636627906976744
Stock,AVR00141,7.0,9.0,-2.0,0.0,0.0,0.0,-2.0,6.025735294117647,-12.051470588235293
Stock,AVR18528,13.0,15.0,-2.0,0.0,0.0,0.0,-2.0,5.619070208728653,-11.238140417457306
Stock,AVR18758,5.0,7.0,-2.0,0.0,0.0,0.0,-2.0,6.561138790035588,-13.122277580071176
Stock,AVR20000,6.0,8.0,-2.0,0.0,0.0,0.0,-2.0,5.060294117647059,-10.120588235294118
Stock,AVR26024,0.0,2.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-0.0
Stock,AVR26244,0.0,2.0,-2.0,0.0,0.0,0.0,-2.0,2.6233333333333335,-5.246666666666667
Stock,AVR26246,1.0,3.0,-2.0,0.0,0.0,0.0,-2.0,12.625294117647059,-25.250588235294117
Stock,AVR26365,0.0,2.0,-2.0,0.0,0.0,0.0,-2.0,4.625,-9.25
Stock,PC10807,14.0,16.0,-2.0,0.0,0.0,0.0,-2.0,4.643364928909953,-9.286729857819905
Stock,PC10832,1.0,3.0,-2.0,0.0,0.0,0.0,-2.0,5.625902777777778,-11.251805555555556
Stock,PC10932,5.0,7.0,-2.0,0.0,0.0,0.0,-2.0,3.0494613583138177,-6.098922716627635
Stock,PC10961,5.0,7.0,-2.0,0.0,0.0,0.0,-2.0,5.157051282051282,-10.314102564102564
Stock,PC11011,5.0,7.0,-2.0,0.0,0.0,0.0,-2.0,4.771028037383178,-9.542056074766355
Stock,PC11074,3.0,5.0,-2.0,0.0,0.0,0.0,-2.0,10.424390243902439,-20.848780487804877
Stock,PC16273,12.0,14.0,-2.0,0.0,0.0,0.0,-2.0,4.97608695652174,-9.95217391304348
Stock,PC16492,0.0,2.0,-2.0,0.0,0.0,0.0,-2.0,0.7766666666666667,-1.5533333333333335
Stock,AVR00140,14.0,17.0,-3.0,0.0,0.0,0.0,-3.0,5.980376344086021,-17.94112903225806
Stock,AVR00148,11.0,14.0,-3.0,0.0,0.0,0.0,-3.0,5.773214285714285,-17.319642857142856
Stock,AVR17394,6.0,9.0,-3.0,0.0,0.0,0.0,-3.0,5.629032258064516,-16.887096774193548
Stock,AVR26211,1.0,4.0,-3.0,0.0,0.0,0.0,-3.0,6.936938775510205,-20.810816326530613
Stock,AVR26227,5.0,8.0,-3.0,0.0,0.0,0.0,-3.0,8.099655172413794,-24.29896551724138
Stock,AVR26240,0.0,3.0,-3.0,0.0,0.0,0.0,-3.0,7.122121212121212,-21.366363636363637
Stock,PC10725,41.0,44.0,-3.0,0.0,0.0,0.0,-3.0,5.780720338983051,-17.342161016949152
Stock,PC10730,0.0,3.0,-3.0,0.0,0.0,0.0,-3.0,3.828181818181818,-11.484545454545454
Stock,PC10808,4.0,7.0,-3.0,0.0,0.0,0.0,-3.0,5.086275167785235,-15.258825503355705
Stock,PC10851,4.0,7.0,-3.0,0.0,0.0,0.0,-3.0,5.141198156682028,-15.423594470046085
Stock,PC10906,7.0,10.0,-3.0,0.0,0.0,0.0,-3.0,5.625,-16.875
Stock,PC10909,9.0,12.0,-3.0,0.0,0.0,0.0,-3.0,5.685714285714286,-17.057142857142857
Stock,PC11062,9.0,12.0,-3.0,0.0,0.0,0.0,-3.0,3.840917431192661,-11.522752293577982
Stock,PC14367,13.0,16.0,-3.0,0.0,0.0,0.0,-3.0,2.666,-7.997999999999999
Stock,PC16483,7.0,10.0,-3.0,0.0,0.0,0.0,-3.0,5.407573529411764,-16.222720588235294
Stock,PC19049,0.0,3.0,-3.0,0.0,0.0,0.0,-3.0,4.25,-12.75
Stock,AVR15128,4.0,8.0,-4.0,0.0,0.0,0.0,-4.0,3.15,-12.6
Stock,AVR16128,5.0,9.0,-4.0,0.0,0.0,0.0,-4.0,6.266666666666667,-25.066666666666666
Stock,AVR19465,6.0,10.0,-4.0,0.0,0.0,0.0,-4.0,5.425735294117647,-21.70294117647059
Stock,PC10744,0.0,4.0,-4.0,0.0,0.0,0.0,-4.0,11.618500000000001,-46.474000000000004
Stock,PC10806,9.0,13.0,-4.0,0.0,0.0,0.0,-4.0,4.478406593406594,-17.913626373626375
Stock,PC10824,6.0,10.0,-4.0,0.0,0.0,0.0,-4.0,5.1265432098765435,-20.506172839506174
Stock,PC10831,11.0,15.0,-4.0,0.0,0.0,0.0,-4.0,5.5756250000000005,-22.302500000000002
Stock,PC10841,0.0,4.0,-4.0,0.0,0.0,0.0,-4.0,0.0,-0.0
Stock,PC10888,7.0,11.0,-4.0,0.0,0.0,0.0,-4.0,5.591911764705882,-22.36764705882353
Stock,PC10889,1.0,5.0,-4.0,0.0,0.0,0.0,-4.0,3.254289340101523,-13.017157360406092
Stock,PC10934,11.0,15.0,-4.0,0.0,0.0,0.0,-4.0,5.419245283018869,-21.676981132075476
Stock,PC10980,0.0,4.0,-4.0,0.0,0.0,0.0,-4.0,8.99,-35.96
Stock,PC10990,2.0,6.0,-4.0,0.0,0.0,0.0,-4.0,3.3878761061946903,-13.551504424778761
Stock,PC11063,3.0,7.0,-4.0,0.0,0.0,0.0,-4.0,3.7610245901639345,-15.044098360655738
Stock,PC11088,3.0,7.0,-4.0,0.0,0.0,0.0,-4.0,4.605102040816327,-18.420408163265307
Stock,PC14365,13.0,17.0,-4.0,0.0,0.0,0.0,-4.0,1.1562745098039215,-4.625098039215686
Stock,PC16523,6.0,10.0,-4.0,0.0,0.0,0.0,-4.0,3.123452380952381,-12.493809523809524
Stock,PC16525,0.0,4.0,-4.0,0.0,0.0,0.0,-4.0,1.285,-5.14
Stock,PC21186,7.0,11.0,-4.0,0.0,0.0,0.0,-4.0,11.081985815602836,-44.327943262411345
Stock,PC21854,11.0,15.0,-4.0,0.0,0.0,0.0,-4.0,5.840561224489796,-23.362244897959183
Stock,AVR17700,5.0,10.0,-5.0,0.0,0.0,0.0,-5.0,6.388,-31.939999999999998
Stock,AVR22954,1.0,6.0,-5.0,0.0,0.0,0.0,-5.0,0.4376190476190476,-2.188095238095238
Stock,AVR25676,1.0,6.0,-5.0,0.0,0.0,0.0,-5.0,4.098484848484849,-20.492424242424242
Stock,PC10789,1.0,6.0,-5.0,0.0,0.0,0.0,-5.0,5.367828282828283,-26.839141414141416
Stock,PC10848,5.0,10.0,-5.0,0.0,0.0,0.0,-5.0,2.7083333333333335,-13.541666666666668
Stock,PC10938,5.0,10.0,-5.0,0.0,0.0,0.0,-5.0,3.399322033898305,-16.996610169491525
Stock,PC10972,5.0,10.0,-5.0,0.0,0.0,0.0,-5.0,3.5295104895104896,-17.64755244755245
Stock,PC11028,5.0,10.0,-5.0,0.0,0.0,0.0,-5.0,5.707089552238806,-28.53544776119403
Stock,PC11064,17.0,22.0,-5.0,0.0,0.0,0.0,-5.0,5.3686397058823525,-26.84319852941176
Stock,PC11078,8.0,13.0,-5.0,0.0,0.0,0.0,-5.0,6.811320754716981,-34.056603773584904
Stock,PC14007,16.0,21.0,-5.0,0.0,0.0,0.0,-5.0,0.5379220779220779,-2.6896103896103893
Stock,PC16494,0.0,5.0,-5.0,0.0,0.0,0.0,-5.0,1.0162499999999999,-5.081249999999999
Stock,AVR15125,9.0,15.0,-6.0,0.0,0.0,0.0,-6.0,4.708636363636363,-28.25181818181818
Stock,AVR17147,3.0,9.0,-6.0,0.0,0.0,0.0,-6.0,4.945652173913044,-29.673913043478265
Stock,AVR23097,11.0,17.0,-6.0,0.0,0.0,0.0,-6.0,5.494888888888888,-32.96933333333333
Stock,AVR25915,0.0,6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-0.0
Stock,PC10812,5.0,11.0,-6.0,0.0,0.0,0.0,-6.0,4.928947368421053,-29.573684210526316
Stock,PC10813,9.0,15.0,-6.0,0.0,0.0,0.0,-6.0,5.8758333333333335,-35.255
Stock,PC10850,7.0,13.0,-6.0,0.0,0.0,0.0,-6.0,5.670547945205479,-34.02328767123288
Stock,PC10885,0.0,6.0,-6.0,0.0,0.0,0.0,-6.0,4.066410256410257,-24.39846153846154
Stock,PC11024,1.0,7.0,-6.0,0.0,0.0,0.0,-6.0,3.133358208955224,-18.800149253731345
Stock,PC11087,6.0,12.0,-6.0,0.0,0.0,0.0,-6.0,6.95945945945946,-41.75675675675676
Stock,AVR06020,0.0,7.0,-7.0,0.0,0.0,0.0,-7.0,4.5426829268292686,-31.79878048780488
Stock,AVR20024,0.0,7.0,-7.0,0.0,0.0,0.0,-7.0,8.261904761904763,-57.83333333333334
Stock,AVR25510,0.0,7.0,-7.0,0.0,0.0,0.0,-7.0,6.0,-42.0
Stock,PC10825,6.0,13.0,-7.0,0.0,0.0,0.0,-7.0,5.591338432122371,-39.1393690248566
Stock,PC10852,9.0,16.0,-7.0,0.0,0.0,0.0,-7.0,5.7109375,-39.9765625
Stock,PC11035,2.0,9.0,-7.0,0.0,0.0,0.0,-7.0,3.3249473684210527,-23.274631578947368
Stock,AVR00147,10.0,18.0,-8.0,0.0,0.0,0.0,-8.0,5.914545454545455,-47.31636363636364
Stock,AVR19464,0.0,8.0,-8.0,0.0,0.0,0.0,-8.0,7.770833333333333,-62.166666666666664
Stock,AVR21356,3.0,11.0,-8.0,0.0,0.0,0.0,-8.0,8.8016,-70.4128
Stock,AVR25916,0.0,8.0,-8.0,0.0,0.0,0.0,-8.0,5.305555555555555,-42.44444444444444
Stock,PC10866,12.0,20.0,-8.0,0.0,0.0,0.0,-8.0,5.68108108108108,-45.44864864864864
Stock,PC10946,7.0,15.0,-8.0,0.0,0.0,0.0,-8.0,3.658494623655914,-29.267956989247313
Stock,PC10948,0.0,8.0,-8.0,0.0,0.0,0.0,-8.0,1.425,-11.4
Stock,PC16475,4.0,12.0,-8.0,0.0,0.0,0.0,-8.0,4.893125,-39.145
Stock,AVR00156,6.0,15.0,-9.0,0.0,0.0,0.0,-9.0,6.504776785714285,-58.54299107142857
Stock,AVR06055,1.0,10.0,-9.0,0.0,0.0,0.0,-9.0,4.034999999999999,-36.31499999999999
Stock,AVR24440,0.0,9.0,-9.0,0.0,0.0,0.0,-9.0,5.821428571428571,-52.39285714285714
Stock,AVR24780,9.0,18.0,-9.0,0.0,0.0,0.0,-9.0,6.352631578947369,-57.17368421052632
Stock,AVR24781,0.0,9.0,-9.0,0.0,0.0,0.0,-9.0,5.585714285714286,-50.27142857142858
Stock,AVR25913,0.0,9.0,-9.0,0.0,0.0,0.0,-9.0,6.318181818181818,-56.86363636363637
Stock,PC00886,3.0,12.0,-9.0,0.0,0.0,0.0,-9.0,4.532372214941022,-40.791349934469196
Stock,PC10925,1.0,10.0,-9.0,0.0,0.0,0.0,-9.0,3.1198,-28.078200000000002
Stock,PC10989,1.0,10.0,-9.0,0.0,0.0,0.0,-9.0,3.407598870056497,-30.668389830508474
Stock,PC10993,0.0,10.0,-10.0,0.0,0.0,0.0,-10.0,4.541666666666667,-45.41666666666667
Stock,PC11020,9.0,19.0,-10.0,0.0,0.0,0.0,-10.0,5.713114754098361,-57.131147540983605
Stock,PC11162,6.0,16.0,-10.0,0.0,0.0,0.0,-10.0,6.1431506849315065,-61.43150684931506
Stock,AVR20396,0.0,11.0,-11.0,0.0,0.0,0.0,-11.0,9.99,-109.89
Stock,AVR20398,0.0,11.0,-11.0,0.0,0.0,0.0,-11.0,9.99,-109.89
Stock,AVR25678,3.0,14.0,-11.0,0.0,0.0,0.0,-11.0,5.492307692307692,-60.41538461538462
Stock,AVR27258,0.0,11.0,-11.0,0.0,0.0,0.0,-11.0,6.535714285714286,-71.89285714285714
Stock,PC10790,4.0,15.0,-11.0,0.0,0.0,0.0,-11.0,4.474396284829721,-49.21835913312693
Stock,PC10877,5.0,16.0,-11.0,0.0,0.0,0.0,-11.0,3.472941176470588,-38.20235294117647
Stock,PC10944,4.0,15.0,-11.0,0.0,0.0,0.0,-11.0,6.185,-68.035
Stock,AVR00144,18.0,30.0,-12.0,0.0,0.0,0.0,-12.0,5.89136690647482,-70.69640287769784
Stock,AVR19409,5.0,17.0,-12.0,0.0,0.0,0.0,-12.0,4.5216666666666665,-54.26
Stock,AVR23420,0.0,12.0,-12.0,0.0,0.0,0.0,-12.0,0.0,-0.0
Stock,AVR23586,0.0,12.0,-12.0,0.0,0.0,0.0,-12.0,7.0,-84.0
Stock,PC16458,0.0,12.0,-12.0,0.0,0.0,0.0,-12.0,0.41000000000000003,-4.92
Stock,PC21202,5.0,17.0,-12.0,0.0,0.0,0.0,-12.0,5.46887323943662,-65.62647887323945
Stock,AVR18526,2.0,15.0,-13.0,0.0,0.0,0.0,-13.0,5.602474747474747,-72.8321717171717
Stock,AVR23581,0.0,13.0,-13.0,0.0,0.0,0.0,-13.0,6.632352941176471,-86.22058823529412
Stock,AVR23587,0.0,13.0,-13.0,0.0,0.0,0.0,-13.0,8.464285714285714,-110.03571428571428
Stock,PC10796,7.0,20.0,-13.0,0.0,0.0,0.0,-13.0,4.584554455445545,-59.59920792079208
Stock,PC11061,9.0,22.0,-13.0,0.0,0.0,0.0,-13.0,3.8477391304347828,-50.02060869565218
Stock,PC16510,0.0,13.0,-13.0,0.0,0.0,0.0,-13.0,9.842571428571429,-127.95342857142857
Stock,PC16529,0.0,13.0,-13.0,0.0,0.0,0.0,-13.0,4.5015625,-58.5203125
Stock,AVR22622,0.0,14.0,-14.0,0.0,0.0,0.0,-14.0,5.666666666666667,-79.33333333333334
Stock,AVR23419,0.0,14.0,-14.0,0.0,0.0,0.0,-14.0,4.75,-66.5
Stock,AVR27452,0.0,14.0,-14.0,0.0,0.0,0.0,-14.0,7.328888888888889,-102.60444444444444
Stock,PC16236,3.0,17.0,-14.0,0.0,0.0,0.0,-14.0,3.67,-51.379999999999995
Stock,AVR25829,0.0,15.0,-15.0,0.0,0.0,0.0,-15.0,10.99,-164.85
Stock,PC10809,16.0,31.0,-15.0,0.0,0.0,0.0,-15.0,2.630606060606061,-39.45909090909091
Stock,PC14364,2.0,17.0,-15.0,0.0,0.0,0.0,-15.0,2.798082191780822,-41.97123287671233
Stock,AVR19411,0.0,16.0,-16.0,0.0,0.0,0.0,-16.0,5.777777777777778,-92.44444444444444
Stock,AVR25914,0.0,16.0,-16.0,0.0,0.0,0.0,-16.0,6.368421052631579,-101.89473684210526
Stock,PC10801,0.0,16.0,-16.0,0.0,0.0,0.0,-16.0,0.4099999999999999,-6.559999999999999
Stock,PC10896,4.0,20.0,-16.0,0.0,0.0,0.0,-16.0,7.578125,-121.25
Stock,PC14013,11.0,27.0,-16.0,0.0,0.0,0.0,-16.0,4.552871794871796,-72.84594871794873
Stock,PC10997,6.0,23.0,-17.0,0.0,0.0,0.0,-17.0,3.303888888888889,-56.166111111111114
Stock,PC16275,0.0,17.0,-17.0,0.0,0.0,0.0,-17.0,6.0,-102.0
Stock,PC10793,9.0,27.0,-18.0,0.0,0.0,0.0,-18.0,4.682279855247286,-84.28103739445115
Stock,PC11101,8.0,26.0,-18.0,0.0,0.0,0.0,-18.0,3.733314285714286,-67.19965714285715
Stock,AVR22599,1.0,20.0,-19.0,0.0,0.0,0.0,-19.0,5.073529411764706,-96.3970588235294
Stock,AVR26023,0.0,19.0,-19.0,0.0,0.0,0.0,-19.0,4.75,-90.25
Stock,PC10855,0.0,19.0,-19.0,0.0,0.0,0.0,-19.0,7.076153846153845,-134.44692307692307
Stock,PC10991,5.0,24.0,-19.0,0.0,0.0,0.0,-19.0,3.3142168674698795,-62.97012048192771
Stock,PC11016,2.0,21.0,-19.0,0.0,0.0,0.0,-19.0,4.327142857142857,-82.21571428571428
Stock,AVR18857,1.0,22.0,-21.0,0.0,0.0,0.0,-21.0,5.6838235294117645,-119.36029411764706
Stock,AVR25512,10.0,33.0,-23.0,0.0,0.0,0.0,-23.0,4.332424242424242,-99.64575757575757
Stock,PC10907,13.0,36.0,-23.0,0.0,0.0,0.0,-23.0,6.526295025728988,-150.10478559176673
Stock,PC11157,40.0,67.0,-27.0,0.0,0.0,0.0,-27.0,4.895946969696969,-132.19056818181818
Stock,AVR17386,0.0,28.0,-28.0,0.0,0.0,0.0,-28.0,8.0,-224.0
Stock,AVR23975,0.0,30.0,-30.0,0.0,0.0,0.0,-30.0,6.0,-180.0
Stock,PC18972,0.0,34.0,-34.0,0.0,0.0,0.0,-34.0,4.64,-157.76
Stock,AVR28072,0.0,36.0,-36.0,0.0,0.0,0.0,-36.0,0.0,-0.0
Stock,AVR24555,0.0,38.0,-38.0,0.0,0.0,0.0,-38.0,8.450000000000001,-321.1
Stock,AVR23799,0.0,40.0,-40.0,0.0,0.0,0.0,-40.0,5.57,-222.8
Stock,AVR16661,0.0,44.0,-44.0,0.0,0.0,0.0,-44.0,5.641666666666667,-248.23333333333332
Stock,PC00888,32.0,77.0,-45.0,0.0,0.0,0.0,-45.0,5.354202783300199,-240.93912524850896
Stock,PC18962,0.0,59.0,-59.0,0.0,0.0,0.0,-59.0,4.64,-273.76
Stock,AVR23974,0.0,61.0,-61.0,0.0,0.0,0.0,-61.0,6.0,-366.0
Stock,PC10773,0.0,66.0,-66.0,0.0,0.0,0.0,-66.0,8.0,-528.0
Stock,AVR21371,0.0,72.0,-72.0,0.0,0.0,0.0,-72.0,9.5,-684.0
Stock,AVR24556,0.0,72.0,-72.0,0.0,0.0,0.0,-72.0,9.99,-719.28
Stock,AVR23800,0.0,82.0,-82.0,0.0,0.0,0.0,-82.0,5.57,-456.74
Altura HOC 1st Floor Market,AVR11110,,,,,,6.0,,6.428571428571429,
Altura HOC 1st Floor Market,AVR11112,,,,2.0,4.98,3.0,,2.49,
Altura HOC 1st Floor Market,AVR14641,,,,12.0,45.0,6.0,,3.75,
Altura HOC 1st Floor Market,AVR14642,,,,7.0,26.25,10.0,,3.75,
Altura HOC 1st Floor Market,AVR15123,,,,,,7.0,,5.442592592592592,
Altura HOC 1st Floor Market,AVR16058,,,,2.0,3.98,2.0,,1.99,
Altura HOC 1st Floor Market,AVR17246,,,,4.0,13.0,1.0,,3.25,
Altura HOC 1st Floor Market,AVR18397,,,,,,1.0,,0.0,
Altura HOC 1st Floor Market,AVR22118,,,,5.0,12.45,1.0,,2.4899999999999998,
Altura HOC 1st Floor Market,AVR25512,,,,6.0,11.94,7.0,,1.99,
Altura HOC 1st Floor Market,AVR26014,,,,4.0,3.96,44.0,,0.99,
Altura HOC 1st Floor Market,AVR26211,,,,2.0,10.98,7.0,,5.49,
Altura HOC 1st Floor Market,AVR26217,,,,,,2.0,,9.386190476190476,
Altura HOC 1st Floor Market,AVR26219,,,,,,7.0,,9.44909090909091,
Altura HOC 1st Floor Market,AVR26220,,,,3.0,20.97,4.0,,6.989999999999999,
Altura HOC 1st Floor Market,AVR26221,,,,,,2.0,,12.126923076923077,
Altura HOC 1st Floor Market,AVR26226,,,,2.0,9.98,4.0,,4.99,
Altura HOC 1st Floor Market,AVR26227,,,,2.0,10.98,4.0,,5.49,
Altura HOC 1st Floor Market,AVR26230,,,,,,4.0,,7.056739130434783,
Altura HOC 1st Floor Market,AVR26232,,,,1.0,3.99,1.0,,3.99,
Altura HOC 1st Floor Market,PC00885,,,,3.0,6.87,20.0,,2.29,
Altura HOC 1st Floor Market,PC00888,,,,12.0,23.88,24.0,,1.99,
Altura HOC 1st Floor Market,PC00889,,,,6.0,11.34,1.0,,1.89,
Altura HOC 1st Floor Market,PC10724,,,,1.0,0.99,8.0,,0.99,
Altura HOC 1st Floor Market,PC10726,,,,6.0,22.74,4.0,,3.7899999999999996,
Altura HOC 1st Floor Market,PC10732,,,,2.0,3.38,10.0,,1.69,
Altura HOC 1st Floor Market,PC10733,,,,6.0,10.14,11.0,,1.6900000000000002,
Altura HOC 1st Floor Market,PC10744,,,,,,1.0,,11.618500000000001,
Altura HOC 1st Floor Market,PC10751,,,,,,1.0,,7.235,
Altura HOC 1st Floor Market,PC10761,,,,23.0,68.77000000000001,0.0,,2.9900000000000007,
Altura HOC 1st Floor Market,PC10762,,,,10.0,29.9,7.0,,2.9899999999999998,
Altura HOC 1st Floor Market,PC10765,,,,30.0,29.7,5.0,,0.99,
Altura HOC 1st Floor Market,PC10788,,,,6.0,17.94,18.0,,2.99,
Altura HOC 1st Floor Market,PC10789,,,,13.0,38.870000000000005,8.0,,2.99,
Altura HOC 1st Floor Market,PC10798,,,,16.0,44.64,4.0,,2.79,
Altura HOC 1st Floor Market,PC10805,,,,8.0,18.32,10.0,,2.29,
Altura HOC 1st Floor Market,PC10807,,,,1.0,2.29,4.0,,2.29,
Altura HOC 1st Floor Market,PC10808,,,,2.0,6.98,5.0,,3.49,
Altura HOC 1st Floor Market,PC10809,,,,5.0,17.450000000000003,11.0,,3.4900000000000007,
Altura HOC 1st Floor Market,PC10825,,,,8.0,26.0,11.0,,3.25,
Altura HOC 1st Floor Market,PC10827,,,,9.0,29.25,8.0,,3.25,
Altura HOC 1st Floor Market,PC10831,,,,,,15.0,,5.5756250000000005,
Altura HOC 1st Floor Market,PC10874,,,,1.0,1.99,2.0,,1.99,
Altura HOC 1st Floor Market,PC10889,,,,9.0,15.21,11.0,,1.6900000000000002,
Altura HOC 1st Floor Market,PC10891,,,,25.0,42.25,11.0,,1.69,
Altura HOC 1st Floor Market,PC10893,,,,4.0,6.76,6.0,,1.69,
Altura HOC 1st Floor Market,PC10894,,,,14.0,18.06,3.0,,1.2899999999999998,
Altura HOC 1st Floor Market,PC10895,,,,3.0,3.87,3.0,,1.29,
Altura HOC 1st Floor Market,PC10925,,,,,,10.0,,3.1198,
Altura HOC 1st Floor Market,PC10931,,,,1.0,1.69,4.0,,1.69,
Altura HOC 1st Floor Market,PC10932,,,,13.0,21.97,9.0,,1.69,
Altura HOC 1st Floor Market,PC10941,,,,3.0,11.37,2.0,,3.7899999999999996,
Altura HOC 1st Floor Market,PC10955,,,,3.0,7.470000000000001,2.0,,2.49,
Altura HOC 1st Floor Market,PC10961,,,,7.0,16.03,2.0,,2.29,
Altura HOC 1st Floor Market,PC10965,,,,,,3.0,,1.9235714285714285,
Altura HOC 1st Floor Market,PC10968,,,,1.0,2.69,5.0,,2.69,
Altura HOC 1st Floor Market,PC10971,,,,4.0,9.96,0.0,,2.49,
Altura HOC 1st Floor Market,PC10972,,,,10.0,19.9,4.0,,1.9899999999999998,
Altura HOC 1st Floor Market,PC10978,,,,4.0,6.76,4.0,,1.69,
Altura HOC 1st Floor Market,PC10984,,,,2.0,3.78,1.0,,1.89,
Altura HOC 1st Floor Market,PC10986,,,,,,2.0,,3.7427731092436973,
Altura HOC 1st Floor Market,PC10989,,,,8.0,7.92,2.0,,0.99,
Altura HOC 1st Floor Market,PC10991,,,,12.0,11.88,0.0,,0.9900000000000001,
Altura HOC 1st Floor Market,PC11011,,,,1.0,1.99,0.0,,1.99,
Altura HOC 1st Floor Market,PC11013,,,,3.0,5.97,0.0,,1.99,
Altura HOC 1st Floor Market,PC11015,,,,1.0,1.99,0.0,,1.99,
Altura HOC 1st Floor Market,PC11016,,,,1.0,1.99,0.0,,1.99,
Altura HOC 1st Floor Market,PC11024,,,,12.0,23.88,4.0,,1.99,
Altura HOC 1st Floor Market,PC11026,,,,3.0,6.87,8.0,,2.29,
Altura HOC 1st Floor Market,PC11038,,,,2.0,3.78,3.0,,1.89,
Altura HOC 1st Floor Market,PC11039,,,,2.0,3.78,0.0,,1.89,
Altura HOC 1st Floor Market,PC11043,,,,4.0,7.56,1.0,,1.89,
Altura HOC 1st Floor Market,PC11061,,,,1.0,1.59,0.0,,1.59,
Altura HOC 1st Floor Market,PC11081,,,,21.0,39.69,0.0,,1.89,
Altura HOC 1st Floor Market,PC11162,,,,4.0,11.96,3.0,,2.99,
Altura HOC 1st Floor Market,PC14007,,,,19.0,18.81,15.0,,0.9899999999999999,
Altura HOC 1st Floor Market,PC14008,,,,23.0,22.77,14.0,,0.99,
Altura HOC 1st Floor Market,PC14009,,,,7.0,6.93,7.0,,0.99,
Altura HOC 1st Floor Market,PC14010,,,,7.0,6.93,3.0,,0.99,
Altura HOC 1st Floor Market,PC14011,,,,1.0,0.99,17.0,,0.99,
Altura HOC 1st Floor Market,PC14363,,,,3.0,3.87,0.0,,1.29,
Altura HOC 1st Floor Market,PC16236,,,,7.0,11.83,1.0,,1.69,
Altura HOC 1st Floor Market,PC16246,,,,7.0,6.93,5.0,,0.99,
Altura HOC 1st Floor Market,PC16249,,,,4.0,3.96,4.0,,0.99,
Altura HOC 1st Floor Market,PC16496,,,,8.0,19.92,0.0,,2.49,
Altura HOC 1st Floor Market,PC16523,,,,1.0,2.29,10.0,,2.29,
Altura HOC 2nd Floor Market,AVR17246,,,,5.0,14.95,0.0,,2.9899999999999998,
Altura HOC 2nd Floor Market,AVR25512,,,,12.0,23.88,1.0,,1.99,
Altura HOC 2nd Floor Market,AVR26014,,,,29.0,28.71,3.0,,0.99,
Altura HOC 2nd Floor Market,PC00888,,,,30.0,59.7,21.0,,1.99,
Altura HOC 2nd Floor Market,PC10808,,,,1.0,2.99,0.0,,2.99,
Altura HOC 2nd Floor Market,PC10809,,,,1.0,2.99,0.0,,2.99,
Altura HOC 2nd Floor Market,PC10811,,,,2.0,5.98,0.0,,2.99,
Altura HOC 2nd Floor Market,PC10825,,,,5.0,14.95,0.0,,2.9899999999999998,
Altura HOC 2nd Floor Market,PC14007,,,,14.0,13.86,4.0,,0.99,
Altura HOC 2nd Floor Market,PC14008,,,,26.0,25.74,6.0,,0.99,
Altura HOC 2nd Floor Market,PC14009,,,,2.0,1.98,3.0,,0.99,
Altura HOC 2nd Floor Market,PC14010,,,,7.0,6.93,1.0,,0.99,
Altura HOC 2nd Floor Market,PC14011,,,,8.0,7.92,1.0,,0.99,
Altura HOC 2nd Floor Market,PC16246,,,,7.0,6.93,2.0,,0.99,
Altura HOC 2nd Floor Market,PC16249,,,,22.0,21.78,3.0,,0.9900000000000001,
Altura HOC 2nd Floor Market,PC16250,,,,4.0,3.96,4.0,,0.99,
Anaheim Desert Inn and Suites,AVR00156,,,,5.0,31.75,0.0,,6.35,
Anaheim Desert Inn and Suites,AVR06055,,,,3.0,13.5,15.0,,4.5,
Anaheim Desert Inn and Suites,AVR13201,,,,,,1.0,,30.0,
Anaheim Desert Inn and Suites,AVR14641,,,,15.0,89.85,11.0,,5.989999999999999,
Anaheim Desert Inn and Suites,AVR14642,,,,19.0,115.75,4.0,,6.092105263157895,
Anaheim Desert Inn and Suites,AVR14655,,,,29.0,127.05,18.0,,4.38103448275862,
Anaheim Desert Inn and Suites,AVR15123,,,,,,3.0,,5.442592592592592,
Anaheim Desert Inn and Suites,AVR15434,,,,15.0,62.9,5.0,,4.193333333333333,
Anaheim Desert Inn and Suites,AVR15436,,,,16.0,70.5,0.0,,4.40625,
Anaheim Desert Inn and Suites,AVR16058,,,,3.0,12.5,0.0,,4.166666666666667,
Anaheim Desert Inn and Suites,AVR16059,,,,7.0,28.5,0.0,,4.071428571428571,
Anaheim Desert Inn and Suites,AVR16128,,,,5.0,42.5,0.0,,8.5,
Anaheim Desert Inn and Suites,AVR17246,,,,45.0,273.75,1.0,,6.083333333333333,
Anaheim Desert Inn and Suites,AVR17394,,,,1.0,6.0,0.0,,6.0,
Anaheim Desert Inn and Suites,AVR17700,,,,20.0,136.0,5.0,,6.8,
Anaheim Desert Inn and Suites,AVR17709,,,,4.0,47.44,0.0,,11.86,
Anaheim Desert Inn and Suites,AVR18525,,,,24.0,138.7,1.0,,5.779166666666666,
