Location,Product ID,Quantity,Value
Clarion Hotel Market,PC10978,44,187.0
Clarion Hotel Market,PC10984,38,161.5
Clarion Hotel Market,PC10986,29,123.25
Clarion Hotel Market,PC10987,27,108.0
Clarion Hotel Market,PC10989,72,288.0
Clarion Hotel Market,PC10990,23,92.0
Clarion Hotel Market,PC10991,35,136.8
Clarion Hotel Market,PC10994,3,18.75
Clarion Hotel Market,PC11002,12,75.0
Clarion Hotel Market,PC11004,32,136.0
Clarion Hotel Market,PC11010,62,542.5
Clarion Hotel Market,PC11011,15,80.3
Clarion Hotel Market,PC11013,46,253.0
Clarion Hotel Market,PC11015,38,204.6
Clarion Hotel Market,PC11016,14,77.0
Clarion Hotel Market,PC11020,31,193.75
Clarion Hotel Market,PC11021,10,87.5
Clarion Hotel Market,PC11024,39,165.75
Clarion Hotel Market,PC11025,59,250.75
Clarion Hotel Market,PC11026,51,216.75
Clarion Hotel Market,PC11028,22,137.5
Clarion Hotel Market,PC11035,21,89.25
Clarion Hotel Market,PC11038,25,112.5
Clarion Hotel Market,PC11039,55,247.5
Clarion Hotel Market,PC11042,44,253.0
Clarion Hotel Market,PC11043,45,191.25
Clarion Hotel Market,PC11045,30,127.5
Clarion Hotel Market,PC11054,4,35.0
Clarion Hotel Market,PC11061,36,153.0
Clarion Hotel Market,PC11063,30,127.5
Clarion Hotel Market,PC11064,56,322.0
Clarion Hotel Market,PC11068,15,63.75
Clarion Hotel Market,PC11073,7,80.5
Clarion Hotel Market,PC11074,6,69.0
Clarion Hotel Market,PC11081,37,157.25
Clarion Hotel Market,PC11084,67,284.75
Clarion Hotel Market,PC11087,13,113.75
Clarion Hotel Market,PC11088,25,125.0
Clarion Hotel Market,PC11091,59,250.75
Clarion Hotel Market,PC11092,30,187.5
Clarion Hotel Market,PC11101,20,90.0
Clarion Hotel Market,PC11157,327,1880.25
Clarion Hotel Market,PC11162,54,364.5
Clarion Hotel Market,PC11163,23,155.25
Clarion Hotel Market,PC14013,109,599.5
Clarion Hotel Market,PC14014,12,138.0
Clarion Hotel Market,PC14364,33,123.75
Clarion Hotel Market,PC16264,67,368.5
Clarion Hotel Market,PC16271,78,507.0
Clarion Hotel Market,PC16274,55,357.5
Clarion Hotel Market,PC16501,6,69.0
Clarion Hotel Market,PC16506,14,59.5
Clarion Hotel Market,PC16522,33,140.25
Clarion Hotel Market,PC16523,35,148.75
Clarion Hotel Market,PC16533,58,217.5
Clarion Hotel Market,PC16535,26,97.5
Clarion Hotel Market,PC19076,54,268.0
Clarion Hotel Market,PC21186,31,356.5
Clarion Hotel Market,PC21863,16,100.0
Club Wyndham Harbour Lights,AVR14634,5,18.75
Club Wyndham Harbour Lights,AVR14655,13,53.55
Club Wyndham Harbour Lights,AVR15434,2,8.5
Club Wyndham Harbour Lights,AVR16059,1,4.0
Club Wyndham Harbour Lights,AVR17246,6,29.9
Club Wyndham Harbour Lights,AVR17700,7,40.25
Club Wyndham Harbour Lights,AVR18528,15,78.75
Club Wyndham Harbour Lights,AVR19515,3,77.97
Club Wyndham Harbour Lights,AVR19517,3,62.97
Club Wyndham Harbour Lights,AVR19716,2,49.98
Club Wyndham Harbour Lights,AVR25512,4,18.0
Club Wyndham Harbour Lights,AVR25513,4,18.0
Club Wyndham Harbour Lights,PC00885,26,105.4
Club Wyndham Harbour Lights,PC00886,13,55.25
Club Wyndham Harbour Lights,PC00887,15,56.95
Club Wyndham Harbour Lights,PC00888,42,206.0
Club Wyndham Harbour Lights,PC00889,5,17.25
Club Wyndham Harbour Lights,PC10726,89,600.6
Club Wyndham Harbour Lights,PC10790,21,89.25
Club Wyndham Harbour Lights,PC10793,24,96.9
Club Wyndham Harbour Lights,PC10798,26,100.3
Club Wyndham Harbour Lights,PC10805,5,21.25
Club Wyndham Harbour Lights,PC10806,14,59.5
Club Wyndham Harbour Lights,PC10807,9,38.25
Club Wyndham Harbour Lights,PC10808,1,5.75
Club Wyndham Harbour Lights,PC10811,10,48.3
Club Wyndham Harbour Lights,PC10825,1,5.75
Club Wyndham Harbour Lights,PC10827,3,17.25
Club Wyndham Harbour Lights,PC10831,9,47.25
Club Wyndham Harbour Lights,PC10832,5,26.25
Club Wyndham Harbour Lights,PC10850,7,36.75
Club Wyndham Harbour Lights,PC10876,2,7.5
Club Wyndham Harbour Lights,PC10880,1,5.25
Club Wyndham Harbour Lights,PC10884,7,29.75
Club Wyndham Harbour Lights,PC10889,9,33.75
Club Wyndham Harbour Lights,PC10891,4,13.5
Club Wyndham Harbour Lights,PC10892,12,45.0
Club Wyndham Harbour Lights,PC10893,11,41.25
Club Wyndham Harbour Lights,PC10907,1,5.25
Club Wyndham Harbour Lights,PC10931,3,11.25
Club Wyndham Harbour Lights,PC10932,5,18.75
Club Wyndham Harbour Lights,PC10941,5,32.5
Club Wyndham Harbour Lights,PC10943,1,5.25
Club Wyndham Harbour Lights,PC10955,8,42.0
Club Wyndham Harbour Lights,PC10971,11,55.65
Club Wyndham Harbour Lights,PC10972,11,41.25
Club Wyndham Harbour Lights,PC10978,6,22.5
Club Wyndham Harbour Lights,PC10984,6,22.5
Club Wyndham Harbour Lights,PC10986,9,33.75
Club Wyndham Harbour Lights,PC10988,1,6.0
Club Wyndham Harbour Lights,PC10989,5,17.5
Club Wyndham Harbour Lights,PC10990,3,10.5
Club Wyndham Harbour Lights,PC11011,2,8.0
Club Wyndham Harbour Lights,PC11013,8,32.0
Club Wyndham Harbour Lights,PC11015,3,12.0
Club Wyndham Harbour Lights,PC11016,3,12.0
Club Wyndham Harbour Lights,PC11021,5,22.05
Club Wyndham Harbour Lights,PC11035,7,26.25
Club Wyndham Harbour Lights,PC11038,1,4.0
Club Wyndham Harbour Lights,PC11039,1,4.0
Club Wyndham Harbour Lights,PC11042,3,15.75
Club Wyndham Harbour Lights,PC11043,20,75.0
Club Wyndham Harbour Lights,PC11045,5,18.75
Club Wyndham Harbour Lights,PC11061,9,32.25
Club Wyndham Harbour Lights,PC11062,4,13.5
Club Wyndham Harbour Lights,PC11063,4,15.0
Club Wyndham Harbour Lights,PC11068,3,11.25
Club Wyndham Harbour Lights,PC11078,2,10.5
Club Wyndham Harbour Lights,PC11081,3,11.25
Club Wyndham Harbour Lights,PC11091,4,15.0
Club Wyndham Harbour Lights,PC11092,4,21.0
Club Wyndham Harbour Lights,PC11157,29,123.25
Club Wyndham Harbour Lights,PC14016,6,34.5
Club Wyndham Harbour Lights,PC16271,7,40.25
Club Wyndham Harbour Lights,PC19076,20,81.6
Club Wyndham Harbour Lights,PC21202,3,13.65
Club Wyndham Harbour Lights,PC21854,5,27.5
Club Wyndham Harbour Lights,PC21863,4,21.0
Club Wyndham Oceanside Pier Resort,AVR00156,87,565.5
Club Wyndham Oceanside Pier Resort,AVR14634,25,95.4
Club Wyndham Oceanside Pier Resort,AVR14655,23,101.2
Club Wyndham Oceanside Pier Resort,AVR15436,5,22.25
Club Wyndham Oceanside Pier Resort,AVR16059,19,76.35
Club Wyndham Oceanside Pier Resort,AVR16128,1,5.25
Club Wyndham Oceanside Pier Resort,AVR17246,31,172.85
Club Wyndham Oceanside Pier Resort,AVR17394,8,44.25
Club Wyndham Oceanside Pier Resort,AVR17709,44,577.54
Club Wyndham Oceanside Pier Resort,AVR18525,19,115.1
Club Wyndham Oceanside Pier Resort,AVR18528,70,378.0
Club Wyndham Oceanside Pier Resort,AVR18758,32,186.7
Club Wyndham Oceanside Pier Resort,AVR18805,3,34.5
Club Wyndham Oceanside Pier Resort,AVR18857,5,26.25
Club Wyndham Oceanside Pier Resort,AVR19515,1,26.99
Club Wyndham Oceanside Pier Resort,AVR19517,3,56.169999999999995
Club Wyndham Oceanside Pier Resort,AVR19716,5,120.14999999999999
Club Wyndham Oceanside Pier Resort,AVR20729,3,32.97
Club Wyndham Oceanside Pier Resort,AVR22118,1,4.75
Club Wyndham Oceanside Pier Resort,AVR23097,56,300.25
Club Wyndham Oceanside Pier Resort,AVR25512,7,31.5
Club Wyndham Oceanside Pier Resort,AVR25513,12,54.0
Club Wyndham Oceanside Pier Resort,AVR26018,1,10.99
Club Wyndham Oceanside Pier Resort,AVR26019,1,23.99
Club Wyndham Oceanside Pier Resort,PC00885,111,429.25
Club Wyndham Oceanside Pier Resort,PC00886,67,266.4
Club Wyndham Oceanside Pier Resort,PC00887,64,233.65
Club Wyndham Oceanside Pier Resort,PC00888,121,641.5
Club Wyndham Oceanside Pier Resort,PC00889,36,141.25
Club Wyndham Oceanside Pier Resort,PC10726,311,2332.0
Club Wyndham Oceanside Pier Resort,PC10788,52,276.35
Club Wyndham Oceanside Pier Resort,PC10790,66,264.65
Club Wyndham Oceanside Pier Resort,PC10793,56,236.35
Club Wyndham Oceanside Pier Resort,PC10798,43,230.55
Club Wyndham Oceanside Pier Resort,PC10805,28,129.5
Club Wyndham Oceanside Pier Resort,PC10806,36,153.4
Club Wyndham Oceanside Pier Resort,PC10807,29,137.25
Club Wyndham Oceanside Pier Resort,PC10808,17,98.25
Club Wyndham Oceanside Pier Resort,PC10811,58,344.9
Club Wyndham Oceanside Pier Resort,PC10825,39,216.45
Club Wyndham Oceanside Pier Resort,PC10827,30,152.3
Club Wyndham Oceanside Pier Resort,PC10831,28,163.25
Club Wyndham Oceanside Pier Resort,PC10832,32,178.4
Club Wyndham Oceanside Pier Resort,PC10850,16,92.25
Club Wyndham Oceanside Pier Resort,PC10851,18,98.0
Club Wyndham Oceanside Pier Resort,PC10852,3,15.75
Club Wyndham Oceanside Pier Resort,PC10866,4,22.5
Club Wyndham Oceanside Pier Resort,PC10874,12,55.0
Club Wyndham Oceanside Pier Resort,PC10875,5,22.0
Club Wyndham Oceanside Pier Resort,PC10877,11,41.25
Club Wyndham Oceanside Pier Resort,PC10884,16,71.5
Club Wyndham Oceanside Pier Resort,PC10886,8,35.5
Club Wyndham Oceanside Pier Resort,PC10888,7,36.6
Club Wyndham Oceanside Pier Resort,PC10889,30,118.75
Club Wyndham Oceanside Pier Resort,PC10891,32,111.25
Club Wyndham Oceanside Pier Resort,PC10892,60,229.65
Club Wyndham Oceanside Pier Resort,PC10893,29,111.25
Club Wyndham Oceanside Pier Resort,PC10907,25,183.25
Club Wyndham Oceanside Pier Resort,PC10909,16,90.6
Club Wyndham Oceanside Pier Resort,PC10931,11,42.75
Club Wyndham Oceanside Pier Resort,PC10932,31,121.0
Club Wyndham Oceanside Pier Resort,PC10937,18,67.75
Club Wyndham Oceanside Pier Resort,PC10938,16,61.25
Club Wyndham Oceanside Pier Resort,PC10939,8,28.4
Club Wyndham Oceanside Pier Resort,PC10941,22,150.6
Club Wyndham Oceanside Pier Resort,PC10943,6,33.75
Club Wyndham Oceanside Pier Resort,PC10944,2,13.75
Club Wyndham Oceanside Pier Resort,PC10955,27,145.5
Club Wyndham Oceanside Pier Resort,PC10958,10,37.5
Club Wyndham Oceanside Pier Resort,PC10959,20,74.5
Club Wyndham Oceanside Pier Resort,PC10961,12,64.5
Club Wyndham Oceanside Pier Resort,PC10962,10,51.4
Club Wyndham Oceanside Pier Resort,PC10971,27,144.75
Club Wyndham Oceanside Pier Resort,PC10972,20,76.4
Club Wyndham Oceanside Pier Resort,PC10978,31,108.9
Club Wyndham Oceanside Pier Resort,PC10984,41,158.5
Club Wyndham Oceanside Pier Resort,PC10989,38,122.95
Club Wyndham Oceanside Pier Resort,PC10990,14,49.35
Club Wyndham Oceanside Pier Resort,PC11007,9,31.0
Club Wyndham Oceanside Pier Resort,PC11008,3,10.25
Club Wyndham Oceanside Pier Resort,PC11010,66,553.25
Club Wyndham Oceanside Pier Resort,PC11015,18,76.8
Club Wyndham Oceanside Pier Resort,PC11021,5,29.5
Club Wyndham Oceanside Pier Resort,PC11024,13,51.5
Club Wyndham Oceanside Pier Resort,PC11025,26,90.25
Club Wyndham Oceanside Pier Resort,PC11026,13,51.25
Club Wyndham Oceanside Pier Resort,PC11028,15,86.25
Club Wyndham Oceanside Pier Resort,PC11035,20,77.5
Club Wyndham Oceanside Pier Resort,PC11038,14,58.25
Club Wyndham Oceanside Pier Resort,PC11039,10,40.75
Club Wyndham Oceanside Pier Resort,PC11042,42,226.55
Club Wyndham Oceanside Pier Resort,PC11043,22,84.75
Club Wyndham Oceanside Pier Resort,PC11045,11,36.7
Club Wyndham Oceanside Pier Resort,PC11050,16,75.6
Club Wyndham Oceanside Pier Resort,PC11051,12,58.5
Club Wyndham Oceanside Pier Resort,PC11061,11,40.5
Club Wyndham Oceanside Pier Resort,PC11062,20,74.9
Club Wyndham Oceanside Pier Resort,PC11063,41,157.55
Club Wyndham Oceanside Pier Resort,PC11064,60,322.25
Club Wyndham Oceanside Pier Resort,PC11068,17,67.25
Club Wyndham Oceanside Pier Resort,PC11073,12,129.46
Club Wyndham Oceanside Pier Resort,PC11074,9,95.71000000000001
Club Wyndham Oceanside Pier Resort,PC11078,5,32.75
Club Wyndham Oceanside Pier Resort,PC11081,24,91.65
Club Wyndham Oceanside Pier Resort,PC11091,20,78.0
Club Wyndham Oceanside Pier Resort,PC11092,19,110.25
Club Wyndham Oceanside Pier Resort,PC11101,11,46.25
Club Wyndham Oceanside Pier Resort,PC14014,6,66.72
Club Wyndham Oceanside Pier Resort,PC14016,34,197.2
Club Wyndham Oceanside Pier Resort,PC16271,22,134.0
Club Wyndham Oceanside Pier Resort,PC16483,33,178.0
Club Wyndham Oceanside Pier Resort,PC16501,4,39.72
Club Wyndham Oceanside Pier Resort,PC16506,12,46.15
Club Wyndham Oceanside Pier Resort,PC16529,9,48.75
Club Wyndham Oceanside Pier Resort,PC19076,21,89.95
Club Wyndham Oceanside Pier Resort,PC21186,9,100.47
Club Wyndham Oceanside Pier Resort,PC21853,102,638.6
Club Wyndham Oceanside Pier Resort,PC21854,40,221.2
Comfort Inn & Suites Near Universal N. Hollywood,AVR14655,3,12.75
Comfort Inn & Suites Near Universal N. Hollywood,AVR16059,3,12.0
Comfort Inn & Suites Near Universal N. Hollywood,AVR16128,4,21.0
Comfort Inn & Suites Near Universal N. Hollywood,AVR17246,7,40.25
Comfort Inn & Suites Near Universal N. Hollywood,AVR18525,5,32.5
Comfort Inn & Suites Near Universal N. Hollywood,AVR18526,6,31.5
Comfort Inn & Suites Near Universal N. Hollywood,AVR18758,7,45.5
Comfort Inn & Suites Near Universal N. Hollywood,AVR19716,1,24.99
Comfort Inn & Suites Near Universal N. Hollywood,AVR25512,6,27.0
Comfort Inn & Suites Near Universal N. Hollywood,AVR25513,5,22.5
Comfort Inn & Suites Near Universal N. Hollywood,PC00885,50,198.9
Comfort Inn & Suites Near Universal N. Hollywood,PC00886,18,76.5
Comfort Inn & Suites Near Universal N. Hollywood,PC00887,22,88.4
Comfort Inn & Suites Near Universal N. Hollywood,PC00888,71,355.0
Comfort Inn & Suites Near Universal N. Hollywood,PC00889,10,36.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10726,189,1323.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10790,22,93.5
Comfort Inn & Suites Near Universal N. Hollywood,PC10793,27,113.05
Comfort Inn & Suites Near Universal N. Hollywood,PC10795,6,27.6
Comfort Inn & Suites Near Universal N. Hollywood,PC10805,10,42.5
Comfort Inn & Suites Near Universal N. Hollywood,PC10806,13,51.85
Comfort Inn & Suites Near Universal N. Hollywood,PC10807,9,38.25
Comfort Inn & Suites Near Universal N. Hollywood,PC10808,5,28.75
Comfort Inn & Suites Near Universal N. Hollywood,PC10811,17,97.75
Comfort Inn & Suites Near Universal N. Hollywood,PC10822,5,21.25
Comfort Inn & Suites Near Universal N. Hollywood,PC10823,23,97.75
Comfort Inn & Suites Near Universal N. Hollywood,PC10824,6,25.5
Comfort Inn & Suites Near Universal N. Hollywood,PC10825,5,28.75
Comfort Inn & Suites Near Universal N. Hollywood,PC10827,11,63.25
Comfort Inn & Suites Near Universal N. Hollywood,PC10850,5,26.25
Comfort Inn & Suites Near Universal N. Hollywood,PC10851,5,26.25
Comfort Inn & Suites Near Universal N. Hollywood,PC10866,1,5.25
Comfort Inn & Suites Near Universal N. Hollywood,PC10876,6,21.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10889,4,15.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10891,23,74.25
Comfort Inn & Suites Near Universal N. Hollywood,PC10907,17,89.25
Comfort Inn & Suites Near Universal N. Hollywood,PC10909,2,10.5
Comfort Inn & Suites Near Universal N. Hollywood,PC10931,7,24.75
Comfort Inn & Suites Near Universal N. Hollywood,PC10932,12,45.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10941,14,88.4
Comfort Inn & Suites Near Universal N. Hollywood,PC10943,8,42.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10944,1,5.25
Comfort Inn & Suites Near Universal N. Hollywood,PC10955,6,31.5
Comfort Inn & Suites Near Universal N. Hollywood,PC10962,4,21.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10971,16,84.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10972,2,7.5
Comfort Inn & Suites Near Universal N. Hollywood,PC10978,8,30.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10984,12,43.5
Comfort Inn & Suites Near Universal N. Hollywood,PC10989,11,35.7
Comfort Inn & Suites Near Universal N. Hollywood,PC10991,14,49.0
Comfort Inn & Suites Near Universal N. Hollywood,PC10997,15,56.25
Comfort Inn & Suites Near Universal N. Hollywood,PC11004,13,41.3
Comfort Inn & Suites Near Universal N. Hollywood,PC11011,6,24.0
Comfort Inn & Suites Near Universal N. Hollywood,PC11013,21,71.2
Comfort Inn & Suites Near Universal N. Hollywood,PC11015,13,47.2
Comfort Inn & Suites Near Universal N. Hollywood,PC11021,4,21.0
Comfort Inn & Suites Near Universal N. Hollywood,PC11028,3,15.75
Comfort Inn & Suites Near Universal N. Hollywood,PC11035,5,18.75
Comfort Inn & Suites Near Universal N. Hollywood,PC11038,4,16.0
Comfort Inn & Suites Near Universal N. Hollywood,PC11039,4,16.0
Comfort Inn & Suites Near Universal N. Hollywood,PC11042,6,31.5
Comfort Inn & Suites Near Universal N. Hollywood,PC11043,8,30.0
Comfort Inn & Suites Near Universal N. Hollywood,PC11045,3,11.25
Comfort Inn & Suites Near Universal N. Hollywood,PC11061,11,41.25
Comfort Inn & Suites Near Universal N. Hollywood,PC11063,13,48.75
Comfort Inn & Suites Near Universal N. Hollywood,PC11068,4,15.0
Comfort Inn & Suites Near Universal N. Hollywood,PC11081,9,33.75
Comfort Inn & Suites Near Universal N. Hollywood,PC11091,9,33.75
Comfort Inn & Suites Near Universal N. Hollywood,PC11092,10,50.4
Comfort Inn & Suites Near Universal N. Hollywood,PC11157,54,227.8
Comfort Inn & Suites Near Universal N. Hollywood,PC11162,7,40.25
Comfort Inn & Suites Near Universal N. Hollywood,PC11163,3,17.25
Comfort Inn & Suites Near Universal N. Hollywood,PC19076,18,74.8
Comfort Inn & Suites Near Universal N. Hollywood,PC21237,5,21.25
Comfort Inn & Suites Near Universal N. Hollywood,PC21854,14,77.0
Comfort Inn - Anaheim,AVR14655,8,34.0
Comfort Inn - Anaheim,AVR16058,10,40.0
Comfort Inn - Anaheim,AVR16059,9,36.0
Comfort Inn - Anaheim,AVR16128,2,10.5
Comfort Inn - Anaheim,AVR17246,22,126.5
Comfort Inn - Anaheim,AVR17394,1,5.25
Comfort Inn - Anaheim,AVR17700,14,80.5
Comfort Inn - Anaheim,AVR18805,4,44.0
Comfort Inn - Anaheim,AVR18857,5,26.25
Comfort Inn - Anaheim,AVR19515,1,25.99
Comfort Inn - Anaheim,AVR19517,3,62.97
Comfort Inn - Anaheim,AVR20368,2,47.98
Comfort Inn - Anaheim,AVR20369,2,59.98
Comfort Inn - Anaheim,AVR20373,1,29.99
Comfort Inn - Anaheim,AVR20382,1,29.99
Comfort Inn - Anaheim,AVR20393,3,29.97
Comfort Inn - Anaheim,AVR20396,1,9.99
Comfort Inn - Anaheim,AVR20398,1,9.99
Comfort Inn - Anaheim,AVR20399,2,19.98
Comfort Inn - Anaheim,AVR20400,2,19.98
Comfort Inn - Anaheim,AVR20402,2,41.98
Comfort Inn - Anaheim,AVR21355,1,24.99
Comfort Inn - Anaheim,AVR25512,5,22.5
Comfort Inn - Anaheim,AVR25513,5,22.5
Comfort Inn - Anaheim,PC00885,53,191.25
Comfort Inn - Anaheim,PC00886,32,136.0
Comfort Inn - Anaheim,PC00887,30,122.4
Comfort Inn - Anaheim,PC00888,74,370.0
Comfort Inn - Anaheim,PC00889,27,101.25
Comfort Inn - Anaheim,PC10726,218,1526.0
Comfort Inn - Anaheim,PC10790,16,68.0
Comfort Inn - Anaheim,PC10793,39,165.75
Comfort Inn - Anaheim,PC10795,8,46.0
Comfort Inn - Anaheim,PC10796,14,59.5
Comfort Inn - Anaheim,PC10799,4,23.0
Comfort Inn - Anaheim,PC10805,8,34.0
Comfort Inn - Anaheim,PC10806,17,72.25
Comfort Inn - Anaheim,PC10807,15,63.75
Comfort Inn - Anaheim,PC10808,9,49.45
Comfort Inn - Anaheim,PC10811,39,224.25
Comfort Inn - Anaheim,PC10825,14,80.5
Comfort Inn - Anaheim,PC10827,8,46.0
Comfort Inn - Anaheim,PC10850,14,73.5
Comfort Inn - Anaheim,PC10851,13,68.25
Comfort Inn - Anaheim,PC10852,4,21.0
Comfort Inn - Anaheim,PC10856,2,11.0
Comfort Inn - Anaheim,PC10866,3,15.75
Comfort Inn - Anaheim,PC10874,5,20.0
Comfort Inn - Anaheim,PC10876,9,33.75
Comfort Inn - Anaheim,PC10884,4,17.0
Comfort Inn - Anaheim,PC10885,3,12.75
Comfort Inn - Anaheim,PC10886,5,21.25
Comfort Inn - Anaheim,PC10889,16,58.5
Comfort Inn - Anaheim,PC10891,15,54.75
Comfort Inn - Anaheim,PC10892,11,41.25
Comfort Inn - Anaheim,PC10893,8,28.5
Comfort Inn - Anaheim,PC10894,7,22.75
Comfort Inn - Anaheim,PC10907,23,120.75
Comfort Inn - Anaheim,PC10909,5,26.25
Comfort Inn - Anaheim,PC10931,11,33.75
Comfort Inn - Anaheim,PC10932,14,51.0
Comfort Inn - Anaheim,PC10936,18,90.0
Comfort Inn - Anaheim,PC10941,9,58.5
Comfort Inn - Anaheim,PC10943,11,57.75
Comfort Inn - Anaheim,PC10955,15,78.75
Comfort Inn - Anaheim,PC10962,5,26.25
Comfort Inn - Anaheim,PC10968,3,15.75
Comfort Inn - Anaheim,PC10971,24,123.9
