location,product_id,product_name,shrinkage_qty,sales_units
Desert Palms Market,PC11054,Scope Mouthwash,1.0,2.0
Desert Palms Market,PC10901,Cliff Bar White Chocolate Macadamia,1.0,2.0
Desert Palms Market,PC10866,Benadryl,1.0,1.0
Desert Palms Market,AVR20365,Disney Aluminum Water Bottle RG Pop Mick Heads Silver,1.0,2.0
Desert Palms Market,AVR19464,Sheila G's Brittle Chocolate Chip Brownie 2.75oz,1.0,2.0
Holiday Inn Express Port Hueneme,PC11045,Rice Krispies Treats Original 1.41oz,7.0,0.0
Holiday Inn Express Port Hueneme,PC21853,Nestle Tollhouse Chocolate Chip Cookie Sandwich,4.0,4.0
Holiday Inn Express Port Hueneme,PC10938,El Monterey Beef and Bean Burrito,4.0,2.0
Holiday Inn Express Port Hueneme,PC11081,Sweet Serenity Chocolate Chip Cookies,4.0,0.0
Holiday Inn Express Port Hueneme,PC10959,Hot Pocket Pepperoni Pizza,4.0,0.0
Holiday Inn Express Port Hueneme,PC16506,El Monterey Egg Sausage Cheese & Potato Burrito,4.0,0.0
Holiday Inn Express Port Hueneme,PC10823,Powerade Mountain Berry Blast 20oz,3.0,4.0
Holiday Inn Express Port Hueneme,PC11091,Twix Caramel,3.0,8.0
Holiday Inn Express Port Hueneme,PC21186,Digiorno Pepperoni Cheese Pizza,3.0,0.0
Holiday Inn Express Port Hueneme,PC11004,Munchies Flamin Hot,3.0,0.0
Holiday Inn Express Port Hueneme,PC11035,Kellogs Pop Tarts Strawberry,2.0,0.0
Holiday Inn Express Port Hueneme,PC10932,Doritos Nacho Cheese,2.0,0.0
Holiday Inn Express Port Hueneme,PC10889,Cheetos Crunchy,2.0,6.0
Holiday Inn Express Port Hueneme,PC10971,Kit Kat King,2.0,2.0
Holiday Inn Express Port Hueneme,PC21863,Tums Ultra Berry,1.0,0.0
Holiday Inn Express Port Hueneme,AVR19515,Anker USB-C to USB-C 10ft Cable,1.0,0.0
Holiday Inn Express Port Hueneme,PC11013,Nongshim Mild Chicken Noodle Soup,1.0,0.0
Holiday Inn Express Port Hueneme,PC10891,Cheetos Flamin Hot,1.0,0.0
Holiday Inn Express Port Hueneme,PC11062,Skittles Sour,1.0,0.0
Holiday Inn Express Port Hueneme,PC10939,El Monterey Jalapeno Egg Cheese Burrito,1.0,0.0
Holiday Inn Express Port Hueneme,PC11015,Nongshim Spicy Shin Noodle Soup,1.0,2.0
Holiday Inn Express Port Hueneme,PC10972,Knotts Strawberry Cookie,1.0,1.0
Holiday Inn Express Port Hueneme,PC10937,El Monterey Bean and Cheese Burrito,1.0,6.0
Holiday Inn Express Port Hueneme,PC10822,Powerade Fruit Punch 20oz,1.0,2.0
Holiday Inn Express Port Hueneme,PC10806,Minute Maid Lemonade 20oz,1.0,4.0
Holiday Inn Express Port Hueneme,PC11074,Stouffers Lasagna with Meat Sauce,1.0,2.0
Holiday Inn Express Port Hueneme,PC11043,Reeses PB Cup,1.0,4.0
SureStay by Best Western Ontario Airport,PC00887,Sprite 20oz,8.0,2.0
SureStay by Best Western Ontario Airport,PC10997,Milk Shamrock Lowfat 7oz,5.0,1.0
SureStay by Best Western Ontario Airport,AVR16059,Nature's Bakery Fig Bar Blueberry,5.0,2.0
SureStay by Best Western Ontario Airport,PC10925,Dolly Madison Chocolate Cupcakes,5.0,0.0
SureStay by Best Western Ontario Airport,AVR14634,Sour Patch Kids Watermelon,4.0,2.0
SureStay by Best Western Ontario Airport,PC10891,Cheetos Flamin Hot,4.0,1.0
SureStay by Best Western Ontario Airport,PC11011,Nongshim Hot and Spicy Noodle Soup,3.0,0.0
SureStay by Best Western Ontario Airport,PC11045,Rice Krispies Treats Original 1.41oz,3.0,0.0
SureStay by Best Western Ontario Airport,PC14014,Digiorno Four Cheese Pizza,2.0,0.0
SureStay by Best Western Ontario Airport,PC10793,Dr Pepper 20oz,2.0,5.0
SureStay by Best Western Ontario Airport,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,2.0,2.0
SureStay by Best Western Ontario Airport,PC10989,Maruchan Chicken Cup Soup,2.0,0.0
SureStay by Best Western Ontario Airport,PC10892,Cheetos Flamin Hot Limon,2.0,0.0
SureStay by Best Western Ontario Airport,PC10790,Coke Zero 20oz,1.0,2.0
SureStay by Best Western Ontario Airport,PC00889,Snickers,1.0,2.0
SureStay by Best Western Ontario Airport,PC00886,Coke Diet 20oz,1.0,2.0
SureStay by Best Western Ontario Airport,PC10931,Doritos Cool Ranch,1.0,1.0
SureStay by Best Western Ontario Airport,PC10958,Hot Pocket Ham & Cheese,1.0,0.0
SureStay by Best Western Ontario Airport,PC16065,5 Gum Spearmint Rain,1.0,0.0
SureStay by Best Western Ontario Airport,PC10888,Chapstick,1.0,0.0
SureStay by Best Western Ontario Airport,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,1.0,0.0
SureStay by Best Western Ontario Airport,PC10934,Dove Milk Chocolate Almond Bar,1.0,0.0
SureStay by Best Western Ontario Airport,PC11007,Nature Valley Granola Oat & Honey,1.0,0.0
SureStay by Best Western Ontario Airport,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,1.0,0.0
SureStay by Best Western Ontario Airport,PC11042,Red Vines Original 4oz Peg,1.0,0.0
Best Western Plus Redondo Beach Inn,AVR14655,Dr Pepper Zero 20oz,15.0,0.0
Best Western Plus Redondo Beach Inn,PC10793,Dr Pepper 20oz,6.0,3.0
Best Western Plus Redondo Beach Inn,PC10971,Kit Kat King,4.0,0.0
Best Western Plus Redondo Beach Inn,PC11045,Rice Krispies Treats Original 1.41oz,4.0,0.0
Best Western Plus Redondo Beach Inn,PC10811,Monster Zero Ultra 16oz,3.0,5.0
Best Western Plus Redondo Beach Inn,PC10796,Fanta Orange 20oz,3.0,6.0
Best Western Plus Redondo Beach Inn,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,3.0,0.0
Best Western Plus Redondo Beach Inn,PC16483,Life Saver Gummies 5 Flavor Peg 7oz,2.0,0.0
Best Western Plus Redondo Beach Inn,PC10943,Razor,2.0,0.0
Best Western Plus Redondo Beach Inn,PC11064,Snickers Ice Cream Bar,2.0,0.0
Best Western Plus Redondo Beach Inn,PC10955,Hersheys Almond King,2.0,0.0
Best Western Plus Redondo Beach Inn,AVR18528,Fairlife 2% Reduced Fat Ultra-Filtered Milk 14oz,2.0,2.0
Best Western Plus Redondo Beach Inn,PC10984,M&M Peanut,2.0,1.0
Best Western Plus Redondo Beach Inn,AVR23097,Twix Ice Cream Bar 3oz,1.0,0.0
Best Western Plus Redondo Beach Inn,PC10897,Clear Eyes Solution 0.2oz,1.0,0.0
Best Western Plus Redondo Beach Inn,PC10859,Band Aid Bandage Travel,1.0,0.0
Best Western Plus Redondo Beach Inn,PC11091,Twix Caramel,1.0,0.0
Best Western Plus Redondo Beach Inn,PC11004,Munchies Flamin Hot,1.0,0.0
Best Western Plus Redondo Beach Inn,PC10884,Cereal Froot Loops,1.0,0.0
Best Western Plus Redondo Beach Inn,PC16501,Amys Enchilada Cheese,1.0,2.0
Best Western Plus Redondo Beach Inn,PC11063,Smartfood White Cheddar Popcorn,1.0,2.0
Best Western Plus Redondo Beach Inn,PC10882,Butterfinger,1.0,2.0
Best Western Plus Meridian Market,PC00885,Coke 20oz,12.0,16.0
Best Western Plus Meridian Market,PC21186,Digiorno Pepperoni Cheese Pizza,8.0,0.0
Best Western Plus Meridian Market,PC10958,Hot Pocket Ham & Cheese,7.0,2.0
Best Western Plus Meridian Market,AVR23097,Twix Ice Cream Bar 3oz,5.0,7.0
Best Western Plus Meridian Market,PC21854,Fiji Water 16.9oz,5.0,0.0
Best Western Plus Meridian Market,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,4.0,2.0
Best Western Plus Meridian Market,PC14014,Digiorno Four Cheese Pizza,4.0,1.0
Best Western Plus Meridian Market,PC10796,Fanta Orange 20oz,3.0,6.0
Best Western Plus Meridian Market,PC16501,Amys Enchilada Cheese,3.0,1.0
Best Western Plus Meridian Market,PC11074,Stouffers Lasagna with Meat Sauce,2.0,1.0
Best Western Plus Meridian Market,PC11054,Scope Mouthwash,1.0,0.0
Best Western Plus Meridian Market,AVR18758,Core Power High Protein Shake Chocolate 14oz,1.0,0.0
Best Western Plus Meridian Market,AVR16128,Secret Outlast Deodorant,1.0,0.0
Best Western Plus Meridian Market,AVR15434,Cereal Cinnamon Toast Crunch,1.0,0.0
Best Western Plus Meridian Market,AVR16059,Nature's Bakery Fig Bar Blueberry,1.0,0.0
Best Western Plus Meridian Market,PC10937,El Monterey Bean and Cheese Burrito,1.0,2.0
Dolphin's Cove,PC16271,Gatorade Fruit Punch 20oz,10.0,2.0
Dolphin's Cove,PC10807,Minute Maid Orange Juice 12oz,7.0,4.0
Dolphin's Cove,AVR18758,Core Power High Protein Shake Chocolate 14oz,5.0,0.0
Dolphin's Cove,AVR16059,Nature's Bakery Fig Bar Blueberry,4.0,0.0
Dolphin's Cove,AVR16058,Nature's Bakery Fig Bar Strawberry,4.0,1.0
Dolphin's Cove,PC11157,Dasani 20oz,3.0,10.0
Dolphin's Cove,PC10984,M&M Peanut,3.0,4.0
Dolphin's Cove,AVR17246,Red Bull Red Watermelon 8.4oz,2.0,3.0
Dolphin's Cove,AVR18525,Core Power High Protein Shake Vanilla 14oz,2.0,4.0
Dolphin's Cove,PC11013,Nongshim Mild Chicken Noodle Soup,2.0,0.0
Dolphin's Cove,PC11061,Skittles Fruit,2.0,0.0
Dolphin's Cove,PC11015,Nongshim Spicy Shin Noodle Soup,1.0,0.0
Dolphin's Cove,PC21863,Tums Ultra Berry,1.0,0.0
Dolphin's Cove,AVR25512,Peace Tea Georgia Peach 16oz,1.0,0.0
Dolphin's Cove,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,1.0,0.0
Dolphin's Cove,AVR19716,Anker USB-C to Lightning 6ft Cable,1.0,0.0
Dolphin's Cove,AVR19517,Anker Power Port 32W Wall Charger,1.0,0.0
Dolphin's Cove,PC10866,Benadryl,1.0,0.0
Dolphin's Cove,PC10899,Cliff Bar Chocolate Chip,1.0,0.0
Dolphin's Cove,PC11078,Banana Boat Sport Sunscreen,1.0,2.0
Dolphin's Cove,PC10971,Kit Kat King,1.0,4.0
Dolphin's Cove,PC10805,Minute Maid Apple Juice 12oz,1.0,3.0
Dolphin's Cove,AVR15436,Cereal Lucky Charms,1.0,2.0
Travelodge Commerce Market,PC10989,Maruchan Chicken Cup Soup,5.0,0.0
Travelodge Commerce Market,PC10894,Cheez-It,4.0,0.0
Travelodge Commerce Market,PC10886,Cereal Honey Nut Cheerios,4.0,0.0
Travelodge Commerce Market,PC11091,Twix Caramel,4.0,0.0
Travelodge Commerce Market,PC10824,Powerade Zero Mixed Berry 20oz,4.0,2.0
Travelodge Commerce Market,AVR14634,Sour Patch Kids Watermelon,3.0,0.0
Travelodge Commerce Market,PC10991,Maruchan Lime Chili Shrimp Cup Soup,3.0,0.0
Travelodge Commerce Market,PC10891,Cheetos Flamin Hot,3.0,0.0
Travelodge Commerce Market,PC11061,Skittles Fruit,3.0,0.0
Travelodge Commerce Market,PC10988,Maruchan Ramen Bowl Soup Hot & Spicy,3.0,0.0
Travelodge Commerce Market,PC11162,Dunkin Donuts French Vanilla 13.7 oz,3.0,0.0
Travelodge Commerce Market,PC11088,Trident Spearmint,2.0,0.0
Travelodge Commerce Market,PC10990,Maruchan Lime Chili Chicken Cup Soup,2.0,0.0
Travelodge Commerce Market,PC11011,Nongshim Hot and Spicy Noodle Soup,2.0,0.0
Travelodge Commerce Market,PC11101,Welchs Mixed Fruit Snack 2.25oz,1.0,0.0
Travelodge Commerce Market,PC11045,Rice Krispies Treats Original 1.41oz,1.0,0.0
Travelodge Commerce Market,AVR19716,Anker USB-C to Lightning 6ft Cable,1.0,0.0
Travelodge Commerce Market,PC10961,Jack Links Original,1.0,0.0
Travelodge Commerce Market,PC10881,Bumble Bee Tuna Mayo & Crackers 3.5oz,1.0,0.0
Travelodge Commerce Market,PC11016,Nongshim Spicy Shrimp Noodle Soup,1.0,0.0
Travelodge Commerce Market,AVR16059,Nature's Bakery Fig Bar Blueberry,1.0,0.0
Travelodge Commerce Market,PC00886,Coke Diet 20oz,1.0,0.0
Travelodge Commerce Market,PC10876,Boulder Hickory BBQ Chips,1.0,0.0
Travelodge Commerce Market,PC10897,Clear Eyes Solution 0.2oz,1.0,0.0
Travelodge Commerce Market,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC11157,Dasani 20oz,6.0,6.0
WorldMark Palm Springs Plaza Resort & Spa,PC16506,El Monterey Egg Sausage Cheese & Potato Burrito,6.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC21853,Nestle Tollhouse Chocolate Chip Cookie Sandwich,5.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,AVR18528,Fairlife 2% Reduced Fat Ultra-Filtered Milk 14oz,4.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC21854,Fiji Water 16.9oz,4.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC00885,Coke 20oz,4.0,6.0
WorldMark Palm Springs Plaza Resort & Spa,PC11163,Dunkin Donuts Mocha 13.7oz,3.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC10931,Doritos Cool Ranch,3.0,2.0
WorldMark Palm Springs Plaza Resort & Spa,AVR18525,Core Power High Protein Shake Vanilla 14oz,2.0,4.0
WorldMark Palm Springs Plaza Resort & Spa,PC10932,Doritos Nacho Cheese,2.0,2.0
WorldMark Palm Springs Plaza Resort & Spa,PC11010,Nestle Crunch Dibs,2.0,4.0
WorldMark Palm Springs Plaza Resort & Spa,PC10852,Alka Seltzer,2.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC11045,Rice Krispies Treats Original 1.41oz,1.0,2.0
WorldMark Palm Springs Plaza Resort & Spa,PC11039,Pringles Sour Cream & Onion,1.0,1.0
WorldMark Palm Springs Plaza Resort & Spa,PC10941,SnakClub Energizer Trail Mix Premium,1.0,2.0
WorldMark Palm Springs Plaza Resort & Spa,PC10897,Clear Eyes Solution 0.2oz,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC10907,Crest Tooth Paste and Brush,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC16535,Bounce Fabric Softner,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC10943,Razor,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC11054,Scope Mouthwash,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC10990,Maruchan Lime Chili Chicken Cup Soup,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC11011,Nongshim Hot and Spicy Noodle Soup,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,AVR25512,Peace Tea Georgia Peach 16oz,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC10938,El Monterey Beef and Bean Burrito,1.0,0.0
WorldMark Palm Springs Plaza Resort & Spa,PC10939,El Monterey Jalapeno Egg Cheese Burrito,1.0,0.0
San Manuel Service Center,PC00887,Sprite 20oz,20.0,3.0
San Manuel Service Center,PC00886,Coke Diet 20oz,8.0,2.0
San Manuel Service Center,PC11051,Sahale Honey Almonds,7.0,1.0
San Manuel Service Center,AVR26227,FR SLB Triangle Ham Wheat,6.0,0.0
San Manuel Service Center,PC10751,FR SLB Triangle Club Wheat,5.0,0.0
San Manuel Service Center,PC10880,Bumble Bee Chicken Salad & Crackers 3.5oz,3.0,1.0
San Manuel Service Center,PC10796,Fanta Orange 20oz,2.0,6.0
San Manuel Service Center,PC10788,Celsius Sparkling Orange 12oz,1.0,3.0
San Manuel Service Center,AVR26217,FR SLB Croissant Ham,1.0,0.0
San Manuel Service Center,PC10962,Jack Links Teriyaki Beef Jerky 70 Cal,1.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC10882,Butterfinger,7.0,8.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR26365,Blue Diamond Almonds Roasted Salted,7.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR26212,FR ESL Buffalo Chicken Pinwheels 10.05oz,3.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC10866,Benadryl,3.0,7.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR23689,Disney Head Straw Tumbler Minnie,3.0,2.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR23688,Disney Head Straw Tumbler Mickey,3.0,4.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR24779,Trolli Sour Brite Very Berry 5oz,2.0,5.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC10852,Alka Seltzer,2.0,2.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC10905,Convale Tweezers Carded,2.0,1.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC10939,El Monterey Jalapeno Egg Cheese Burrito,2.0,1.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR20368,Disney Aluminum Water Bottle RG Sunset Mickey and Minnie,2.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR26219,FR SLB EL Cubano 8oz,2.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC16501,Amys Enchilada Cheese,2.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR19286,Pert 2 in 1 Shampoo & Conditioner,1.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR20369,Disney Hat Adult RG Stitch Collegiate,1.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR20373,Disney Hat Adult RG Baywatch Mickey Beach Sunrise,1.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR20382,"Disney Plush Medium 15"" RG Mickey",1.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR19716,Anker USB-C to Lightning 6ft Cable,1.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR15125,RXBAR Protein Blueberry,1.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR19411,Solely Fruit Jerky Mango with Chili & Salt 0.8oz,1.0,0.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC16523,Dolly Madison Golden Cream Cake,1.0,2.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC10885,Cereal Frosted Flakes,1.0,4.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC00889,Snickers,1.0,11.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR24781,Magic Spoon Marshmallow Treat 1.4oz,1.0,2.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,AVR20383,"Disney Plush Medium 15"" RG Red Minnie",1.0,1.0
Hilton Garden Inn-Home2 Suites Anaheim Resort,PC10944,Gillette Shaving Cream,1.0,2.0
Altura HOC 1st Floor Market,PC00885,Coke 20oz,11.0,0.0
Altura HOC 1st Floor Market,AVR14642,Hillshire Genoa Salame,6.0,1.0
Altura HOC 1st Floor Market,PC16246,Coke Diet 12oz,6.0,4.0
Altura HOC 1st Floor Market,PC10733,Chobani Strawberry,6.0,0.0
Altura HOC 1st Floor Market,PC10805,Minute Maid Apple Juice 12oz,4.0,0.0
Altura HOC 1st Floor Market,AVR26014,Crystal Geyser 16.9oz,4.0,1.0
Altura HOC 1st Floor Market,PC11043,Reeses PB Cup,2.0,0.0
Altura HOC 1st Floor Market,AVR26226,FR SLB Triangle Turkey Wheat,2.0,0.0
Altura HOC 1st Floor Market,PC10895,Chex Mix,2.0,0.0
Altura HOC 1st Floor Market,PC10972,Knotts Strawberry Cookie,2.0,2.0
Altura HOC 1st Floor Market,AVR16058,Nature's Bakery Fig Bar Strawberry,1.0,0.0
Altura HOC 1st Floor Market,PC10941,SnakClub Energizer Trail Mix Premium,1.0,0.0
Altura HOC 1st Floor Market,PC11024,Otis Muffin Banana Nut,1.0,0.0
Altura HOC 1st Floor Market,PC11026,Otis Muffin Wild Blueberry,1.0,0.0
Altura HOC 1st Floor Market,PC10893,Cheetos Puffs,1.0,0.0
Altura HOC 1st Floor Market,AVR26219,FR SLB EL Cubano 8oz,1.0,0.0
Altura HOC 1st Floor Market,PC10891,Cheetos Flamin Hot,1.0,7.0
Altura HOC 1st Floor Market,PC16523,Dolly Madison Golden Cream Cake,1.0,4.0
Best Western Norwalk Inn,PC10726,Smart Water 1L,6.0,21.0
Best Western Norwalk Inn,PC00887,Sprite 20oz,6.0,2.0
Best Western Norwalk Inn,PC10822,Powerade Fruit Punch 20oz,5.0,0.0
Best Western Norwalk Inn,PC10932,Doritos Nacho Cheese,4.0,0.0
Best Western Norwalk Inn,PC10941,SnakClub Energizer Trail Mix Premium,3.0,0.0
Best Western Norwalk Inn,PC10825,Red Bull 8.4oz,3.0,0.0
Best Western Norwalk Inn,PC00886,Coke Diet 20oz,3.0,0.0
Best Western Norwalk Inn,PC10808,Monster 16oz,2.0,0.0
Best Western Norwalk Inn,PC10931,Doritos Cool Ranch,2.0,2.0
Best Western Norwalk Inn,PC10851,Albanese Gummi Bears 12 Flavor - 3.5oz,1.0,0.0
Best Western Norwalk Inn,PC11163,Dunkin Donuts Mocha 13.7oz,1.0,0.0
Best Western Norwalk Inn,PC21863,Tums Ultra Berry,1.0,0.0
Best Western Norwalk Inn,PC10811,Monster Zero Ultra 16oz,1.0,0.0
Best Western Norwalk Inn,PC11088,Trident Spearmint,1.0,0.0
Best Western Norwalk Inn,PC10972,Knotts Strawberry Cookie,1.0,0.0
Best Western Norwalk Inn,PC11081,Sweet Serenity Chocolate Chip Cookies,1.0,0.0
Best Western Norwalk Inn,PC10891,Cheetos Flamin Hot,1.0,0.0
Best Western Norwalk Inn,PC10893,Cheetos Puffs,1.0,0.0
Best Western Norwalk Inn,PC11068,Sour Patch Kids,1.0,1.0
Best Western Norwalk Inn,PC11045,Rice Krispies Treats Original 1.41oz,1.0,3.0
Best Western Norwalk Inn,PC10997,Milk Shamrock Lowfat 7oz,1.0,2.0
Best Western Norwalk Inn,PC10984,M&M Peanut,1.0,2.0
Best Western Norwalk Inn,PC10889,Cheetos Crunchy,1.0,4.0
Best Western Norwalk Inn,PC10850,Advil,1.0,2.0
Best Western Norwalk Inn,PC00889,Snickers,1.0,4.0
Best Western Norwalk Inn,AVR25513,Peace Tea Razzleberry 16oz,1.0,1.0
Best Western Norwalk Inn,AVR25512,Peace Tea Georgia Peach 16oz,1.0,1.0
Quality Inn & Suites Camarillo-Oxnard,PC10889,Cheetos Crunchy,6.0,2.0
Quality Inn & Suites Camarillo-Oxnard,PC11063,Smartfood White Cheddar Popcorn,6.0,0.0
Quality Inn & Suites Camarillo-Oxnard,AVR14655,Dr Pepper Zero 20oz,5.0,1.0
Quality Inn & Suites Camarillo-Oxnard,PC10882,Butterfinger,5.0,0.0
Quality Inn & Suites Camarillo-Oxnard,AVR18528,Fairlife 2% Reduced Fat Ultra-Filtered Milk 14oz,4.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC11061,Skittles Fruit,3.0,2.0
Quality Inn & Suites Camarillo-Oxnard,PC11043,Reeses PB Cup,3.0,3.0
Quality Inn & Suites Camarillo-Oxnard,PC10972,Knotts Strawberry Cookie,2.0,1.0
Quality Inn & Suites Camarillo-Oxnard,PC11091,Twix Caramel,2.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC10978,Lays Regular Classic,2.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC10805,Minute Maid Apple Juice 12oz,1.0,1.0
Quality Inn & Suites Camarillo-Oxnard,PC00889,Snickers,1.0,4.0
Quality Inn & Suites Camarillo-Oxnard,PC11045,Rice Krispies Treats Original 1.41oz,1.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC10931,Doritos Cool Ranch,1.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC10989,Maruchan Chicken Cup Soup,1.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC10990,Maruchan Lime Chili Chicken Cup Soup,1.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC10900,Cliff Bar Peanut Butter,1.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC10943,Razor,1.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC11021,Old Spice Deodorant,1.0,0.0
Quality Inn & Suites Camarillo-Oxnard,PC11092,Tylenol Extra Strength,1.0,0.0
Club Wyndham Harbour Lights,PC11043,Reeses PB Cup,5.0,2.0
Club Wyndham Harbour Lights,PC10891,Cheetos Flamin Hot,4.0,0.0
Club Wyndham Harbour Lights,PC11063,Smartfood White Cheddar Popcorn,4.0,0.0
Club Wyndham Harbour Lights,PC10955,Hersheys Almond King,4.0,3.0
Club Wyndham Harbour Lights,PC10892,Cheetos Flamin Hot Limon,3.0,2.0
Club Wyndham Harbour Lights,PC21863,Tums Ultra Berry,3.0,0.0
Club Wyndham Harbour Lights,PC10893,Cheetos Puffs,2.0,2.0
Club Wyndham Harbour Lights,PC10978,Lays Regular Classic,2.0,0.0
Club Wyndham Harbour Lights,PC10807,Minute Maid Orange Juice 12oz,2.0,0.0
Club Wyndham Harbour Lights,PC10811,Monster Zero Ultra 16oz,2.0,0.0
Club Wyndham Harbour Lights,PC10943,Razor,2.0,0.0
Club Wyndham Harbour Lights,AVR19515,Anker USB-C to USB-C 10ft Cable,1.0,0.0
Club Wyndham Harbour Lights,PC10832,Starbucks Vanilla Frapuccino RTD 9.5oz,1.0,0.0
Club Wyndham Harbour Lights,PC21202,Starbucks Caramel Frappuccino RTD 9.5oz,1.0,0.0
Club Wyndham Harbour Lights,PC10897,Clear Eyes Solution 0.2oz,1.0,0.0
Club Wyndham Harbour Lights,PC11078,Banana Boat Sport Sunscreen,1.0,0.0
Club Wyndham Harbour Lights,PC11015,Nongshim Spicy Shin Noodle Soup,1.0,0.0
Club Wyndham Harbour Lights,PC10986,M&M Plain,1.0,0.0
Club Wyndham Harbour Lights,PC11042,Red Vines Original 4oz Peg,1.0,0.0
Club Wyndham Harbour Lights,PC11061,Skittles Fruit,1.0,0.0
Club Wyndham Harbour Lights,PC10880,Bumble Bee Chicken Salad & Crackers 3.5oz,1.0,0.0
Club Wyndham Harbour Lights,AVR14634,Sour Patch Kids Watermelon,1.0,0.0
Club Wyndham Harbour Lights,PC10793,Dr Pepper 20oz,1.0,2.0
Club Wyndham Harbour Lights,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,1.0,1.0
Clarion Hotel Market,PC11088,Trident Spearmint,8.0,0.0
Clarion Hotel Market,PC10808,Monster 16oz,6.0,9.0
Clarion Hotel Market,PC11016,Nongshim Spicy Shrimp Noodle Soup,5.0,5.0
Clarion Hotel Market,PC11011,Nongshim Hot and Spicy Noodle Soup,5.0,2.0
Clarion Hotel Market,PC10825,Red Bull 8.4oz,5.0,10.0
Clarion Hotel Market,PC10874,Blue Diamond Almonds Smokehouse,4.0,0.0
Clarion Hotel Market,PC10827,Red Bull Sugar Free 8.4oz,4.0,14.0
Clarion Hotel Market,PC10938,El Monterey Beef and Bean Burrito,2.0,2.0
Clarion Hotel Market,AVR17700,Gatorlyte Zero Strawberry Kiwi 20 oz,2.0,4.0
Clarion Hotel Market,PC10809,Monster Low Carb 16oz,1.0,0.0
Clarion Hotel Market,PC10852,Alka Seltzer,1.0,0.0
Clarion Hotel Market,AVR20383,"Disney Plush Medium 15"" RG Red Minnie",1.0,0.0
Clarion Hotel Market,PC10875,Blue Diamond Almonds Whole Natural,1.0,0.0
Motel 6 Anaheim Maingate Market,PC10881,Bumble Bee Tuna Mayo & Crackers 3.5oz,5.0,0.0
Motel 6 Anaheim Maingate Market,PC10808,Monster 16oz,5.0,10.0
