Location,Product Code,Total_Sales_Qty,Total_Sales_Value,Total_In_Qty,Total_In_Cost,Known_Adjustments_Qty,Known_Adjustments_Cost,Implied_Stock_Delta,Shrink_Qty_Approx
WorldMark Mission Valley,PC11092,13.0,73.5707,0.0,0.0,8.0,14.16,-13.0,-21.0
WorldMark Mission Valley,PC11101,7.0,28.0,0.0,0.0,11.0,7.37,-7.0,-18.0
WorldMark Mission Valley,PC11157,46.0,220.79999999999998,0.0,0.0,11.0,7.04,-46.0,-57.0
WorldMark Mission Valley,PC14013,10.0,53.0,0.0,0.0,21.0,32.34,-10.0,-31.0
WorldMark Mission Valley,PC14014,4.0,46.0,0.0,0.0,10.0,37.1,-4.0,-14.0
WorldMark Mission Valley,PC14364,6.0,19.5,0.0,0.0,0.0,0.0,-6.0,-6.0
WorldMark Mission Valley,PC16264,6.0,31.799999999999997,0.0,0.0,17.0,26.14,-6.0,-23.0
WorldMark Mission Valley,PC16274,18.0,113.39999999999999,0.0,0.0,4.0,5.36,-18.0,-22.0
WorldMark Mission Valley,PC16501,7.0,76.93,0.0,0.0,7.0,38.29,-7.0,-14.0
WorldMark Mission Valley,PC16506,6.0,25.5,0.0,0.0,14.0,17.5,-6.0,-20.0
WorldMark Mission Valley,PC16522,19.0,76.0,0.0,0.0,13.0,11.08,-19.0,-32.0
WorldMark Mission Valley,PC16523,7.0,26.25,0.0,0.0,7.0,5.29,-7.0,-14.0
WorldMark Mission Valley,PC19076,20.0,97.9976,0.0,0.0,2.0,2.56,-20.0,-22.0
WorldMark Mission Valley,PC21186,9.0,103.5,0.0,0.0,10.0,37.1,-9.0,-19.0
WorldMark Mission Valley,PC21202,9.0,58.949999999999996,0.0,0.0,11.0,14.79,-9.0,-20.0
WorldMark Mission Valley,PC21853,43.0,290.25,0.0,0.0,30.0,72.53,-43.0,-73.0
WorldMark Mission Valley,PC21854,8.0,48.4,0.0,0.0,7.0,8.12,-8.0,-15.0
WorldMark Palm Springs,AVR00156,21.0,136.5,0.0,0.0,6.0,14.450000000000001,-21.0,-27.0
WorldMark Palm Springs,AVR08848,1.0,3.75,0.0,0.0,11.0,7.81,-1.0,-12.0
WorldMark Palm Springs,AVR14634,5.0,17.25,0.0,0.0,2.0,2.32,-5.0,-7.0
WorldMark Palm Springs,AVR14655,6.0,29.82,0.0,0.0,9.0,11.43,-6.0,-15.0
WorldMark Palm Springs,AVR15125,3.0,14.25,0.0,0.0,2.0,3.6,-3.0,-5.0
WorldMark Palm Springs,AVR16058,2.0,8.0,0.0,0.0,0.0,0.0,-2.0,-2.0
WorldMark Palm Springs,AVR16059,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs,AVR17246,6.0,37.980000000000004,0.0,0.0,12.0,21.36,-6.0,-18.0
WorldMark Palm Springs,AVR17700,8.0,46.0,0.0,0.0,4.0,11.0,-8.0,-12.0
WorldMark Palm Springs,AVR17709,22.0,285.78000000000003,0.0,0.0,3.0,15.03,-22.0,-25.0
WorldMark Palm Springs,AVR18528,30.0,165.0,0.0,0.0,6.0,9.66,-30.0,-36.0
WorldMark Palm Springs,AVR18805,1.0,11.47,0.0,0.0,1.0,2.59,-1.0,-2.0
WorldMark Palm Springs,AVR19517,2.0,45.861599999999996,0.0,0.0,1.0,9.02,-2.0,-3.0
WorldMark Palm Springs,PC00885,33.0,152.1359,0.0,0.0,67.0,85.59,-33.0,-100.0
WorldMark Palm Springs,PC00886,31.0,148.1012,0.0,0.0,15.0,19.06,-31.0,-46.0
WorldMark Palm Springs,PC00887,14.0,67.5924,0.0,0.0,22.0,28.08,-14.0,-36.0
WorldMark Palm Springs,PC00888,45.0,249.75,0.0,0.0,44.0,56.32,-45.0,-89.0
WorldMark Palm Springs,PC00889,7.0,26.25,0.0,0.0,8.0,9.36,-7.0,-15.0
WorldMark Palm Springs,PC10726,69.0,558.9,0.0,0.0,65.0,116.35,-69.0,-134.0
WorldMark Palm Springs,PC10790,12.0,59.6252,0.0,0.0,32.0,40.96,-12.0,-44.0
WorldMark Palm Springs,PC10793,21.0,86.6213,0.0,0.0,21.0,26.7,-21.0,-42.0
WorldMark Palm Springs,PC10798,7.0,41.6,0.0,0.0,8.0,10.72,-7.0,-15.0
WorldMark Palm Springs,PC10805,3.0,15.899999999999999,0.0,0.0,4.0,5.0,-3.0,-7.0
WorldMark Palm Springs,PC10806,16.0,65.6,0.0,0.0,11.0,13.969999999999999,-16.0,-27.0
WorldMark Palm Springs,PC10807,12.0,63.6,0.0,0.0,2.0,2.5,-12.0,-14.0
WorldMark Palm Springs,PC10808,3.0,20.64,0.0,0.0,5.0,7.95,-3.0,-8.0
WorldMark Palm Springs,PC10811,9.0,61.9143,0.0,0.0,4.0,6.52,-9.0,-13.0
WorldMark Palm Springs,PC10825,8.0,55.0381,0.0,0.0,2.0,3.56,-8.0,-10.0
WorldMark Palm Springs,PC10827,3.0,20.64,0.0,0.0,0.0,0.0,-3.0,-3.0
WorldMark Palm Springs,PC10831,8.0,52.4,0.0,0.0,5.0,6.75,-8.0,-13.0
WorldMark Palm Springs,PC10832,4.0,26.2,0.0,0.0,8.0,10.8,-4.0,-12.0
WorldMark Palm Springs,PC10850,3.0,17.22,0.0,0.0,1.0,1.75,-3.0,-4.0
WorldMark Palm Springs,PC10874,3.0,12.0,0.0,0.0,0.0,0.0,-3.0,-3.0
WorldMark Palm Springs,PC10875,4.0,16.0,0.0,0.0,1.0,0.89,-4.0,-5.0
WorldMark Palm Springs,PC10881,1.0,5.25,0.0,0.0,1.0,2.29,-1.0,-2.0
WorldMark Palm Springs,PC10884,2.0,8.5,0.0,0.0,0.0,0.0,-2.0,-2.0
WorldMark Palm Springs,PC10886,3.0,12.0,0.0,0.0,5.0,6.1,-3.0,-8.0
WorldMark Palm Springs,PC10888,3.0,17.215600000000002,0.0,0.0,1.0,1.57,-3.0,-4.0
WorldMark Palm Springs,PC10889,14.0,45.0,0.0,0.0,6.0,4.26,-14.0,-20.0
WorldMark Palm Springs,PC10891,3.0,11.25,0.0,0.0,4.0,2.84,-3.0,-7.0
WorldMark Palm Springs,PC10892,5.0,18.75,0.0,0.0,10.0,7.1,-5.0,-15.0
WorldMark Palm Springs,PC10894,6.0,19.5,0.0,0.0,3.0,1.41,-6.0,-9.0
WorldMark Palm Springs,PC10896,1.0,5.7356,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs,PC10907,19.0,109.0181,0.0,0.0,1.0,1.46,-19.0,-20.0
WorldMark Palm Springs,PC10909,1.0,5.74,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs,PC10931,7.0,26.25,0.0,0.0,8.0,5.68,-7.0,-15.0
WorldMark Palm Springs,PC10932,11.0,39.75,0.0,0.0,10.0,7.08,-11.0,-21.0
WorldMark Palm Springs,PC10936,5.0,25.0,0.0,0.0,1.0,1.21,-5.0,-6.0
WorldMark Palm Springs,PC10937,5.0,18.75,0.0,0.0,3.0,2.34,-5.0,-8.0
WorldMark Palm Springs,PC10938,3.0,11.25,0.0,0.0,8.0,6.24,-3.0,-11.0
WorldMark Palm Springs,PC10939,1.0,3.75,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs,PC10941,13.0,87.75,0.0,0.0,7.0,16.59,-13.0,-20.0
WorldMark Palm Springs,PC10946,0.0,0.0,0.0,0.0,5.0,3.05,0.0,-5.0
WorldMark Palm Springs,PC10955,1.0,5.25,0.0,0.0,3.0,5.59,-1.0,-4.0
WorldMark Palm Springs,PC10958,3.0,6.75,0.0,0.0,5.0,4.95,-3.0,-8.0
WorldMark Palm Springs,PC10959,10.0,30.0,0.0,0.0,4.0,3.96,-10.0,-14.0
WorldMark Palm Springs,PC10961,0.0,0.0,0.0,0.0,1.0,1.47,0.0,-1.0
WorldMark Palm Springs,PC10971,14.0,69.3,0.0,0.0,5.0,10.34,-14.0,-19.0
WorldMark Palm Springs,PC10972,1.0,3.75,0.0,0.0,20.0,13.16,-1.0,-21.0
WorldMark Palm Springs,PC10978,6.0,21.0,0.0,0.0,7.0,4.97,-6.0,-13.0
WorldMark Palm Springs,PC10984,13.0,44.25,0.0,0.0,12.0,14.04,-13.0,-25.0
WorldMark Palm Springs,PC10989,14.0,49.0,0.0,0.0,11.0,6.71,-14.0,-25.0
WorldMark Palm Springs,PC10990,0.0,0.0,0.0,0.0,4.0,2.45,0.0,-4.0
WorldMark Palm Springs,PC11004,2.0,4.5,0.0,0.0,11.0,7.81,-2.0,-13.0
WorldMark Palm Springs,PC11007,1.0,3.25,0.0,0.0,4.0,1.93,-1.0,-5.0
WorldMark Palm Springs,PC11010,7.0,57.75,0.0,0.0,8.0,19.28,-7.0,-15.0
WorldMark Palm Springs,PC11011,0.0,0.0,0.0,0.0,3.0,4.199999999999999,0.0,-3.0
WorldMark Palm Springs,PC11013,4.0,16.0,0.0,0.0,5.0,7.0,-4.0,-9.0
WorldMark Palm Springs,PC11015,5.0,20.0,0.0,0.0,0.0,0.0,-5.0,-5.0
WorldMark Palm Springs,PC11016,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs,PC11024,4.0,16.0,0.0,0.0,8.0,7.04,-4.0,-12.0
WorldMark Palm Springs,PC11025,2.0,8.0,0.0,0.0,9.0,8.1,-2.0,-11.0
WorldMark Palm Springs,PC11026,2.0,8.0,0.0,0.0,5.0,4.42,-2.0,-7.0
WorldMark Palm Springs,PC11028,9.0,47.0556,0.0,0.0,6.0,12.84,-9.0,-15.0
WorldMark Palm Springs,PC11035,2.0,7.5,0.0,0.0,11.0,8.57,-2.0,-13.0
WorldMark Palm Springs,PC11038,3.0,12.0,0.0,0.0,2.0,1.48,-3.0,-5.0
WorldMark Palm Springs,PC11039,0.0,0.0,0.0,0.0,4.0,2.98,0.0,-4.0
WorldMark Palm Springs,PC11042,14.0,73.5,0.0,0.0,4.0,3.84,-14.0,-18.0
WorldMark Palm Springs,PC11043,10.0,37.5,0.0,0.0,1.0,0.99,-10.0,-11.0
WorldMark Palm Springs,PC11045,2.0,7.5,0.0,0.0,6.0,3.4999999999999996,-2.0,-8.0
WorldMark Palm Springs,PC11061,7.0,26.25,0.0,0.0,0.0,0.0,-7.0,-7.0
WorldMark Palm Springs,PC11064,27.0,139.65,0.0,0.0,14.0,15.4,-27.0,-41.0
WorldMark Palm Springs,PC11073,1.0,10.99,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs,PC11074,4.0,26.36,0.0,0.0,2.0,6.609999999999999,-4.0,-6.0
WorldMark Palm Springs,PC11081,4.0,13.5,0.0,0.0,13.0,7.0200000000000005,-4.0,-17.0
WorldMark Palm Springs,PC11091,6.0,21.0,0.0,0.0,2.0,2.34,-6.0,-8.0
WorldMark Palm Springs,PC11092,0.0,0.0,0.0,0.0,1.0,1.77,0.0,-1.0
WorldMark Palm Springs,PC11101,0.0,0.0,0.0,0.0,1.0,0.67,0.0,-1.0
WorldMark Palm Springs,PC14014,0.0,0.0,0.0,0.0,2.0,7.42,0.0,-2.0
WorldMark Palm Springs,PC14016,5.0,31.5,0.0,0.0,2.0,2.68,-5.0,-7.0
WorldMark Palm Springs,PC14364,0.0,0.0,0.0,0.0,1.0,0.36,0.0,-1.0
WorldMark Palm Springs,PC16271,3.0,17.4,0.0,0.0,17.0,22.6,-3.0,-20.0
WorldMark Palm Springs,PC16501,2.0,21.98,0.0,0.0,1.0,5.47,-2.0,-3.0
WorldMark Palm Springs,PC16506,3.0,9.75,0.0,0.0,3.0,3.75,-3.0,-6.0
WorldMark Palm Springs,PC19076,8.0,39.742599999999996,0.0,0.0,4.0,5.12,-8.0,-12.0
WorldMark Palm Springs,PC21186,10.0,109.9,0.0,0.0,0.0,0.0,-10.0,-10.0
WorldMark Palm Springs,PC21853,25.0,156.25,0.0,0.0,13.0,31.5,-25.0,-38.0
WorldMark Palm Springs,PC21854,12.0,72.6,0.0,0.0,14.0,16.25,-12.0,-26.0
WorldMark Palm Springs,PC21863,6.0,34.4268,0.0,0.0,3.0,7.59,-6.0,-9.0
WorldMark Palm Springs Plaza Resort & Spa,AVR00156,23.0,149.5,0.0,0.0,3.0,7.23,-23.0,-26.0
WorldMark Palm Springs Plaza Resort & Spa,AVR14634,10.0,36.0,0.0,0.0,3.0,3.51,-10.0,-13.0
WorldMark Palm Springs Plaza Resort & Spa,AVR14655,8.0,37.532500000000006,0.0,0.0,6.0,7.62,-8.0,-14.0
WorldMark Palm Springs Plaza Resort & Spa,AVR15434,3.0,12.75,0.0,0.0,4.0,4.88,-3.0,-7.0
WorldMark Palm Springs Plaza Resort & Spa,AVR15436,3.0,12.75,0.0,0.0,8.0,9.76,-3.0,-11.0
WorldMark Palm Springs Plaza Resort & Spa,AVR16128,1.0,5.74,0.0,0.0,3.0,9.36,-1.0,-4.0
WorldMark Palm Springs Plaza Resort & Spa,AVR17246,12.0,58.392,0.0,0.0,11.0,19.580000000000002,-12.0,-23.0
WorldMark Palm Springs Plaza Resort & Spa,AVR17709,8.0,103.92,0.0,0.0,6.0,30.06,-8.0,-14.0
WorldMark Palm Springs Plaza Resort & Spa,AVR18525,7.0,35.1,0.0,0.0,3.0,8.91,-7.0,-10.0
WorldMark Palm Springs Plaza Resort & Spa,AVR18526,8.0,42.0,0.0,0.0,3.0,4.83,-8.0,-11.0
WorldMark Palm Springs Plaza Resort & Spa,AVR18528,22.0,115.5,0.0,0.0,2.0,3.22,-22.0,-24.0
WorldMark Palm Springs Plaza Resort & Spa,AVR18758,10.0,57.2,0.0,0.0,3.0,8.91,-10.0,-13.0
WorldMark Palm Springs Plaza Resort & Spa,AVR19515,1.0,28.39,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs Plaza Resort & Spa,AVR25512,2.0,9.1,0.0,0.0,0.0,0.0,-2.0,-2.0
WorldMark Palm Springs Plaza Resort & Spa,AVR25513,2.0,9.1,0.0,0.0,0.0,0.0,-2.0,-2.0
WorldMark Palm Springs Plaza Resort & Spa,PC00885,20.0,77.1521,0.0,0.0,22.0,28.12,-20.0,-42.0
WorldMark Palm Springs Plaza Resort & Spa,PC00886,16.0,73.20930000000001,0.0,0.0,30.0,38.230000000000004,-16.0,-46.0
WorldMark Palm Springs Plaza Resort & Spa,PC00887,11.0,47.8962,0.0,0.0,7.0,8.95,-11.0,-18.0
WorldMark Palm Springs Plaza Resort & Spa,PC00888,22.0,111.1,0.0,0.0,3.0,3.84,-22.0,-25.0
WorldMark Palm Springs Plaza Resort & Spa,PC00889,5.0,18.75,0.0,0.0,11.0,12.87,-5.0,-16.0
WorldMark Palm Springs Plaza Resort & Spa,PC10726,48.0,340.8,0.0,0.0,7.0,12.530000000000001,-48.0,-55.0
WorldMark Palm Springs Plaza Resort & Spa,PC10790,24.0,108.86520000000002,0.0,0.0,3.0,3.84,-24.0,-27.0
WorldMark Palm Springs Plaza Resort & Spa,PC10793,13.0,55.4318,0.0,0.0,23.0,29.35,-13.0,-36.0
WorldMark Palm Springs Plaza Resort & Spa,PC10795,3.0,17.4,0.0,0.0,1.0,2.12,-3.0,-4.0
WorldMark Palm Springs Plaza Resort & Spa,PC10805,5.0,14.7,0.0,0.0,1.0,1.25,-5.0,-6.0
WorldMark Palm Springs Plaza Resort & Spa,PC10806,4.0,15.5,0.0,0.0,13.0,16.52,-4.0,-17.0
WorldMark Palm Springs Plaza Resort & Spa,PC10807,17.0,73.1,0.0,0.0,1.0,1.25,-17.0,-18.0
WorldMark Palm Springs Plaza Resort & Spa,PC10808,9.0,34.3791,0.0,0.0,34.0,54.769999999999996,-9.0,-43.0
WorldMark Palm Springs Plaza Resort & Spa,PC10811,17.0,80.0001,0.0,0.0,30.0,48.24,-17.0,-47.0
WorldMark Palm Springs Plaza Resort & Spa,PC10822,7.0,26.7,0.0,0.0,6.0,5.16,-7.0,-13.0
WorldMark Palm Springs Plaza Resort & Spa,PC10823,8.0,32.699999999999996,0.0,0.0,13.0,11.18,-8.0,-21.0
WorldMark Palm Springs Plaza Resort & Spa,PC10824,5.0,21.5,0.0,0.0,0.0,0.0,-5.0,-5.0
WorldMark Palm Springs Plaza Resort & Spa,PC10825,8.0,40.601,0.0,0.0,3.0,5.34,-8.0,-11.0
WorldMark Palm Springs Plaza Resort & Spa,PC10827,7.0,36.7838,0.0,0.0,0.0,0.0,-7.0,-7.0
WorldMark Palm Springs Plaza Resort & Spa,PC10850,5.0,28.700000000000003,0.0,0.0,0.0,0.0,-5.0,-5.0
WorldMark Palm Springs Plaza Resort & Spa,PC10851,2.0,8.4,0.0,0.0,0.0,0.0,-2.0,-2.0
WorldMark Palm Springs Plaza Resort & Spa,PC10852,1.0,5.74,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs Plaza Resort & Spa,PC10874,6.0,24.0,0.0,0.0,5.0,4.46,-6.0,-11.0
WorldMark Palm Springs Plaza Resort & Spa,PC10875,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs Plaza Resort & Spa,PC10886,4.0,16.0,0.0,0.0,7.0,8.540000000000001,-4.0,-11.0
WorldMark Palm Springs Plaza Resort & Spa,PC10888,3.0,14.9214,0.0,0.0,0.0,0.0,-3.0,-3.0
WorldMark Palm Springs Plaza Resort & Spa,PC10889,9.0,33.75,0.0,0.0,7.0,4.97,-9.0,-16.0
WorldMark Palm Springs Plaza Resort & Spa,PC10891,7.0,23.25,0.0,0.0,15.0,10.61,-7.0,-22.0
WorldMark Palm Springs Plaza Resort & Spa,PC10892,2.0,6.0,0.0,0.0,18.0,12.78,-2.0,-20.0
WorldMark Palm Springs Plaza Resort & Spa,PC10893,4.0,15.0,0.0,0.0,9.0,6.39,-4.0,-13.0
WorldMark Palm Springs Plaza Resort & Spa,PC10897,2.0,11.4756,0.0,0.0,2.0,6.06,-2.0,-4.0
WorldMark Palm Springs Plaza Resort & Spa,PC10907,7.0,40.1756,0.0,0.0,0.0,0.0,-7.0,-7.0
WorldMark Palm Springs Plaza Resort & Spa,PC10909,3.0,17.22,0.0,0.0,8.0,18.23,-3.0,-11.0
WorldMark Palm Springs Plaza Resort & Spa,PC10931,4.0,15.0,0.0,0.0,11.0,7.81,-4.0,-15.0
WorldMark Palm Springs Plaza Resort & Spa,PC10932,8.0,25.5,0.0,0.0,7.0,4.97,-8.0,-15.0
WorldMark Palm Springs Plaza Resort & Spa,PC10936,5.0,25.0,0.0,0.0,8.0,9.42,-5.0,-13.0
WorldMark Palm Springs Plaza Resort & Spa,PC10937,5.0,18.75,0.0,0.0,2.0,1.56,-5.0,-7.0
WorldMark Palm Springs Plaza Resort & Spa,PC10938,11.0,33.75,0.0,0.0,4.0,3.12,-11.0,-15.0
WorldMark Palm Springs Plaza Resort & Spa,PC10939,3.0,8.25,0.0,0.0,1.0,1.25,-3.0,-4.0
WorldMark Palm Springs Plaza Resort & Spa,PC10941,14.0,88.4,0.0,0.0,0.0,0.0,-14.0,-14.0
WorldMark Palm Springs Plaza Resort & Spa,PC10943,2.0,11.48,0.0,0.0,0.0,0.0,-2.0,-2.0
WorldMark Palm Springs Plaza Resort & Spa,PC10944,4.0,22.9512,0.0,0.0,0.0,0.0,-4.0,-4.0
WorldMark Palm Springs Plaza Resort & Spa,PC10955,1.0,5.25,0.0,0.0,11.0,23.62,-1.0,-12.0
WorldMark Palm Springs Plaza Resort & Spa,PC10958,3.0,9.75,0.0,0.0,3.0,2.9699999999999998,-3.0,-6.0
WorldMark Palm Springs Plaza Resort & Spa,PC10959,4.0,15.0,0.0,0.0,1.0,0.99,-4.0,-5.0
WorldMark Palm Springs Plaza Resort & Spa,PC10962,9.0,45.15,0.0,0.0,9.0,13.370000000000001,-9.0,-18.0
WorldMark Palm Springs Plaza Resort & Spa,PC10971,11.0,57.75,0.0,0.0,1.0,2.18,-11.0,-12.0
WorldMark Palm Springs Plaza Resort & Spa,PC10972,5.0,17.25,0.0,0.0,4.0,2.63,-5.0,-9.0
WorldMark Palm Springs Plaza Resort & Spa,PC10978,6.0,22.5,0.0,0.0,15.0,10.649999999999999,-6.0,-21.0
WorldMark Palm Springs Plaza Resort & Spa,PC10984,16.0,60.0,0.0,0.0,4.0,4.68,-16.0,-20.0
WorldMark Palm Springs Plaza Resort & Spa,PC10989,2.0,7.0,0.0,0.0,1.0,0.61,-2.0,-3.0
WorldMark Palm Springs Plaza Resort & Spa,PC10990,6.0,14.0,0.0,0.0,3.0,1.86,-6.0,-9.0
WorldMark Palm Springs Plaza Resort & Spa,PC11004,16.0,46.5,0.0,0.0,10.0,7.1,-16.0,-26.0
WorldMark Palm Springs Plaza Resort & Spa,PC11010,8.0,66.0,0.0,0.0,2.0,4.82,-8.0,-10.0
WorldMark Palm Springs Plaza Resort & Spa,PC11011,2.0,8.0,0.0,0.0,0.0,0.0,-2.0,-2.0
WorldMark Palm Springs Plaza Resort & Spa,PC11013,8.0,30.4,0.0,0.0,1.0,1.4,-8.0,-9.0
WorldMark Palm Springs Plaza Resort & Spa,PC11015,9.0,29.6,0.0,0.0,6.0,8.4,-9.0,-15.0
WorldMark Palm Springs Plaza Resort & Spa,PC11021,0.0,0.0,0.0,0.0,1.0,3.02,0.0,-1.0
WorldMark Palm Springs Plaza Resort & Spa,PC11028,6.0,34.4356,0.0,0.0,3.0,6.42,-6.0,-9.0
WorldMark Palm Springs Plaza Resort & Spa,PC11035,4.0,13.5,0.0,0.0,1.0,0.78,-4.0,-5.0
WorldMark Palm Springs Plaza Resort & Spa,PC11038,3.0,12.0,0.0,0.0,2.0,1.49,-3.0,-5.0
WorldMark Palm Springs Plaza Resort & Spa,PC11039,2.0,8.0,0.0,0.0,1.0,0.75,-2.0,-3.0
WorldMark Palm Springs Plaza Resort & Spa,PC11042,7.0,36.75,0.0,0.0,7.0,6.72,-7.0,-14.0
WorldMark Palm Springs Plaza Resort & Spa,PC11043,4.0,15.0,0.0,0.0,22.0,26.33,-4.0,-26.0
WorldMark Palm Springs Plaza Resort & Spa,PC11045,4.0,15.0,0.0,0.0,0.0,0.0,-4.0,-4.0
WorldMark Palm Springs Plaza Resort & Spa,PC11061,2.0,7.5,0.0,0.0,8.0,9.36,-2.0,-10.0
WorldMark Palm Springs Plaza Resort & Spa,PC11062,2.0,7.5,0.0,0.0,14.0,16.38,-2.0,-16.0
WorldMark Palm Springs Plaza Resort & Spa,PC11063,12.0,42.0,0.0,0.0,4.0,2.84,-12.0,-16.0
WorldMark Palm Springs Plaza Resort & Spa,PC11064,12.0,63.0,0.0,0.0,3.0,3.3000000000000003,-12.0,-15.0
WorldMark Palm Springs Plaza Resort & Spa,PC11068,3.0,11.25,0.0,0.0,17.0,19.97,-3.0,-20.0
WorldMark Palm Springs Plaza Resort & Spa,PC11073,5.0,54.95,0.0,0.0,0.0,0.0,-5.0,-5.0
WorldMark Palm Springs Plaza Resort & Spa,PC11074,0.0,0.0,0.0,0.0,6.0,19.849999999999998,0.0,-6.0
WorldMark Palm Springs Plaza Resort & Spa,PC11078,2.0,11.48,0.0,0.0,0.0,0.0,-2.0,-2.0
WorldMark Palm Springs Plaza Resort & Spa,PC11091,9.0,31.5,0.0,0.0,23.0,26.99,-9.0,-32.0
WorldMark Palm Springs Plaza Resort & Spa,PC11092,4.0,20.66,0.0,0.0,3.0,5.3100000000000005,-4.0,-7.0
WorldMark Palm Springs Plaza Resort & Spa,PC11101,2.0,8.0,0.0,0.0,17.0,11.39,-2.0,-19.0
WorldMark Palm Springs Plaza Resort & Spa,PC11157,11.0,47.3,0.0,0.0,6.0,3.8400000000000003,-11.0,-17.0
WorldMark Palm Springs Plaza Resort & Spa,PC11163,1.0,3.5,0.0,0.0,0.0,0.0,-1.0,-1.0
WorldMark Palm Springs Plaza Resort & Spa,PC14014,0.0,0.0,0.0,0.0,2.0,7.42,0.0,-2.0
WorldMark Palm Springs Plaza Resort & Spa,PC16501,1.0,10.99,0.0,0.0,6.0,32.82,-1.0,-7.0
WorldMark Palm Springs Plaza Resort & Spa,PC16506,7.0,24.75,0.0,0.0,2.0,2.5,-7.0,-9.0
WorldMark Palm Springs Plaza Resort & Spa,PC16533,6.0,21.3006,0.0,0.0,0.0,0.0,-6.0,-6.0
WorldMark Palm Springs Plaza Resort & Spa,PC16535,2.0,7.1006,0.0,0.0,1.0,1.16,-2.0,-3.0
WorldMark Palm Springs Plaza Resort & Spa,PC19076,9.0,39.78,0.0,0.0,10.0,12.8,-9.0,-19.0
WorldMark Palm Springs Plaza Resort & Spa,PC21186,5.0,50.55,0.0,0.0,9.0,33.39,-5.0,-14.0
WorldMark Palm Springs Plaza Resort & Spa,PC21237,5.0,21.5,0.0,0.0,12.0,10.32,-5.0,-17.0
WorldMark Palm Springs Plaza Resort & Spa,PC21853,16.0,97.5,0.0,0.0,16.0,38.81,-16.0,-32.0
WorldMark Palm Springs Plaza Resort & Spa,PC21854,15.0,83.25,0.0,0.0,1.0,1.16,-15.0,-16.0
WorldMark Palm Springs Plaza Resort & Spa,PC21863,4.0,22.9556,0.0,0.0,0.0,0.0,-4.0,-4.0
WorldMark San Diego Balboa Park,AVR00156,23.0,149.5,0.0,0.0,3.0,7.23,-23.0,-26.0
WorldMark San Diego Balboa Park,AVR14634,4.0,15.0,0.0,0.0,1.0,1.17,-4.0,-5.0
WorldMark San Diego Balboa Park,AVR14655,4.0,18.52,0.0,0.0,7.0,8.89,-4.0,-11.0
WorldMark San Diego Balboa Park,AVR15123,2.0,10.5,0.0,0.0,2.0,2.9,-2.0,-4.0
WorldMark San Diego Balboa Park,AVR15434,4.0,17.0,0.0,0.0,2.0,2.44,-4.0,-6.0
WorldMark San Diego Balboa Park,AVR15436,4.0,17.0,0.0,0.0,0.0,0.0,-4.0,-4.0
WorldMark San Diego Balboa Park,AVR16059,2.0,8.0,0.0,0.0,4.0,3.36,-2.0,-6.0
WorldMark San Diego Balboa Park,AVR16128,1.0,5.66,0.0,0.0,1.0,3.12,-1.0,-2.0
WorldMark San Diego Balboa Park,AVR17246,3.0,18.7456,0.0,0.0,2.0,3.56,-3.0,-5.0
WorldMark San Diego Balboa Park,AVR17394,1.0,5.66,0.0,0.0,1.0,1.05,-1.0,-2.0
WorldMark San Diego Balboa Park,AVR17700,17.0,97.75,0.0,0.0,14.0,38.5,-17.0,-31.0
WorldMark San Diego Balboa Park,AVR17709,14.0,181.86,0.0,0.0,3.0,15.03,-14.0,-17.0
WorldMark San Diego Balboa Park,AVR18528,21.0,110.25,0.0,0.0,4.0,6.44,-21.0,-25.0
WorldMark San Diego Balboa Park,AVR19515,0.0,0.0,0.0,0.0,4.0,21.24,0.0,-4.0
WorldMark San Diego Balboa Park,AVR19517,3.0,67.8567,0.0,0.0,3.0,27.06,-3.0,-6.0
WorldMark San Diego Balboa Park,AVR19716,2.0,53.86,0.0,0.0,2.0,15.44,-2.0,-4.0
WorldMark San Diego Balboa Park,AVR20729,0.0,0.0,0.0,0.0,1.0,4.12,0.0,-1.0
WorldMark San Diego Balboa Park,AVR25512,3.0,13.649999999999999,0.0,0.0,0.0,0.0,-3.0,-3.0
WorldMark San Diego Balboa Park,AVR25513,3.0,13.649999999999999,0.0,0.0,2.0,1.36,-3.0,-5.0
WorldMark San Diego Balboa Park,PC00885,21.0,97.2252,0.0,0.0,17.0,21.73,-21.0,-38.0
WorldMark San Diego Balboa Park,PC00886,22.0,101.8576,0.0,0.0,13.0,16.57,-22.0,-35.0
WorldMark San Diego Balboa Park,PC00887,20.0,92.59700000000001,0.0,0.0,9.0,11.469999999999999,-20.0,-29.0
WorldMark San Diego Balboa Park,PC00888,37.0,184.85,0.0,0.0,38.0,48.64,-37.0,-75.0
WorldMark San Diego Balboa Park,PC00889,8.0,30.0,0.0,0.0,3.0,3.51,-8.0,-11.0
