,,,,,,,,,Ultraserv Automated Services
,,,,,,,,,"16722 Parkside Ave, "
,,,,,,,,,"Cerritos, CA, 90703"
Stock Analysis Report,,,,,,,,,
,,,,,,,,,
,,,,,,,,,Report Date
,,,,,,,,,12-03-2025 20:40:47 PST
,,,,,,,,,
Customer/Location,Micromarket,Category,Product,Total Quantity,Max Quantity,Quantity In Percentage,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Shot Glass Blue Bottom,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Fresh,Hillshire Italian Dry Salame,11,12,91.67,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Other,Core Power High Protein Shake Chocolate 14oz,13,14,92.86,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Other,Fairlife 2% Reduced Fat Ultra-Filtered Milk 14oz,15,21,71.43,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Key Chain Metal Palm Tree,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Magnet Woody Beach Cruiser,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Other,Fairlife Chocolate Milk 14oz,14,14,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Water,Fiji Water 16.9oz,31,32,96.88,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Other,Core Power High Protein Shake Vanilla 14oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Other,Milk Shamrock Lowfat 7oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Other,Celsius Sparkling Watermelon 12oz,12,16,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Burt's Bees Cucumber & Mint Facial Towelettes,8,8,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Magnet Opener Beach Surfboard Copper,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Magnet Colorful California Spellout,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Magnet Rocky Coast,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Tampax Pocket Radiant Tampon (3pk),0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Dramamine Motion Sickness Chewable,8,8,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Tampax Regular,3,5,60,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Secret Outlast Deodorant,6,4,150,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Tums Ultra Berry,10,12,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Tylenol Extra Strength,9,11,81.82,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Tresemme Non Aerosol Hairspray,2,4,50,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Banana Boat Sport Sunscreen,6,6,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Scope Mouthwash,3,4,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Gatorlyte Zero Strawberry Kiwi 20 oz,20,21,95.24,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Dr Pepper Zero 20oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Gatorade Fruit Punch 20oz,28,28,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Gatorade Zero Glacier Freeze 20oz,11,14,78.57,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Water,San Pellegrino Sparkling Mineral Water 16.9oz,31,32,96.88,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Water,Dasani 20oz,77,84,91.67,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Cereal,Cereal Froot Loops,9,12,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Cereal,Cereal Cinnamon Toast Crunch,3,8,37.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Cereal,Cereal Lucky Charms,12,12,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Healthy Bars,Cliff Bar Chocolate Chip,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Pepto Bismol,8,11,72.73,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Old Spice Deodorant,3,4,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,NyQuil,9,11,81.82,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Motrin,8,11,72.73,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Minute Maid Lemonade 20oz,10,14,71.43,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Midol,10,12,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Gillette Shaving Cream,5,6,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Razor,9,12,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,DayQuil,7,11,63.64,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Crest Tooth Paste and Brush,4,12,33.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Clear Eyes Solution 0.2oz,11,12,91.67,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Claritin,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Benadryl,9,11,81.82,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Alka Seltzer,7,11,63.64,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Sundry Items,Advil,7,11,63.64,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Gatorade Cool Blue 20oz,21,21,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Fanta Orange 20oz,23,28,82.14,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Dr Pepper 20oz,19,21,90.48,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Coke Zero 20oz,25,28,89.29,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Energy Drinks,Red Bull Red Watermelon 8.4oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Energy Drinks,Red Bull Sugar Free 8.4oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Energy Drinks,Red Bull 8.4oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Energy Drinks,Monster Zero Ultra 16oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Energy Drinks,Monster 16oz,16,16,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Other,Celsius Sparkling Orange 12oz,15,16,93.75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Key Chain Charm,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Thermal Tumbler Beach Surfboard,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Thermal Tumbler Rose Gold,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs California,CA Hat Adult Floral Pink/Blue,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Healthy Bars,Cliff Bar White Chocolate Macadamia,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Healthy Bars,Nature Valley Granola Oat & Honey,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Healthy Bars,Nature Valley Granola Peanut Butter,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Pastry,Otis Muffin Wild Blueberry,8,12,66.67,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Healthy Bars,RXBAR Protein Blueberry,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Chips,Cheetos Puffs,9,12,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Water,Smart Water 20oz,90,96,93.75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Papa Sal's Reserve Strawberry Belts,0,6,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Papa Sal's Reserve Rainbow Belts,0,6,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Sour Patch Kids Watermelon,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Life Saver Gummies 5 Flavor Peg 7oz,5,8,62.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Chips,Cheetos Flamin Hot Limon,15,18,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Chips,Cheetos Flamin Hot,10,18,55.56,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Welchs Mixed Fruit Snack 2.25oz,9,12,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Twix Caramel,12,12,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Sour Patch Kids,12,12,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Skittles Sour,12,12,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Hot Food,Nongshim Spicy Shrimp Noodle Soup,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Hot Food,Nongshim Spicy Shin Noodle Soup,3,8,37.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Hot Food,Nongshim Mild Chicken Noodle Soup,6,8,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Hot Food,Nongshim Hot and Spicy Noodle Soup,7,8,87.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Hot Food,Easy Mac Original Cups,4,9,44.44,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Sprite 20oz,26,28,92.86,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Coke Diet 20oz,42,42,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev 20 Oz Bottle,Coke 20oz,45,49,91.84,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Skittles Fruit,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Healthy Bars,Nature's Bakery Fig Bar Strawberry,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Chips,Cheetos Crunchy,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,California Merchandise,CA Rose Gold Black Mug 16oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs Universal,Universal Shirt Woman HP Solemnly Large,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs Universal,Universal Shirt Toddler Sweet Minion 3T,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Reeses PB Cup,22,24,91.67,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Red Vines Original 4oz Peg,6,8,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs Universal,Universal RG Shirt Toddler Sweet Minion 2T,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs Universal,Universal Shirt Youth Cool Minion Large,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs Universal,Universal Shirt Youth Cool Minion Medium,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs Universal,Universal RG Aluminum Water Bottle Minion Kev,10,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,California Merchandise,Palm Springs Rose Gold 4x6 Frame,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,M&M Plain,10,12,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,M&M Peanut,18,24,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Kit Kat King,12,16,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,California Merchandise,Palm Springs Rose Gold Black Magnet,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,California Merchandise,CA Bear Marble Swirl Mug 16oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Hersheys Almond King,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Butterfinger,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Albanese Gummi Bears 12 Flavor - 3.5oz,6,8,75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Water,Smart Water 1L,156,160,97.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,California Merchandise,CA Bearflag White Surfboard Opener,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,California Merchandise,CA Magnet Surfboard w/Bottle Opener,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,California Merchandise,CA Bearflag Brown Plush Bear,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,California Merchandise,CA California Cartoon Photo Magnet,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Nuts,SnakClub Almonds Raw Premium Pack,5,6,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Nuts,Blue Diamond Almonds Smokehouse,8,8,100,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Nuts,Blue Diamond Almonds Whole Natural,3,8,37.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Nuts,SnakClub Energizer Trail Mix Premium,5,6,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Nuts,Orchard Valley Cranberry Almond Cashew,5,6,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Nuts,Orchard Valley Almonds Dark Chocolate,5,6,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Frozen Ice Cream,Twix Ice Cream Bar 3oz,28,32,87.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Frozen Ice Cream,Haagen Dazs Chocolate Ice Cream 14oz,9,10,90,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Frozen Ice Cream,Haagen Dazs Vanilla Ice Cream - 14oz,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Frozen Ice Cream,Haagen Dazs Milk Chocolate Almond Ice Cream Bar,17,18,94.44,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Frozen Ice Cream,Nestle Tollhouse Chocolate Chip Cookie Sandwich,16,18,88.89,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Frozen Ice Cream,Snickers Ice Cream Bar,21,24,87.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Frozen Ice Cream,Nestle Crunch Dibs,15,18,83.33,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Laundry,Bounce Fabric Softner,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Laundry,Ares Liquid Detergent HE,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Cookies & Crackers,Sweet Serenity Chocolate Chip Cookies,5,8,62.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Cookies & Crackers,Knotts Strawberry Cookie,0,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Juice,Minute Maid Apple Juice 12oz,21,24,87.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Bev Juice,Minute Maid Orange Juice 12oz,15,16,93.75,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs Disney,Disney Mist Fan RG Classic Minnie Pink,5,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Souvenirs Disney,Disney Mist Fan RG Classic Mickey Blue,4,0,0,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,Candy,Snickers,6,16,37.5,,,
BLVD Hotel & Spa,BLVD Hotel & Spa,California Merchandise,Palm Springs Rose Gold Black 16oz Mug,0,0,0,,,
,,,,2207,2639,83.63,,,
,,,,,,,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Hot Food,Nongshim Hot and Spicy Noodle Soup,2,6,33.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Sundry Items,Crest Tooth Paste and Brush,4,6,66.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Sundry Items,Chapstick,6,6,100,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Snickers,3,12,25,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Albanese Gummi Bears 12 Flavor - 3.5oz,4,6,66.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Hersheys Almond King,11,12,91.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Kit Kat King,3,8,37.5,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,M&M Peanut,11,12,91.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Red Vines Original 4oz Peg,2,6,33.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Reeses PB Cup,4,12,33.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Skittles Fruit,11,12,91.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Sour Patch Kids,10,12,83.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Twix Caramel,7,8,87.5,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Candy,Welchs Mixed Fruit Snack 2.25oz,4,6,66.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Snack,Jack Links Peppered Beef Jerky 80 cal.,6,6,100,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Snack,Cheez-It White Cheddar 1.5oz,4,6,66.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Snack,Rice Krispies Treats Original 1.41oz,11,10,110,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Snack,Kellogs Pop Tarts Strawberry,9,10,90,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Snack,Cheez-It,5,6,83.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Snack,Bumble Bee Tuna Mayo & Crackers 3.5oz,3,6,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Snack,Bumble Bee Chicken Salad & Crackers 3.5oz,6,6,100,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev 20 Oz Bottle,Gatorade Fruit Punch 20oz,18,21,85.71,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev 20 Oz Bottle,Minute Maid Lemonade 20oz,3,7,42.86,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev 20 Oz Bottle,Gatorade Cool Blue 20oz,10,21,47.62,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev 20 Oz Bottle,Dr Pepper 20oz,8,14,57.14,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev 20 Oz Bottle,Coke Zero 20oz,11,14,78.57,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev 20 Oz Bottle,Sprite 20oz,9,14,64.29,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev 20 Oz Bottle,Coke Diet 20oz,12,14,85.71,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev 20 Oz Bottle,Coke 20oz,18,35,51.43,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Other,Milk Shamrock Lowfat 7oz,0,8,0,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Other,Core Power High Protein Shake Chocolate 14oz,4,7,57.14,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Juice,Minute Maid Orange Juice 12oz,7,8,87.5,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Juice,Minute Maid Apple Juice 12oz,5,8,62.5,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Cookies & Crackers,Sweet Serenity Chocolate Chip Cookies,4,8,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Energy Drinks,Red Bull Red Watermelon 8.4oz,6,8,75,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Energy Drinks,Red Bull 8.4oz,0,8,0,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Energy Drinks,Monster 16oz,7,8,87.5,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Cookies & Crackers,Knotts Strawberry Cookie,5,8,62.5,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Cookies & Crackers,Grandmas Chocolate Chip Cookie,6,8,75,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Electronics,Anker USB-C to Lightning 6ft Cable,2,4,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Electronics,Anker Power Port 32W Wall Charger,2,4,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Electronics,Anker USB-C to USB-C 10ft Cable,4,4,100,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Healthy Bars,Nature's Bakery Fig Bar Strawberry,4,6,66.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Healthy Bars,Nature's Bakery Fig Bar Blueberry,4,6,66.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Healthy Bars,Nature's Bakery Fig Bar Raspberry,0,0,0,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Coffee & Tea,Starbucks Caramel Frappuccino RTD 9.5oz,6,8,75,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Coffee & Tea,Dunkin Donuts French Vanilla 13.7 oz,0,0,0,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Sundry Items,Advil,6,6,100,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Sundry Items,Alka Seltzer,5,6,83.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Takis Fuego,2,6,33.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Smartfood White Cheddar Popcorn,4,10,40,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Ruffles Baked Cheddar & Sour Cream,3,6,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Laundry,Bounce Fabric Softner,10,10,100,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Laundry,Ares Liquid Detergent HE,9,9,100,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Pringles Sour Cream & Onion,2,6,33.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Pringles Original,3,6,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Munchies Flamin Hot,9,12,75,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Lays Regular Classic,4,10,40,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Doritos Nacho Cheese,3,10,30,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Doritos Cool Ranch,2,10,20,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Cheetos Flamin Hot Limon,3,6,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Cheetos Flamin Hot,7,12,58.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Cheetos Crunchy,9,12,75,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Chips,Boulder Hickory BBQ Chips,6,10,60,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Sundry Items,Benadryl,6,6,100,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Nuts,Blue Diamond Almonds Whole Natural,4,6,66.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Nuts,Blue Diamond Almonds Smokehouse,4,6,66.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Water,Fiji Water 16.9oz,13,16,81.25,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Water,Dasani 20oz,24,35,68.57,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Water,Smart Water 1L,0,0,0,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Bev Water,Smart Water 20oz,24,40,60,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Hot Food,Maruchan Ramen Bowl Soup Hot & Spicy,2,4,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Hot Food,Maruchan Chicken Cup Soup,11,12,91.67,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Hot Food,Nongshim Mild Chicken Noodle Soup,3,6,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Hot Food,Nongshim Spicy Shin Noodle Soup,3,6,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Hot Food,Nongshim Spicy Shrimp Noodle Soup,3,6,50,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Hot Food,Maruchan Shrimp Cup Soup,10,12,83.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Sundry Items,Tampax Regular,4,5,80,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Sundry Items,Tylenol Extra Strength,6,6,100,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Sundry Items,Gillette Shaving Cream,5,6,83.33,,,
Baymont by Wyndham Monterey Park,Baymont by Wyndham Monterey Park,Sundry Items,Razor,8,6,133.33,,,
,,,,498,750,66.4,,,
,,,,,,,,,
Behr Paint Company - Saint Andrews,Behr Cub Den Market,Cookies & Crackers,Grandmas Chocolate Chip Cookie,7,8,87.5,,,
Behr Paint Company - Saint Andrews,Behr Cub Den Market,Cookies & Crackers,Otis Chocolate Chunk Cookie,7,8,87.5,,,
Behr Paint Company - Saint Andrews,Behr Cub Den Market,Bev 12 Oz Can,La Croix Sparkling Coconut,0,0,0,,,
Behr Paint Company - Saint Andrews,Behr Cub Den Market,Bev 12 Oz Can,Coke Zero 12oz,25,32,78.13,,,
Behr Paint Company - Saint Andrews,Behr Cub Den Market,Bev 12 Oz Can,Coke 12oz,23,24,95.83,,,
Behr Paint Company - Saint Andrews,Behr Cub Den Market,Bev 12 Oz Can,Canada Dry Ginger Ale 12oz,12,16,75,,,
